organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-4,-10,1545,5000,0.309,0.296343,0.321951,coarse
B_CONT_50x6,R12,-4,-9,1574,5000,0.3148,0.302073,0.327811,coarse
B_CONT_50x6,R12,-4,-8,1555,5000,0.311,0.298318,0.323972,coarse
B_CONT_50x6,R12,-4,-7,1534,5000,0.3068,0.29417,0.319727,coarse
B_CONT_50x6,R12,-4,-6,1531,5000,0.3062,0.293577,0.31912,coarse
B_CONT_50x6,R12,-4,-5,1545,5000,0.309,0.296343,0.321951,coarse
B_CONT_50x6,R12,-4,-4,1590,5000,0.318,0.305236,0.331044,coarse
B_CONT_50x6,R12,-4,-3,1556,5000,0.3112,0.298516,0.324174,coarse
B_CONT_50x6,R12,-4,-2,1523,5000,0.3046,0.291997,0.317503,coarse
B_CONT_50x6,R12,-4,-1,1511,5000,0.3022,0.289627,0.315076,coarse
B_CONT_50x6,R12,-4,0,1551,5000,0.3102,0.297528,0.323163,coarse
B_CONT_50x6,R12,-4,1,1521,5000,0.3042,0.291602,0.317099,coarse
B_CONT_50x6,R12,-4,2,1503,5000,0.3006,0.288048,0.313458,coarse
B_CONT_50x6,R12,-4,3,1541,5000,0.3082,0.295552,0.321142,coarse
B_CONT_50x6,R12,-4,4,1487,5000,0.2974,0.284889,0.310222,coarse
B_CONT_50x6,R12,-4,5,1557,5000,0.3114,0.298714,0.324376,coarse
B_CONT_50x6,R12,-4,6,1505,5000,0.301,0.288443,0.313863,coarse
B_CONT_50x6,R12,-4,7,1526,5000,0.3052,0.29259,0.318109,coarse
B_CONT_50x6,R12,-4,8,1507,5000,0.3014,0.288838,0.314267,coarse
B_CONT_50x6,R12,-4,9,1576,5000,0.3152,0.302468,0.328215,coarse
C_CONT_100x3,R12,-4,-10,621,2000,0.3105,0.290601,0.331125,coarse
C_CONT_100x3,R12,-4,-9,642,2000,0.321,0.300899,0.341787,coarse
C_CONT_100x3,R12,-4,-8,651,2000,0.3255,0.305316,0.346353,coarse
C_CONT_100x3,R12,-4,-7,612,2000,0.306,0.286191,0.326552,coarse
C_CONT_100x3,R12,-4,-6,629,2000,0.3145,0.294523,0.335188,coarse
C_CONT_100x3,R12,-4,-5,627,2000,0.3135,0.293542,0.334173,coarse
C_CONT_100x3,R12,-4,-4,653,2000,0.3265,0.306298,0.347367,coarse
C_CONT_100x3,R12,-4,-3,620,2000,0.31,0.290111,0.330617,coarse
C_CONT_100x3,R12,-4,-2,620,2000,0.31,0.290111,0.330617,coarse
C_CONT_100x3,R12,-4,-1,622,2000,0.311,0.291091,0.331633,coarse
C_CONT_100x3,R12,-4,0,637,2000,0.3185,0.298446,0.33925,coarse
C_CONT_100x3,R12,-4,1,613,2000,0.3065,0.286681,0.327061,coarse
C_CONT_100x3,R12,-4,2,617,2000,0.3085,0.288641,0.329093,coarse
C_CONT_100x3,R12,-4,3,614,2000,0.307,0.287171,0.327569,coarse
C_CONT_100x3,R12,-4,4,622,2000,0.311,0.291091,0.331633,coarse
C_CONT_100x3,R12,-4,5,648,2000,0.324,0.303844,0.344831,coarse
C_CONT_100x3,R12,-4,6,608,2000,0.304,0.284232,0.324519,coarse
C_CONT_100x3,R12,-4,7,608,2000,0.304,0.284232,0.324519,coarse
C_CONT_100x3,R12,-4,8,599,2000,0.2995,0.279826,0.319943,coarse
C_CONT_100x3,R12,-4,9,629,2000,0.3145,0.294523,0.335188,coarse
D_CONT_150x2,R12,-4,-10,306,1000,0.306,0.278225,0.335259,coarse
D_CONT_150x2,R12,-4,-9,306,1000,0.306,0.278225,0.335259,coarse
D_CONT_150x2,R12,-4,-8,295,1000,0.295,0.267562,0.324007,coarse
D_CONT_150x2,R12,-4,-7,319,1000,0.319,0.290852,0.348534,coarse
D_CONT_150x2,R12,-4,-6,318,1000,0.318,0.28988,0.347513,coarse
D_CONT_150x2,R12,-4,-5,312,1000,0.312,0.28405,0.341389,coarse
D_CONT_150x2,R12,-4,-4,348,1000,0.348,0.319109,0.378054,coarse
D_CONT_150x2,R12,-4,-3,305,1000,0.305,0.277255,0.334237,coarse
D_CONT_150x2,R12,-4,-2,305,1000,0.305,0.277255,0.334237,coarse
D_CONT_150x2,R12,-4,-1,306,1000,0.306,0.278225,0.335259,coarse
D_CONT_150x2,R12,-4,0,314,1000,0.314,0.285992,0.343431,coarse
D_CONT_150x2,R12,-4,1,302,1000,0.302,0.274346,0.33117,coarse
D_CONT_150x2,R12,-4,2,295,1000,0.295,0.267562,0.324007,coarse
D_CONT_150x2,R12,-4,3,301,1000,0.301,0.273376,0.330147,coarse
D_CONT_150x2,R12,-4,4,282,1000,0.282,0.254986,0.310682,coarse
D_CONT_150x2,R12,-4,5,307,1000,0.307,0.279196,0.336281,coarse
D_CONT_150x2,R12,-4,6,289,1000,0.289,0.261754,0.31786,coarse
D_CONT_150x2,R12,-4,7,299,1000,0.299,0.271438,0.328101,coarse
D_CONT_150x2,R12,-4,8,300,1000,0.3,0.272407,0.329124,coarse
D_CONT_150x2,R12,-4,9,320,1000,0.32,0.291824,0.349554,coarse
