organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,1.5,-10,28,35605,0.000786406,0.000544169,0.00113635,coarse
B_CONT_50x6,R23,1.5,-9,28,35605,0.000786406,0.000544169,0.00113635,coarse
B_CONT_50x6,R23,1.5,-8,31,35605,0.000870664,0.000613473,0.00123555,coarse
B_CONT_50x6,R23,1.5,-7,33,35605,0.000926836,0.000660063,0.00130129,coarse
B_CONT_50x6,R23,1.5,-6,33,35605,0.000926836,0.000660063,0.00130129,coarse
B_CONT_50x6,R23,1.5,-5,35,35605,0.000983008,0.000706932,0.00136675,coarse
B_CONT_50x6,R23,1.5,-4,34,35605,0.000954922,0.000683464,0.00133405,coarse
B_CONT_50x6,R23,1.5,-3,31,35605,0.000870664,0.000613473,0.00123555,coarse
B_CONT_50x6,R23,1.5,-2,33,35605,0.000926836,0.000660063,0.00130129,coarse
B_CONT_50x6,R23,1.5,-1,22,35605,0.000617891,0.0004081,0.000935428,coarse
B_CONT_50x6,R23,1.5,0,24,35605,0.000674063,0.000453029,0.00100283,coarse
B_CONT_50x6,R23,1.5,1,29,35605,0.000814492,0.000567187,0.0011695,coarse
B_CONT_50x6,R23,1.5,2,24,35605,0.000674063,0.000453029,0.00100283,coarse
B_CONT_50x6,R23,1.5,3,23,35605,0.000645977,0.000430506,0.000969188,coarse
B_CONT_50x6,R23,1.5,4,23,35605,0.000645977,0.000430506,0.000969188,coarse
B_CONT_50x6,R23,1.5,5,21,35605,0.000589805,0.000385819,0.000901543,coarse
B_CONT_50x6,R23,1.5,6,28,35605,0.000786406,0.000544169,0.00113635,coarse
B_CONT_50x6,R23,1.5,7,21,35605,0.000589805,0.000385819,0.000901543,coarse
B_CONT_50x6,R23,1.5,8,29,35605,0.000814492,0.000567187,0.0011695,coarse
B_CONT_50x6,R23,1.5,9,23,35605,0.000645977,0.000430506,0.000969188,coarse
C_CONT_100x3,R23,1.5,-10,16,14242,0.00112344,0.000691661,0.00182426,coarse
C_CONT_100x3,R23,1.5,-9,13,14242,0.000912793,0.000533539,0.00156121,coarse
C_CONT_100x3,R23,1.5,-8,14,14242,0.000983008,0.000585669,0.00164947,coarse
C_CONT_100x3,R23,1.5,-7,15,14242,0.00105322,0.000638394,0.00173714,coarse
C_CONT_100x3,R23,1.5,-6,17,14242,0.00119365,0.000745422,0.00191089,coarse
C_CONT_100x3,R23,1.5,-5,10,14242,0.000702149,0.000381449,0.00129212,coarse
C_CONT_100x3,R23,1.5,-4,10,14242,0.000702149,0.000381449,0.00129212,coarse
C_CONT_100x3,R23,1.5,-3,11,14242,0.000772363,0.000431343,0.00138262,coarse
C_CONT_100x3,R23,1.5,-2,10,14242,0.000702149,0.000381449,0.00129212,coarse
C_CONT_100x3,R23,1.5,-1,7,14242,0.000491504,0.000238109,0.00101429,coarse
C_CONT_100x3,R23,1.5,0,10,14242,0.000702149,0.000381449,0.00129212,coarse
C_CONT_100x3,R23,1.5,1,11,14242,0.000772363,0.000431343,0.00138262,coarse
C_CONT_100x3,R23,1.5,2,6,14242,0.000421289,0.000193094,0.000918911,coarse
C_CONT_100x3,R23,1.5,3,9,14242,0.000631934,0.000332507,0.00120067,coarse
C_CONT_100x3,R23,1.5,4,8,14242,0.000561719,0.000284663,0.00110813,coarse
C_CONT_100x3,R23,1.5,5,10,14242,0.000702149,0.000381449,0.00129212,coarse
C_CONT_100x3,R23,1.5,6,13,14242,0.000912793,0.000533539,0.00156121,coarse
C_CONT_100x3,R23,1.5,7,7,14242,0.000491504,0.000238109,0.00101429,coarse
C_CONT_100x3,R23,1.5,8,13,14242,0.000912793,0.000533539,0.00156121,coarse
C_CONT_100x3,R23,1.5,9,12,14242,0.000842578,0.000482071,0.00147229,coarse
D_CONT_150x2,R23,1.5,-10,4,7121,0.000561719,0.000218462,0.00144353,coarse
D_CONT_150x2,R23,1.5,-9,2,7121,0.000280859,7.70252e-05,0.00102355,coarse
D_CONT_150x2,R23,1.5,-8,2,7121,0.000280859,7.70252e-05,0.00102355,coarse
D_CONT_150x2,R23,1.5,-7,5,7121,0.000702149,0.000299952,0.00164275,coarse
D_CONT_150x2,R23,1.5,-6,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,-5,4,7121,0.000561719,0.000218462,0.00144353,coarse
D_CONT_150x2,R23,1.5,-4,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,-3,5,7121,0.000702149,0.000299952,0.00164275,coarse
D_CONT_150x2,R23,1.5,-2,6,7121,0.000842578,0.000386217,0.0018372,coarse
D_CONT_150x2,R23,1.5,-1,4,7121,0.000561719,0.000218462,0.00144353,coarse
D_CONT_150x2,R23,1.5,0,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,1,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,2,5,7121,0.000702149,0.000299952,0.00164275,coarse
D_CONT_150x2,R23,1.5,3,4,7121,0.000561719,0.000218462,0.00144353,coarse
D_CONT_150x2,R23,1.5,4,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,5,2,7121,0.000280859,7.70252e-05,0.00102355,coarse
D_CONT_150x2,R23,1.5,6,4,7121,0.000561719,0.000218462,0.00144353,coarse
D_CONT_150x2,R23,1.5,7,3,7121,0.000421289,0.000143286,0.001238,coarse
D_CONT_150x2,R23,1.5,8,6,7121,0.000842578,0.000386217,0.0018372,coarse
D_CONT_150x2,R23,1.5,9,2,7121,0.000280859,7.70252e-05,0.00102355,coarse
