organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,3,-10,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,-9,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,-8,2,250000,8e-06,2.19389e-06,2.91715e-05,coarse
B_CONT_50x6,R23,3,-7,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R23,3,-6,2,250000,8e-06,2.19389e-06,2.91715e-05,coarse
B_CONT_50x6,R23,3,-5,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,-4,2,250000,8e-06,2.19389e-06,2.91715e-05,coarse
B_CONT_50x6,R23,3,-3,2,250000,8e-06,2.19389e-06,2.91715e-05,coarse
B_CONT_50x6,R23,3,-2,3,250000,1.2e-05,4.08109e-06,3.52841e-05,coarse
B_CONT_50x6,R23,3,-1,2,250000,8e-06,2.19389e-06,2.91715e-05,coarse
B_CONT_50x6,R23,3,0,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,1,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,2,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,3,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,4,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,5,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R23,3,6,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,7,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R23,3,8,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R23,3,9,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
C_CONT_100x3,R23,3,-10,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-9,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-8,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R23,3,-7,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-6,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-5,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R23,3,-4,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-3,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-2,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,-1,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,0,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,1,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,2,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,3,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,4,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,5,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,6,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,7,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,8,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R23,3,9,0,100000,0,0,3.84131e-05,coarse
D_CONT_150x2,R23,3,-10,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,-9,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,-8,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,-7,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,-6,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,-5,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,-4,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,-3,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,-2,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,-1,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,3,0,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,1,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,2,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,3,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,4,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,5,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,6,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,7,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,8,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R23,3,9,0,50000,0,0,7.68233e-05,coarse
