organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-2,-10,195,5000,0.039,0.0339782,0.0447296,coarse
B_CONT_50x6,R12,-2,-9,182,5000,0.0364,0.0315546,0.0419572,coarse
B_CONT_50x6,R12,-2,-8,175,5000,0.035,0.0302524,0.0404615,coarse
B_CONT_50x6,R12,-2,-7,185,5000,0.037,0.0321133,0.0425976,coarse
B_CONT_50x6,R12,-2,-6,202,5000,0.0404,0.035286,0.0462197,coarse
B_CONT_50x6,R12,-2,-5,181,5000,0.0362,0.0313684,0.0417437,coarse
B_CONT_50x6,R12,-2,-4,187,5000,0.0374,0.032486,0.0430243,coarse
B_CONT_50x6,R12,-2,-3,190,5000,0.038,0.0330453,0.0436641,coarse
B_CONT_50x6,R12,-2,-2,195,5000,0.039,0.0339782,0.0447296,coarse
B_CONT_50x6,R12,-2,-1,199,5000,0.0398,0.0347253,0.0455813,coarse
B_CONT_50x6,R12,-2,0,196,5000,0.0392,0.0341649,0.0449426,coarse
B_CONT_50x6,R12,-2,1,192,5000,0.0384,0.0334183,0.0440904,coarse
B_CONT_50x6,R12,-2,2,183,5000,0.0366,0.0317408,0.0421707,coarse
B_CONT_50x6,R12,-2,3,200,5000,0.04,0.0349121,0.0457941,coarse
B_CONT_50x6,R12,-2,4,189,5000,0.0378,0.0328588,0.0434509,coarse
B_CONT_50x6,R12,-2,5,197,5000,0.0394,0.0343517,0.0451555,coarse
B_CONT_50x6,R12,-2,6,205,5000,0.041,0.035847,0.0468578,coarse
B_CONT_50x6,R12,-2,7,186,5000,0.0372,0.0322996,0.042811,coarse
B_CONT_50x6,R12,-2,8,201,5000,0.0402,0.035099,0.0460069,coarse
B_CONT_50x6,R12,-2,9,191,5000,0.0382,0.0332318,0.0438773,coarse
C_CONT_100x3,R12,-2,-10,83,2000,0.0415,0.0336024,0.0511555,coarse
C_CONT_100x3,R12,-2,-9,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R12,-2,-8,70,2000,0.035,0.0277956,0.0439873,coarse
C_CONT_100x3,R12,-2,-7,73,2000,0.0365,0.0291298,0.0456474,coarse
C_CONT_100x3,R12,-2,-6,77,2000,0.0385,0.0309143,0.0478551,coarse
C_CONT_100x3,R12,-2,-5,83,2000,0.0415,0.0336024,0.0511555,coarse
C_CONT_100x3,R12,-2,-4,74,2000,0.037,0.0295753,0.0461999,coarse
C_CONT_100x3,R12,-2,-3,74,2000,0.037,0.0295753,0.0461999,coarse
C_CONT_100x3,R12,-2,-2,74,2000,0.037,0.0295753,0.0461999,coarse
C_CONT_100x3,R12,-2,-1,87,2000,0.0435,0.0354013,0.053349,coarse
C_CONT_100x3,R12,-2,0,79,2000,0.0395,0.0318089,0.0489567,coarse
C_CONT_100x3,R12,-2,1,79,2000,0.0395,0.0318089,0.0489567,coarse
C_CONT_100x3,R12,-2,2,72,2000,0.036,0.0286846,0.0450944,coarse
C_CONT_100x3,R12,-2,3,72,2000,0.036,0.0286846,0.0450944,coarse
C_CONT_100x3,R12,-2,4,70,2000,0.035,0.0277956,0.0439873,coarse
C_CONT_100x3,R12,-2,5,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R12,-2,6,79,2000,0.0395,0.0318089,0.0489567,coarse
C_CONT_100x3,R12,-2,7,70,2000,0.035,0.0277956,0.0439873,coarse
C_CONT_100x3,R12,-2,8,84,2000,0.042,0.0340516,0.0517044,coarse
C_CONT_100x3,R12,-2,9,80,2000,0.04,0.0322567,0.0495069,coarse
D_CONT_150x2,R12,-2,-10,34,1000,0.034,0.0244313,0.0471352,coarse
D_CONT_150x2,R12,-2,-9,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R12,-2,-8,34,1000,0.034,0.0244313,0.0471352,coarse
D_CONT_150x2,R12,-2,-7,36,1000,0.036,0.0261156,0.0494357,coarse
D_CONT_150x2,R12,-2,-6,45,1000,0.045,0.0337995,0.0596828,coarse
D_CONT_150x2,R12,-2,-5,31,1000,0.031,0.021924,0.0436655,coarse
D_CONT_150x2,R12,-2,-4,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R12,-2,-3,38,1000,0.038,0.027809,0.0517269,coarse
D_CONT_150x2,R12,-2,-2,39,1000,0.039,0.028659,0.0528693,coarse
D_CONT_150x2,R12,-2,-1,44,1000,0.044,0.0329382,0.0585518,coarse
D_CONT_150x2,R12,-2,0,34,1000,0.034,0.0244313,0.0471352,coarse
D_CONT_150x2,R12,-2,1,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R12,-2,2,32,1000,0.032,0.0227571,0.0448247,coarse
D_CONT_150x2,R12,-2,3,43,1000,0.043,0.0320787,0.057419,coarse
D_CONT_150x2,R12,-2,4,30,1000,0.03,0.0210937,0.0425034,coarse
D_CONT_150x2,R12,-2,5,41,1000,0.041,0.030365,0.055148,coarse
D_CONT_150x2,R12,-2,6,45,1000,0.045,0.0337995,0.0596828,coarse
D_CONT_150x2,R12,-2,7,40,1000,0.04,0.029511,0.0540096,coarse
D_CONT_150x2,R12,-2,8,42,1000,0.042,0.0312209,0.0562844,coarse
D_CONT_150x2,R12,-2,9,41,1000,0.041,0.030365,0.055148,coarse
