organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,0.5,-10,18,195300,9.21659e-05,5.83027e-05,0.000145695,coarse
B_CONT_50x6,R12,0.5,-9,15,195300,7.68049e-05,4.65473e-05,0.000126729,coarse
B_CONT_50x6,R12,0.5,-8,17,195300,8.70456e-05,5.43502e-05,0.000139407,coarse
B_CONT_50x6,R12,0.5,-7,18,195300,9.21659e-05,5.83027e-05,0.000145695,coarse
B_CONT_50x6,R12,0.5,-6,15,195300,7.68049e-05,4.65473e-05,0.000126729,coarse
B_CONT_50x6,R12,0.5,-5,13,195300,6.65643e-05,3.89026e-05,0.000113892,coarse
B_CONT_50x6,R12,0.5,-4,12,195300,6.14439e-05,3.51502e-05,0.000107404,coarse
B_CONT_50x6,R12,0.5,-3,17,195300,8.70456e-05,5.43502e-05,0.000139407,coarse
B_CONT_50x6,R12,0.5,-2,20,195300,0.000102407,6.62965e-05,0.000158182,coarse
B_CONT_50x6,R12,0.5,-1,12,195300,6.14439e-05,3.51502e-05,0.000107404,coarse
B_CONT_50x6,R12,0.5,0,14,195300,7.16846e-05,4.27033e-05,0.000120332,coarse
B_CONT_50x6,R12,0.5,1,10,195300,5.12033e-05,2.78138e-05,9.42599e-05,coarse
B_CONT_50x6,R12,0.5,2,12,195300,6.14439e-05,3.51502e-05,0.000107404,coarse
B_CONT_50x6,R12,0.5,3,14,195300,7.16846e-05,4.27033e-05,0.000120332,coarse
B_CONT_50x6,R12,0.5,4,15,195300,7.68049e-05,4.65473e-05,0.000126729,coarse
B_CONT_50x6,R12,0.5,5,23,195300,0.000117768,7.84797e-05,0.00017672,coarse
B_CONT_50x6,R12,0.5,6,20,195300,0.000102407,6.62965e-05,0.000158182,coarse
B_CONT_50x6,R12,0.5,7,20,195300,0.000102407,6.62965e-05,0.000158182,coarse
B_CONT_50x6,R12,0.5,8,12,195300,6.14439e-05,3.51502e-05,0.000107404,coarse
B_CONT_50x6,R12,0.5,9,12,195300,6.14439e-05,3.51502e-05,0.000107404,coarse
C_CONT_100x3,R12,0.5,-10,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,-9,4,78120,5.12033e-05,1.99121e-05,0.000131661,coarse
C_CONT_100x3,R12,0.5,-8,6,78120,7.68049e-05,3.52008e-05,0.000167573,coarse
C_CONT_100x3,R12,0.5,-7,7,78120,8.96057e-05,4.34065e-05,0.000184968,coarse
C_CONT_100x3,R12,0.5,-6,6,78120,7.68049e-05,3.52008e-05,0.000167573,coarse
C_CONT_100x3,R12,0.5,-5,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,-4,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,-3,8,78120,0.000102407,5.18928e-05,0.000202082,coarse
C_CONT_100x3,R12,0.5,-2,10,78120,0.000128008,6.95353e-05,0.00023564,coarse
C_CONT_100x3,R12,0.5,-1,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,0,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,1,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,2,3,78120,3.84025e-05,1.30604e-05,0.000112912,coarse
C_CONT_100x3,R12,0.5,3,6,78120,7.68049e-05,3.52008e-05,0.000167573,coarse
C_CONT_100x3,R12,0.5,4,4,78120,5.12033e-05,1.99121e-05,0.000131661,coarse
C_CONT_100x3,R12,0.5,5,7,78120,8.96057e-05,4.34065e-05,0.000184968,coarse
C_CONT_100x3,R12,0.5,6,3,78120,3.84025e-05,1.30604e-05,0.000112912,coarse
C_CONT_100x3,R12,0.5,7,9,78120,0.000115207,6.0614e-05,0.000218961,coarse
C_CONT_100x3,R12,0.5,8,5,78120,6.40041e-05,2.7339e-05,0.000149834,coarse
C_CONT_100x3,R12,0.5,9,4,78120,5.12033e-05,1.99121e-05,0.000131661,coarse
D_CONT_150x2,R12,0.5,-10,5,39060,0.000128008,5.46786e-05,0.000299651,coarse
D_CONT_150x2,R12,0.5,-9,1,39060,2.56016e-05,4.51933e-06,0.000145017,coarse
D_CONT_150x2,R12,0.5,-8,4,39060,0.000102407,3.98246e-05,0.000263306,coarse
D_CONT_150x2,R12,0.5,-7,6,39060,0.00015361,7.04026e-05,0.000335125,coarse
D_CONT_150x2,R12,0.5,-6,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,-5,4,39060,0.000102407,3.98246e-05,0.000263306,coarse
D_CONT_150x2,R12,0.5,-4,3,39060,7.68049e-05,2.61209e-05,0.000225812,coarse
D_CONT_150x2,R12,0.5,-3,5,39060,0.000128008,5.46786e-05,0.000299651,coarse
