organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
C_CONT_100x3,R23,2.5,-1,4,100000,4e-05,1.55553e-05,0.000102855,coarse
C_CONT_100x3,R23,2.5,0,3,100000,3e-05,1.02028e-05,8.8208e-05,coarse
C_CONT_100x3,R23,2.5,1,6,100000,6e-05,2.74988e-05,0.00013091,coarse
C_CONT_100x3,R23,2.5,2,4,100000,4e-05,1.55553e-05,0.000102855,coarse
C_CONT_100x3,R23,2.5,3,4,100000,4e-05,1.55553e-05,0.000102855,coarse
C_CONT_100x3,R23,2.5,4,2,100000,2e-05,5.48474e-06,7.29268e-05,coarse
C_CONT_100x3,R23,2.5,5,4,100000,4e-05,1.55553e-05,0.000102855,coarse
C_CONT_100x3,R23,2.5,6,4,100000,4e-05,1.55553e-05,0.000102855,coarse
C_CONT_100x3,R23,2.5,7,3,100000,3e-05,1.02028e-05,8.8208e-05,coarse
C_CONT_100x3,R23,2.5,8,3,100000,3e-05,1.02028e-05,8.8208e-05,coarse
C_CONT_100x3,R23,2.5,9,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
D_CONT_150x2,R23,2.5,-10,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,-9,5,50000,0.0001,4.27148e-05,0.000234093,coarse
D_CONT_150x2,R23,2.5,-8,3,50000,6e-05,2.04056e-05,0.000176408,coarse
D_CONT_150x2,R23,2.5,-7,4,50000,8e-05,3.11109e-05,0.0002057,coarse
D_CONT_150x2,R23,2.5,-6,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,-5,4,50000,8e-05,3.11109e-05,0.0002057,coarse
D_CONT_150x2,R23,2.5,-4,3,50000,6e-05,2.04056e-05,0.000176408,coarse
D_CONT_150x2,R23,2.5,-3,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,-2,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,-1,3,50000,6e-05,2.04056e-05,0.000176408,coarse
D_CONT_150x2,R23,2.5,0,3,50000,6e-05,2.04056e-05,0.000176408,coarse
D_CONT_150x2,R23,2.5,1,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,2,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,3,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,2.5,4,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,5,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,6,2,50000,4e-05,1.09695e-05,0.000145848,coarse
D_CONT_150x2,R23,2.5,7,3,50000,6e-05,2.04056e-05,0.000176408,coarse
D_CONT_150x2,R23,2.5,8,1,50000,2e-05,3.5305e-06,0.00011329,coarse
D_CONT_150x2,R23,2.5,9,0,50000,0,0,7.68233e-05,coarse
