organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,300,1,1000,136747,1000,0.45582333333333336,1,0.45404171336476479,0.45760608463972091,0.99617324151444497,1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,406,207,206,386,406,407,0,0,1,1,0,408,408,491.60080000000039,440.60000000000002,819.29999999999995,2671.1999999999998,5,0,408,59776,39168000,306000,2846044591137097339,2026072001,2026072904,0-999,CC-O-R34-A_BLOCK_300,STAGE14-3400,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,50,6,1000,136420,1000,0.45473333333333332,1,0.45295207758791933,0.45651574833080955,0.99617324151444497,1,0.47532999999999997,0.44443500000000002,1.0695152271985779,265,171.16666666666666,202,262,273,407,70.5,74,7,3,7,275,201.33333333333545,1620.9328999999973,1509.7,2304.5999999999999,9245.2000000000007,5,0,408,32256,142206000,1062000,13138063821212133099,2026072001,2026072904,0-999,CC-O-R34-B_CONT_50x6,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,100,3,1000,136420,1000,0.45473333333333332,1,0.45295207758791933,0.45651574833080955,0.99617324151444497,1,0.475325,0.45156538461538459,1.0526161131789418,265,183.5,203,320,340,407,141,141,7,2,7,342,247.11111111111646,1593.8096999999971,1503.9000000000001,2251.5999999999999,3609.1999999999998,5,0,408,32256,142206000,1062000,8817396878186514003,2026072001,2026072904,0-999,CC-O-R34-C_CONT_100x3,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,150,2,1000,136420,1000,0.45473333333333332,1,0.45295207758791933,0.45651574833080955,0.99617324151444497,1,0.47839999999999999,0.45304285714285714,1.0559707375524232,406,207,206,386,406,407,0,0,7,1,7,408,304,1600.9990999999973,1491.7,2300.9000000000001,6682.8999999999996,5,0,408,32256,142206000,1062000,11740826423017687871,2026072001,2026072904,0-999,CC-O-R34-D_CONT_150x2,STAGE14-3400,APPLICABLE,coarse,TARGET_ERRORS_REACHED
