organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,2.5,-10,34,43595,0.000779906,0.000558189,0.00108959,coarse
B_CONT_50x6,R34,2.5,-9,41,43595,0.000940475,0.000693379,0.00127551,coarse
B_CONT_50x6,R34,2.5,-8,40,43595,0.000917536,0.000673929,0.00124909,coarse
B_CONT_50x6,R34,2.5,-7,26,43595,0.000596399,0.000407049,0.000873752,coarse
B_CONT_50x6,R34,2.5,-6,35,43595,0.000802844,0.000577355,0.0011163,coarse
B_CONT_50x6,R34,2.5,-5,39,43595,0.000894598,0.000654522,0.00122263,coarse
B_CONT_50x6,R34,2.5,-4,44,43595,0.00100929,0.000751974,0.00135454,coarse
B_CONT_50x6,R34,2.5,-3,38,43595,0.00087166,0.000635159,0.00119612,coarse
B_CONT_50x6,R34,2.5,-2,40,43595,0.000917536,0.000673929,0.00124909,coarse
B_CONT_50x6,R34,2.5,-1,46,43595,0.00105517,0.000791225,0.00140703,coarse
B_CONT_50x6,R34,2.5,0,38,43595,0.00087166,0.000635159,0.00119612,coarse
B_CONT_50x6,R34,2.5,1,38,43595,0.00087166,0.000635159,0.00119612,coarse
B_CONT_50x6,R34,2.5,2,30,43595,0.000688152,0.000482094,0.000982199,coarse
B_CONT_50x6,R34,2.5,3,40,43595,0.000917536,0.000673929,0.00124909,coarse
B_CONT_50x6,R34,2.5,4,34,43595,0.000779906,0.000558189,0.00108959,coarse
B_CONT_50x6,R34,2.5,5,34,43595,0.000779906,0.000558189,0.00108959,coarse
B_CONT_50x6,R34,2.5,6,33,43595,0.000756968,0.000539077,0.00106283,coarse
B_CONT_50x6,R34,2.5,7,36,43595,0.000825783,0.000596574,0.00114296,coarse
B_CONT_50x6,R34,2.5,8,39,43595,0.000894598,0.000654522,0.00122263,coarse
B_CONT_50x6,R34,2.5,9,34,43595,0.000779906,0.000558189,0.00108959,coarse
C_CONT_100x3,R34,2.5,-10,13,17438,0.000745498,0.000435742,0.00127517,coarse
C_CONT_100x3,R34,2.5,-9,20,17438,0.00114692,0.000742607,0.00177097,coarse
C_CONT_100x3,R34,2.5,-8,13,17438,0.000745498,0.000435742,0.00127517,coarse
C_CONT_100x3,R34,2.5,-7,12,17438,0.000688152,0.000393709,0.00120254,coarse
C_CONT_100x3,R34,2.5,-6,19,17438,0.00108957,0.000697675,0.00170124,coarse
C_CONT_100x3,R34,2.5,-5,19,17438,0.00108957,0.000697675,0.00170124,coarse
C_CONT_100x3,R34,2.5,-4,16,17438,0.000917536,0.000564878,0.00149003,coarse
C_CONT_100x3,R34,2.5,-3,16,17438,0.000917536,0.000564878,0.00149003,coarse
C_CONT_100x3,R34,2.5,-2,20,17438,0.00114692,0.000742607,0.00177097,coarse
C_CONT_100x3,R34,2.5,-1,18,17438,0.00103223,0.000653058,0.00163119,coarse
C_CONT_100x3,R34,2.5,0,16,17438,0.000917536,0.000564878,0.00149003,coarse
C_CONT_100x3,R34,2.5,1,14,17438,0.000802844,0.000478316,0.00134726,coarse
C_CONT_100x3,R34,2.5,2,16,17438,0.000917536,0.000564878,0.00149003,coarse
C_CONT_100x3,R34,2.5,3,19,17438,0.00108957,0.000697675,0.00170124,coarse
C_CONT_100x3,R34,2.5,4,13,17438,0.000745498,0.000435742,0.00127517,coarse
C_CONT_100x3,R34,2.5,5,15,17438,0.00086019,0.000521376,0.00141887,coarse
C_CONT_100x3,R34,2.5,6,16,17438,0.000917536,0.000564878,0.00149003,coarse
C_CONT_100x3,R34,2.5,7,15,17438,0.00086019,0.000521376,0.00141887,coarse
C_CONT_100x3,R34,2.5,8,17,17438,0.000974882,0.000608783,0.0015608,coarse
C_CONT_100x3,R34,2.5,9,12,17438,0.000688152,0.000393709,0.00120254,coarse
D_CONT_150x2,R34,2.5,-10,12,8719,0.0013763,0.000787502,0.00240429,coarse
D_CONT_150x2,R34,2.5,-9,4,8719,0.000458768,0.00017842,0.0011791,coarse
D_CONT_150x2,R34,2.5,-8,10,8719,0.00114692,0.000623121,0.0021101,coarse
D_CONT_150x2,R34,2.5,-7,7,8719,0.000802844,0.000388958,0.00165641,coarse
D_CONT_150x2,R34,2.5,-6,5,8719,0.00057346,0.000244972,0.00134183,coarse
D_CONT_150x2,R34,2.5,-5,10,8719,0.00114692,0.000623121,0.0021101,coarse
D_CONT_150x2,R34,2.5,-4,13,8719,0.001491,0.000871584,0.00254949,coarse
D_CONT_150x2,R34,2.5,-3,7,8719,0.000802844,0.000388958,0.00165641,coarse
D_CONT_150x2,R34,2.5,-2,8,8719,0.000917536,0.000465009,0.00180965,coarse
D_CONT_150x2,R34,2.5,-1,11,8719,0.00126161,0.000704629,0.00225788,coarse
