organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,-0.5,-10,1339,5000,0.2678,0.255708,0.280249,coarse
B_CONT_50x6,R34,-0.5,-9,1363,5000,0.2726,0.260435,0.285114,coarse
B_CONT_50x6,R34,-0.5,-8,1346,5000,0.2692,0.257086,0.281668,coarse
B_CONT_50x6,R34,-0.5,-7,1300,5000,0.26,0.248029,0.272339,coarse
B_CONT_50x6,R34,-0.5,-6,1318,5000,0.2636,0.251573,0.27599,coarse
B_CONT_50x6,R34,-0.5,-5,1303,5000,0.2606,0.24862,0.272948,coarse
B_CONT_50x6,R34,-0.5,-4,1357,5000,0.2714,0.259253,0.283898,coarse
B_CONT_50x6,R34,-0.5,-3,1330,5000,0.266,0.253935,0.278424,coarse
B_CONT_50x6,R34,-0.5,-2,1297,5000,0.2594,0.247439,0.27173,coarse
B_CONT_50x6,R34,-0.5,-1,1334,5000,0.2668,0.254723,0.279235,coarse
B_CONT_50x6,R34,-0.5,0,1333,5000,0.2666,0.254526,0.279032,coarse
B_CONT_50x6,R34,-0.5,1,1346,5000,0.2692,0.257086,0.281668,coarse
B_CONT_50x6,R34,-0.5,2,1333,5000,0.2666,0.254526,0.279032,coarse
B_CONT_50x6,R34,-0.5,3,1323,5000,0.2646,0.252557,0.277004,coarse
B_CONT_50x6,R34,-0.5,4,1301,5000,0.2602,0.248226,0.272542,coarse
B_CONT_50x6,R34,-0.5,5,1347,5000,0.2694,0.257283,0.281871,coarse
B_CONT_50x6,R34,-0.5,6,1284,5000,0.2568,0.244881,0.269093,coarse
B_CONT_50x6,R34,-0.5,7,1335,5000,0.267,0.25492,0.279438,coarse
B_CONT_50x6,R34,-0.5,8,1324,5000,0.2648,0.252754,0.277207,coarse
B_CONT_50x6,R34,-0.5,9,1307,5000,0.2614,0.249407,0.273759,coarse
C_CONT_100x3,R34,-0.5,-10,571,2000,0.2855,0.266132,0.305691,coarse
C_CONT_100x3,R34,-0.5,-9,551,2000,0.2755,0.256364,0.295496,coarse
C_CONT_100x3,R34,-0.5,-8,547,2000,0.2735,0.254412,0.293456,coarse
C_CONT_100x3,R34,-0.5,-7,534,2000,0.267,0.248072,0.286822,coarse
C_CONT_100x3,R34,-0.5,-6,552,2000,0.276,0.256852,0.296006,coarse
C_CONT_100x3,R34,-0.5,-5,522,2000,0.261,0.242224,0.280693,coarse
C_CONT_100x3,R34,-0.5,-4,566,2000,0.283,0.263689,0.303143,coarse
C_CONT_100x3,R34,-0.5,-3,549,2000,0.2745,0.255388,0.294476,coarse
C_CONT_100x3,R34,-0.5,-2,540,2000,0.27,0.250998,0.289884,coarse
C_CONT_100x3,R34,-0.5,-1,553,2000,0.2765,0.257341,0.296516,coarse
C_CONT_100x3,R34,-0.5,0,565,2000,0.2825,0.2632,0.302634,coarse
C_CONT_100x3,R34,-0.5,1,549,2000,0.2745,0.255388,0.294476,coarse
C_CONT_100x3,R34,-0.5,2,562,2000,0.281,0.261735,0.301105,coarse
C_CONT_100x3,R34,-0.5,3,549,2000,0.2745,0.255388,0.294476,coarse
C_CONT_100x3,R34,-0.5,4,536,2000,0.268,0.249047,0.287843,coarse
C_CONT_100x3,R34,-0.5,5,572,2000,0.286,0.26662,0.3062,coarse
C_CONT_100x3,R34,-0.5,6,537,2000,0.2685,0.249535,0.288353,coarse
C_CONT_100x3,R34,-0.5,7,552,2000,0.276,0.256852,0.296006,coarse
C_CONT_100x3,R34,-0.5,8,555,2000,0.2775,0.258317,0.297536,coarse
C_CONT_100x3,R34,-0.5,9,544,2000,0.272,0.252949,0.291925,coarse
D_CONT_150x2,R34,-0.5,-10,258,1000,0.258,0.231844,0.286008,coarse
D_CONT_150x2,R34,-0.5,-9,282,1000,0.282,0.254986,0.310682,coarse
D_CONT_150x2,R34,-0.5,-8,295,1000,0.295,0.267562,0.324007,coarse
D_CONT_150x2,R34,-0.5,-7,269,1000,0.269,0.242438,0.29733,coarse
D_CONT_150x2,R34,-0.5,-6,260,1000,0.26,0.233769,0.288068,coarse
D_CONT_150x2,R34,-0.5,-5,272,1000,0.272,0.245331,0.300414,coarse
D_CONT_150x2,R34,-0.5,-4,293,1000,0.293,0.265626,0.321959,coarse
D_CONT_150x2,R34,-0.5,-3,256,1000,0.256,0.22992,0.283947,coarse
D_CONT_150x2,R34,-0.5,-2,264,1000,0.264,0.23762,0.292186,coarse
D_CONT_150x2,R34,-0.5,-1,258,1000,0.258,0.231844,0.286008,coarse
D_CONT_150x2,R34,-0.5,0,272,1000,0.272,0.245331,0.300414,coarse
D_CONT_150x2,R34,-0.5,1,313,1000,0.313,0.285021,0.34241,coarse
D_CONT_150x2,R34,-0.5,2,260,1000,0.26,0.233769,0.288068,coarse
D_CONT_150x2,R34,-0.5,3,270,1000,0.27,0.243402,0.298358,coarse
D_CONT_150x2,R34,-0.5,4,273,1000,0.273,0.246296,0.301441,coarse
D_CONT_150x2,R34,-0.5,5,302,1000,0.302,0.274346,0.33117,coarse
D_CONT_150x2,R34,-0.5,6,260,1000,0.26,0.233769,0.288068,coarse
D_CONT_150x2,R34,-0.5,7,283,1000,0.283,0.255952,0.311708,coarse
D_CONT_150x2,R34,-0.5,8,263,1000,0.263,0.236657,0.291157,coarse
D_CONT_150x2,R34,-0.5,9,266,1000,0.266,0.239547,0.294244,coarse
