organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,2,-10,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,-9,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,-8,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,-7,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-6,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-5,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-4,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-3,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-2,1,250000,4e-06,7.06099e-07,2.26594e-05,coarse
B_CONT_50x6,R12,2,-1,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,0,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,1,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,2,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,3,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,4,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,5,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,6,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,7,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,8,0,250000,0,1.69407e-21,1.53656e-05,coarse
B_CONT_50x6,R12,2,9,0,250000,0,1.69407e-21,1.53656e-05,coarse
C_CONT_100x3,R12,2,-10,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,-9,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,-8,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,-7,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-6,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-5,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-4,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-3,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-2,1,100000,1e-05,1.76525e-06,5.66471e-05,coarse
C_CONT_100x3,R12,2,-1,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,0,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,1,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,2,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,3,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,4,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,5,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,6,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,7,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,8,0,100000,0,0,3.84131e-05,coarse
C_CONT_100x3,R12,2,9,0,100000,0,0,3.84131e-05,coarse
D_CONT_150x2,R12,2,-10,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-9,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-8,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-7,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-6,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-5,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-4,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-3,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-2,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,-1,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,0,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,1,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,2,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,3,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,4,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,5,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,6,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,7,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,8,0,50000,0,0,7.68233e-05,coarse
D_CONT_150x2,R12,2,9,0,50000,0,0,7.68233e-05,coarse
