organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-4.5,-10,1826,5000,0.3652,0.351962,0.378645,coarse
B_CONT_50x6,R12,-4.5,-9,1821,5000,0.3642,0.350971,0.377638,coarse
B_CONT_50x6,R12,-4.5,-8,1854,5000,0.3708,0.357516,0.384283,coarse
B_CONT_50x6,R12,-4.5,-7,1841,5000,0.3682,0.354937,0.381665,coarse
B_CONT_50x6,R12,-4.5,-6,1857,5000,0.3714,0.358111,0.384887,coarse
B_CONT_50x6,R12,-4.5,-5,1848,5000,0.3696,0.356325,0.383075,coarse
B_CONT_50x6,R12,-4.5,-4,1876,5000,0.3752,0.36188,0.388711,coarse
B_CONT_50x6,R12,-4.5,-3,1860,5000,0.372,0.358706,0.385491,coarse
B_CONT_50x6,R12,-4.5,-2,1829,5000,0.3658,0.352557,0.379249,coarse
B_CONT_50x6,R12,-4.5,-1,1826,5000,0.3652,0.351962,0.378645,coarse
B_CONT_50x6,R12,-4.5,0,1885,5000,0.377,0.363666,0.390523,coarse
B_CONT_50x6,R12,-4.5,1,1844,5000,0.3688,0.355532,0.382269,coarse
B_CONT_50x6,R12,-4.5,2,1853,5000,0.3706,0.357317,0.384081,coarse
B_CONT_50x6,R12,-4.5,3,1847,5000,0.3694,0.356127,0.382873,coarse
B_CONT_50x6,R12,-4.5,4,1823,5000,0.3646,0.351367,0.37804,coarse
B_CONT_50x6,R12,-4.5,5,1855,5000,0.371,0.357714,0.384484,coarse
B_CONT_50x6,R12,-4.5,6,1857,5000,0.3714,0.358111,0.384887,coarse
B_CONT_50x6,R12,-4.5,7,1883,5000,0.3766,0.363269,0.39012,coarse
B_CONT_50x6,R12,-4.5,8,1795,5000,0.359,0.345816,0.3724,coarse
B_CONT_50x6,R12,-4.5,9,1845,5000,0.369,0.35573,0.382471,coarse
C_CONT_100x3,R12,-4.5,-10,737,2000,0.3685,0.347629,0.389875,coarse
C_CONT_100x3,R12,-4.5,-9,722,2000,0.361,0.340236,0.382297,coarse
C_CONT_100x3,R12,-4.5,-8,768,2000,0.384,0.362926,0.405518,coarse
C_CONT_100x3,R12,-4.5,-7,719,2000,0.3595,0.338758,0.380781,coarse
C_CONT_100x3,R12,-4.5,-6,747,2000,0.3735,0.352561,0.394924,coarse
C_CONT_100x3,R12,-4.5,-5,738,2000,0.369,0.348122,0.39038,coarse
C_CONT_100x3,R12,-4.5,-4,765,2000,0.3825,0.361445,0.404005,coarse
C_CONT_100x3,R12,-4.5,-3,732,2000,0.366,0.345164,0.38735,coarse
C_CONT_100x3,R12,-4.5,-2,720,2000,0.36,0.33925,0.381286,coarse
C_CONT_100x3,R12,-4.5,-1,739,2000,0.3695,0.348615,0.390885,coarse
C_CONT_100x3,R12,-4.5,0,771,2000,0.3855,0.364408,0.407031,coarse
C_CONT_100x3,R12,-4.5,1,731,2000,0.3655,0.344671,0.386845,coarse
C_CONT_100x3,R12,-4.5,2,793,2000,0.3965,0.37528,0.418117,coarse
C_CONT_100x3,R12,-4.5,3,754,2000,0.377,0.356015,0.398456,coarse
C_CONT_100x3,R12,-4.5,4,750,2000,0.375,0.354041,0.396438,coarse
C_CONT_100x3,R12,-4.5,5,757,2000,0.3785,0.357496,0.39997,coarse
C_CONT_100x3,R12,-4.5,6,753,2000,0.3765,0.355522,0.397952,coarse
C_CONT_100x3,R12,-4.5,7,759,2000,0.3795,0.358483,0.400979,coarse
C_CONT_100x3,R12,-4.5,8,714,2000,0.357,0.336295,0.378254,coarse
C_CONT_100x3,R12,-4.5,9,727,2000,0.3635,0.3427,0.384824,coarse
D_CONT_150x2,R12,-4.5,-10,378,1000,0.378,0.348468,0.408466,coarse
D_CONT_150x2,R12,-4.5,-9,358,1000,0.358,0.328882,0.388205,coarse
D_CONT_150x2,R12,-4.5,-8,362,1000,0.362,0.332794,0.392262,coarse
D_CONT_150x2,R12,-4.5,-7,375,1000,0.375,0.345526,0.40543,coarse
D_CONT_150x2,R12,-4.5,-6,383,1000,0.383,0.353373,0.413523,coarse
D_CONT_150x2,R12,-4.5,-5,375,1000,0.375,0.345526,0.40543,coarse
D_CONT_150x2,R12,-4.5,-4,408,1000,0.408,0.377948,0.438756,coarse
D_CONT_150x2,R12,-4.5,-3,371,1000,0.371,0.341606,0.401381,coarse
D_CONT_150x2,R12,-4.5,-2,374,1000,0.374,0.344546,0.404418,coarse
D_CONT_150x2,R12,-4.5,-1,365,1000,0.365,0.33573,0.395303,coarse
D_CONT_150x2,R12,-4.5,0,374,1000,0.374,0.344546,0.404418,coarse
D_CONT_150x2,R12,-4.5,1,373,1000,0.373,0.343566,0.403406,coarse
D_CONT_150x2,R12,-4.5,2,335,1000,0.335,0.306427,0.364836,coarse
D_CONT_150x2,R12,-4.5,3,366,1000,0.366,0.336709,0.396316,coarse
D_CONT_150x2,R12,-4.5,4,363,1000,0.363,0.333773,0.393276,coarse
D_CONT_150x2,R12,-4.5,5,372,1000,0.372,0.342586,0.402394,coarse
D_CONT_150x2,R12,-4.5,6,357,1000,0.357,0.327904,0.387191,coarse
D_CONT_150x2,R12,-4.5,7,371,1000,0.371,0.341606,0.401381,coarse
D_CONT_150x2,R12,-4.5,8,370,1000,0.37,0.340627,0.400368,coarse
D_CONT_150x2,R12,-4.5,9,386,1000,0.386,0.356317,0.416555,coarse
