organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-1.5,-10,1266,5000,0.2532,0.24134,0.265439,coarse
B_CONT_50x6,R23,-1.5,-9,1201,5000,0.2402,0.228561,0.252238,coarse
B_CONT_50x6,R23,-1.5,-8,1291,5000,0.2582,0.246258,0.270513,coarse
B_CONT_50x6,R23,-1.5,-7,1207,5000,0.2414,0.22974,0.253457,coarse
B_CONT_50x6,R23,-1.5,-6,1282,5000,0.2564,0.244487,0.268687,coarse
B_CONT_50x6,R23,-1.5,-5,1232,5000,0.2464,0.234654,0.258536,coarse
B_CONT_50x6,R23,-1.5,-4,1305,5000,0.261,0.249014,0.273353,coarse
B_CONT_50x6,R23,-1.5,-3,1192,5000,0.2384,0.226793,0.250409,coarse
B_CONT_50x6,R23,-1.5,-2,1250,5000,0.25,0.238193,0.262191,coarse
B_CONT_50x6,R23,-1.5,-1,1167,5000,0.2334,0.221883,0.245327,coarse
B_CONT_50x6,R23,-1.5,0,1262,5000,0.2524,0.240553,0.264627,coarse
B_CONT_50x6,R23,-1.5,1,1197,5000,0.2394,0.227775,0.251425,coarse
B_CONT_50x6,R23,-1.5,2,1296,5000,0.2592,0.247242,0.271528,coarse
B_CONT_50x6,R23,-1.5,3,1213,5000,0.2426,0.230919,0.254676,coarse
B_CONT_50x6,R23,-1.5,4,1259,5000,0.2518,0.239963,0.264018,coarse
B_CONT_50x6,R23,-1.5,5,1237,5000,0.2474,0.235637,0.259551,coarse
B_CONT_50x6,R23,-1.5,6,1272,5000,0.2544,0.24252,0.266657,coarse
B_CONT_50x6,R23,-1.5,7,1150,5000,0.23,0.218545,0.241869,coarse
B_CONT_50x6,R23,-1.5,8,1334,5000,0.2668,0.254723,0.279235,coarse
B_CONT_50x6,R23,-1.5,9,1207,5000,0.2414,0.22974,0.253457,coarse
C_CONT_100x3,R23,-1.5,-10,527,2000,0.2635,0.24466,0.283247,coarse
C_CONT_100x3,R23,-1.5,-9,496,2000,0.248,0.229569,0.267398,coarse
C_CONT_100x3,R23,-1.5,-8,514,2000,0.257,0.238327,0.276604,coarse
C_CONT_100x3,R23,-1.5,-7,494,2000,0.247,0.228596,0.266374,coarse
C_CONT_100x3,R23,-1.5,-6,548,2000,0.274,0.2549,0.293966,coarse
C_CONT_100x3,R23,-1.5,-5,540,2000,0.27,0.250998,0.289884,coarse
C_CONT_100x3,R23,-1.5,-4,528,2000,0.264,0.245147,0.283758,coarse
C_CONT_100x3,R23,-1.5,-3,484,2000,0.242,0.223736,0.261254,coarse
C_CONT_100x3,R23,-1.5,-2,509,2000,0.2545,0.235893,0.274048,coarse
C_CONT_100x3,R23,-1.5,-1,478,2000,0.239,0.220821,0.25818,coarse
C_CONT_100x3,R23,-1.5,0,533,2000,0.2665,0.247584,0.286311,coarse
C_CONT_100x3,R23,-1.5,1,487,2000,0.2435,0.225193,0.26279,coarse
C_CONT_100x3,R23,-1.5,2,520,2000,0.26,0.241249,0.279671,coarse
C_CONT_100x3,R23,-1.5,3,513,2000,0.2565,0.237841,0.276093,coarse
C_CONT_100x3,R23,-1.5,4,516,2000,0.258,0.239301,0.277627,coarse
C_CONT_100x3,R23,-1.5,5,504,2000,0.252,0.23346,0.271491,coarse
C_CONT_100x3,R23,-1.5,6,540,2000,0.27,0.250998,0.289884,coarse
C_CONT_100x3,R23,-1.5,7,470,2000,0.235,0.216937,0.254079,coarse
C_CONT_100x3,R23,-1.5,8,546,2000,0.273,0.253924,0.292946,coarse
C_CONT_100x3,R23,-1.5,9,505,2000,0.2525,0.233947,0.272002,coarse
D_CONT_150x2,R23,-1.5,-10,263,1000,0.263,0.236657,0.291157,coarse
D_CONT_150x2,R23,-1.5,-9,242,1000,0.242,0.216474,0.2695,coarse
D_CONT_150x2,R23,-1.5,-8,276,1000,0.276,0.249191,0.304523,coarse
D_CONT_150x2,R23,-1.5,-7,237,1000,0.237,0.211681,0.264332,coarse
D_CONT_150x2,R23,-1.5,-6,243,1000,0.243,0.217433,0.270533,coarse
D_CONT_150x2,R23,-1.5,-5,248,1000,0.248,0.222232,0.275696,coarse
D_CONT_150x2,R23,-1.5,-4,291,1000,0.291,0.26369,0.31991,coarse
D_CONT_150x2,R23,-1.5,-3,236,1000,0.236,0.210723,0.263297,coarse
D_CONT_150x2,R23,-1.5,-2,272,1000,0.272,0.245331,0.300414,coarse
D_CONT_150x2,R23,-1.5,-1,251,1000,0.251,0.225114,0.278792,coarse
D_CONT_150x2,R23,-1.5,0,239,1000,0.239,0.213598,0.2664,coarse
D_CONT_150x2,R23,-1.5,1,243,1000,0.243,0.217433,0.270533,coarse
D_CONT_150x2,R23,-1.5,2,284,1000,0.284,0.256919,0.312734,coarse
D_CONT_150x2,R23,-1.5,3,252,1000,0.252,0.226075,0.279823,coarse
D_CONT_150x2,R23,-1.5,4,236,1000,0.236,0.210723,0.263297,coarse
D_CONT_150x2,R23,-1.5,5,259,1000,0.259,0.232806,0.287038,coarse
D_CONT_150x2,R23,-1.5,6,249,1000,0.249,0.223193,0.276728,coarse
D_CONT_150x2,R23,-1.5,7,254,1000,0.254,0.227997,0.281886,coarse
D_CONT_150x2,R23,-1.5,8,287,1000,0.287,0.25982,0.31581,coarse
D_CONT_150x2,R23,-1.5,9,242,1000,0.242,0.216474,0.2695,coarse
