organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,-1,-10,1714,5000,0.3428,0.329769,0.356072,coarse
B_CONT_50x6,R34,-1,-9,1762,5000,0.3524,0.339276,0.36575,coarse
B_CONT_50x6,R34,-1,-8,1712,5000,0.3424,0.329373,0.355669,coarse
B_CONT_50x6,R34,-1,-7,1707,5000,0.3414,0.328383,0.354661,coarse
B_CONT_50x6,R34,-1,-6,1708,5000,0.3416,0.328581,0.354862,coarse
B_CONT_50x6,R34,-1,-5,1694,5000,0.3388,0.325809,0.352038,coarse
B_CONT_50x6,R34,-1,-4,1759,5000,0.3518,0.338682,0.365145,coarse
B_CONT_50x6,R34,-1,-3,1701,5000,0.3402,0.327195,0.35345,coarse
B_CONT_50x6,R34,-1,-2,1724,5000,0.3448,0.331749,0.358089,coarse
B_CONT_50x6,R34,-1,-1,1715,5000,0.343,0.329967,0.356274,coarse
B_CONT_50x6,R34,-1,0,1741,5000,0.3482,0.335116,0.361517,coarse
B_CONT_50x6,R34,-1,1,1712,5000,0.3424,0.329373,0.355669,coarse
B_CONT_50x6,R34,-1,2,1765,5000,0.353,0.339871,0.366355,coarse
B_CONT_50x6,R34,-1,3,1716,5000,0.3432,0.330165,0.356476,coarse
B_CONT_50x6,R34,-1,4,1694,5000,0.3388,0.325809,0.352038,coarse
B_CONT_50x6,R34,-1,5,1768,5000,0.3536,0.340465,0.366959,coarse
B_CONT_50x6,R34,-1,6,1674,5000,0.3348,0.321851,0.348003,coarse
B_CONT_50x6,R34,-1,7,1705,5000,0.341,0.327987,0.354257,coarse
B_CONT_50x6,R34,-1,8,1723,5000,0.3446,0.331551,0.357887,coarse
B_CONT_50x6,R34,-1,9,1768,5000,0.3536,0.340465,0.366959,coarse
C_CONT_100x3,R34,-1,-10,725,2000,0.3625,0.341714,0.383813,coarse
C_CONT_100x3,R34,-1,-9,722,2000,0.361,0.340236,0.382297,coarse
C_CONT_100x3,R34,-1,-8,691,2000,0.3455,0.324973,0.366619,coarse
C_CONT_100x3,R34,-1,-7,699,2000,0.3495,0.32891,0.370667,coarse
C_CONT_100x3,R34,-1,-6,730,2000,0.365,0.344178,0.386339,coarse
C_CONT_100x3,R34,-1,-5,689,2000,0.3445,0.32399,0.365607,coarse
C_CONT_100x3,R34,-1,-4,727,2000,0.3635,0.3427,0.384824,coarse
C_CONT_100x3,R34,-1,-3,701,2000,0.3505,0.329894,0.371679,coarse
C_CONT_100x3,R34,-1,-2,722,2000,0.361,0.340236,0.382297,coarse
C_CONT_100x3,R34,-1,-1,698,2000,0.349,0.328418,0.370161,coarse
C_CONT_100x3,R34,-1,0,735,2000,0.3675,0.346643,0.388865,coarse
C_CONT_100x3,R34,-1,1,701,2000,0.3505,0.329894,0.371679,coarse
C_CONT_100x3,R34,-1,2,739,2000,0.3695,0.348615,0.390885,coarse
C_CONT_100x3,R34,-1,3,714,2000,0.357,0.336295,0.378254,coarse
C_CONT_100x3,R34,-1,4,708,2000,0.354,0.33334,0.37522,coarse
C_CONT_100x3,R34,-1,5,760,2000,0.38,0.358977,0.401483,coarse
C_CONT_100x3,R34,-1,6,673,2000,0.3365,0.316123,0.357504,coarse
C_CONT_100x3,R34,-1,7,695,2000,0.3475,0.326941,0.368643,coarse
C_CONT_100x3,R34,-1,8,713,2000,0.3565,0.335802,0.377748,coarse
C_CONT_100x3,R34,-1,9,747,2000,0.3735,0.352561,0.394924,coarse
D_CONT_150x2,R34,-1,-10,317,1000,0.317,0.288907,0.346493,coarse
D_CONT_150x2,R34,-1,-9,365,1000,0.365,0.33573,0.395303,coarse
D_CONT_150x2,R34,-1,-8,362,1000,0.362,0.332794,0.392262,coarse
D_CONT_150x2,R34,-1,-7,356,1000,0.356,0.326926,0.386176,coarse
D_CONT_150x2,R34,-1,-6,330,1000,0.33,0.301556,0.359746,coarse
D_CONT_150x2,R34,-1,-5,348,1000,0.348,0.319109,0.378054,coarse
D_CONT_150x2,R34,-1,-4,370,1000,0.37,0.340627,0.400368,coarse
D_CONT_150x2,R34,-1,-3,339,1000,0.339,0.310327,0.368906,coarse
D_CONT_150x2,R34,-1,-2,340,1000,0.34,0.311302,0.369923,coarse
D_CONT_150x2,R34,-1,-1,333,1000,0.333,0.304478,0.3628,coarse
D_CONT_150x2,R34,-1,0,357,1000,0.357,0.327904,0.387191,coarse
D_CONT_150x2,R34,-1,1,378,1000,0.378,0.348468,0.408466,coarse
D_CONT_150x2,R34,-1,2,345,1000,0.345,0.316181,0.375006,coarse
D_CONT_150x2,R34,-1,3,342,1000,0.342,0.313253,0.371956,coarse
D_CONT_150x2,R34,-1,4,330,1000,0.33,0.301556,0.359746,coarse
D_CONT_150x2,R34,-1,5,353,1000,0.353,0.323994,0.383131,coarse
D_CONT_150x2,R34,-1,6,336,1000,0.336,0.307402,0.365854,coarse
D_CONT_150x2,R34,-1,7,352,1000,0.352,0.323017,0.382116,coarse
D_CONT_150x2,R34,-1,8,327,1000,0.327,0.298635,0.35669,coarse
D_CONT_150x2,R34,-1,9,352,1000,0.352,0.323017,0.382116,coarse
