organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-0.5,-10,432,5000,0.0864,0.0789265,0.0945085,coarse
B_CONT_50x6,R23,-0.5,-9,409,5000,0.0818,0.0745208,0.0897213,coarse
B_CONT_50x6,R23,-0.5,-8,452,5000,0.0904,0.082763,0.0986659,coarse
B_CONT_50x6,R23,-0.5,-7,430,5000,0.086,0.0785432,0.0940925,coarse
B_CONT_50x6,R23,-0.5,-6,460,5000,0.092,0.0842989,0.100328,coarse
B_CONT_50x6,R23,-0.5,-5,419,5000,0.0838,0.0764355,0.0918036,coarse
B_CONT_50x6,R23,-0.5,-4,468,5000,0.0936,0.0858356,0.101988,coarse
B_CONT_50x6,R23,-0.5,-3,428,5000,0.0856,0.0781598,0.0936764,coarse
B_CONT_50x6,R23,-0.5,-2,419,5000,0.0838,0.0764355,0.0918036,coarse
B_CONT_50x6,R23,-0.5,-1,415,5000,0.083,0.0756694,0.0909708,coarse
B_CONT_50x6,R23,-0.5,0,448,5000,0.0896,0.0819953,0.0978348,coarse
B_CONT_50x6,R23,-0.5,1,404,5000,0.0808,0.0735639,0.0886797,coarse
B_CONT_50x6,R23,-0.5,2,438,5000,0.0876,0.080077,0.0957562,coarse
B_CONT_50x6,R23,-0.5,3,426,5000,0.0852,0.0777766,0.0932603,coarse
B_CONT_50x6,R23,-0.5,4,466,5000,0.0932,0.0854514,0.101573,coarse
B_CONT_50x6,R23,-0.5,5,426,5000,0.0852,0.0777766,0.0932603,coarse
B_CONT_50x6,R23,-0.5,6,452,5000,0.0904,0.082763,0.0986659,coarse
B_CONT_50x6,R23,-0.5,7,413,5000,0.0826,0.0752865,0.0905544,coarse
B_CONT_50x6,R23,-0.5,8,484,5000,0.0968,0.088911,0.105308,coarse
B_CONT_50x6,R23,-0.5,9,424,5000,0.0848,0.0773933,0.0928442,coarse
C_CONT_100x3,R23,-0.5,-10,175,2000,0.0875,0.0758936,0.100688,coarse
C_CONT_100x3,R23,-0.5,-9,169,2000,0.0845,0.0730926,0.0975005,coarse
C_CONT_100x3,R23,-0.5,-8,169,2000,0.0845,0.0730926,0.0975005,coarse
C_CONT_100x3,R23,-0.5,-7,172,2000,0.086,0.0744925,0.0990948,coarse
C_CONT_100x3,R23,-0.5,-6,185,2000,0.0925,0.0805716,0.105991,coarse
C_CONT_100x3,R23,-0.5,-5,182,2000,0.091,0.079167,0.104401,coarse
C_CONT_100x3,R23,-0.5,-4,185,2000,0.0925,0.0805716,0.105991,coarse
C_CONT_100x3,R23,-0.5,-3,164,2000,0.082,0.0707618,0.0948408,coarse
C_CONT_100x3,R23,-0.5,-2,179,2000,0.0895,0.0777634,0.10281,coarse
C_CONT_100x3,R23,-0.5,-1,183,2000,0.0915,0.0796351,0.104931,coarse
C_CONT_100x3,R23,-0.5,0,193,2000,0.0965,0.084322,0.110225,coarse
C_CONT_100x3,R23,-0.5,1,153,2000,0.0765,0.0656459,0.0889778,coarse
C_CONT_100x3,R23,-0.5,2,177,2000,0.0885,0.0768283,0.101749,coarse
C_CONT_100x3,R23,-0.5,3,172,2000,0.086,0.0744925,0.0990948,coarse
C_CONT_100x3,R23,-0.5,4,185,2000,0.0925,0.0805716,0.105991,coarse
C_CONT_100x3,R23,-0.5,5,170,2000,0.085,0.0735591,0.098032,coarse
C_CONT_100x3,R23,-0.5,6,200,2000,0.1,0.0876092,0.113924,coarse
C_CONT_100x3,R23,-0.5,7,161,2000,0.0805,0.0693649,0.0932435,coarse
C_CONT_100x3,R23,-0.5,8,201,2000,0.1005,0.0880792,0.114452,coarse
C_CONT_100x3,R23,-0.5,9,177,2000,0.0885,0.0768283,0.101749,coarse
D_CONT_150x2,R23,-0.5,-10,88,1000,0.088,0.071981,0.107172,coarse
D_CONT_150x2,R23,-0.5,-9,84,1000,0.084,0.0683588,0.102825,coarse
D_CONT_150x2,R23,-0.5,-8,107,1000,0.107,0.0893229,0.127685,coarse
D_CONT_150x2,R23,-0.5,-7,95,1000,0.095,0.0783452,0.114754,coarse
D_CONT_150x2,R23,-0.5,-6,96,1000,0.096,0.0792569,0.115835,coarse
D_CONT_150x2,R23,-0.5,-5,87,1000,0.087,0.0710744,0.106086,coarse
D_CONT_150x2,R23,-0.5,-4,111,1000,0.111,0.0929992,0.131978,coarse
D_CONT_150x2,R23,-0.5,-3,87,1000,0.087,0.0710744,0.106086,coarse
D_CONT_150x2,R23,-0.5,-2,88,1000,0.088,0.071981,0.107172,coarse
D_CONT_150x2,R23,-0.5,-1,85,1000,0.085,0.0692633,0.103913,coarse
D_CONT_150x2,R23,-0.5,0,99,1000,0.099,0.0819954,0.119074,coarse
D_CONT_150x2,R23,-0.5,1,91,1000,0.091,0.0747047,0.110426,coarse
D_CONT_150x2,R23,-0.5,2,95,1000,0.095,0.0783452,0.114754,coarse
D_CONT_150x2,R23,-0.5,3,108,1000,0.108,0.0902412,0.128759,coarse
D_CONT_150x2,R23,-0.5,4,102,1000,0.102,0.0847391,0.122307,coarse
D_CONT_150x2,R23,-0.5,5,99,1000,0.099,0.0819954,0.119074,coarse
D_CONT_150x2,R23,-0.5,6,93,1000,0.093,0.0765237,0.112591,coarse
D_CONT_150x2,R23,-0.5,7,94,1000,0.094,0.0774342,0.113673,coarse
D_CONT_150x2,R23,-0.5,8,111,1000,0.111,0.0929992,0.131978,coarse
D_CONT_150x2,R23,-0.5,9,94,1000,0.094,0.0774342,0.113673,coarse
