organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R23,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,300,1,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233,232,435,457,458,0,0,1,1,0,459,459,532.0370220000035,466.60000000000002,911,17174.400000000001,5,0.65356862745098032,459,59776,1958400000,15300000,16388233277127445891,2026072001,2026072904,0-49999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R23,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,50,6,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,0,7.9999999999999996e-07,0,223,173,198,256,270,458,78,84,9,4,9,272,207.75,1833.3442939999977,1674.7,2708.5999999999999,17137.099999999999,5,0.65356862745098032,459,26112,7199900000,54500000,13958147726753918595,2026072001,2026072904,0-49999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R23,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,100,3,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,0,6.1538461538461538e-07,0,298,193.25,210,322,345,458,159,159,9,2,9,347,265.5,1822.6922659999964,1669.2,2702.4000000000001,21299.700000000001,5,0.65356862745098032,459,26112,7199900000,54500000,15635891212392149671,2026072001,2026072904,0-49999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R23,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,150,2,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,0,5.7142857142857139e-07,0,223,213.5,210,397,420,458,234,234,9,2,9,422,323.25,1821.4050800000048,1664.9000000000001,2702.4000000000001,20181.200000000001,5,0.65356862745098032,459,26112,7199900000,54500000,11306667432331685935,2026072001,2026072904,0-49999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,MAX_FRAMES_REACHED
