caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-B300,4,2,0,b339ad2c41180a27c0d641eb173485ade798ddbec1367d9e32e47fcb05a4ea2d,14,9,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,1,f0de59629c59f8f3b55e7b37012b81938c90f193047ea4652b32a4d37b9bd2dd,10,0,1,1,0,0,CORRECTED
BCH-B300,4,2,2,192ed40bf59b1a2759370a84a042c873ff0f2b3cb83ab1fe32b5c518efc827f2,11,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,3,50c9137623804160db36ac7e461091059714d412b8b186feb220a70210ad2640,9,0,1,1,0,0,CORRECTED
BCH-B300,4,2,4,9bcb4e15ccf11dd173cd696a429568d6ac0ac151cf2680b6e584cfe98f509757,12,8,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,5,3d410afb316c79d5369072451fa61d1ebf58dbf293f693470841ee05cfa575a2,13,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,6,6bbfae5e1aa83323fe0337cace4fb24dcab7bf90faf65c4d815c3f57d3a4e9d7,13,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,7,af87c1ecb1e963fb58adc1978169334275b70aeca7f3b5ac4affd5b1e0c5c1ee,12,10,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,8,c8b912fcbe1b1e1e848cf4e3abff4f02e3a15bc46da17393806c13884acce55d,4,0,1,1,0,0,CORRECTED
BCH-B300,4,2,9,3570f464fb7ca0837843a0222dcf30b41d8ee456a12bfca4ce8ee9f1f143d5aa,9,0,1,1,0,0,CORRECTED
BCH-B300,4,2,10,71d2b6612520fceb8b85ffeb2836a7275730dfac85f13b2d43814085e952facd,15,13,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,11,106c69bbcc552c3ac54977950cfefbad55de51605c2524a30cd0e7520eaa10cf,7,0,1,1,0,0,CORRECTED
BCH-B300,4,2,12,a5808ac394fcbcb35ca86f4224f163e1d29ca977ed2e6000d6633a95268a9ff1,15,14,0,0,0,1,INVALID_ROOT_COUNT
BCH-B300,4,2,13,6dccdf9c0506e35620c3104085a27daa7d7ce61d60ddf3c34a2caa32e7a42086,10,0,1,1,0,0,CORRECTED
BCH-B300,4,2,14,86b3998f6bca23abb03e85971b41cee94d8337cb0b2248b8a5218b5614e866e0,8,0,1,1,0,0,CORRECTED
BCH-B300,4,2,15,370bf0e9646c0eb91cfb17d6a0184b4a142c8f2a5a7d65be1ca7b24e0fd52f4e,6,0,1,1,0,0,CORRECTED
BCH-B300,4,2,16,38578cf623a28468d2da470cb00e3566d8a0204796f243f34be757ea68d72244,7,0,1,1,0,0,CORRECTED
BCH-B300,4,2,17,88836cdec8d46384ec59ef19da52be022c2d5a959383f6db4550abc4121fab29,19,14,0,0,0,1,INVALID_ROOT_COUNT
