caseName,sourcePayloadEbN0Db,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,aggregation,seriesLabel,visualStyleKey,plotted,omissionReason
BCH-S200,6.2999999999999998,-20,0,1,UNIFORM_RANDOM,5000,1000000,1420,599,0.00142,0.1198,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,2,UNIFORM_RANDOM,5000,1000000,3284,1336,0.003284,0.2672,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,4,UNIFORM_RANDOM,5000,1000000,7386,2742,0.007386,0.5484,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,6,UNIFORM_RANDOM,5000,1000000,11190,3742,0.01119,0.7484,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,8,UNIFORM_RANDOM,5000,1000000,14215,4260,0.014215,0.852,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,10,UNIFORM_RANDOM,5000,1000000,17229,4598,0.017229,0.9196,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,12,UNIFORM_RANDOM,5000,1000000,20212,4786,0.020212,0.9572,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,14,UNIFORM_RANDOM,5000,1000000,22984,4884,0.022984,0.9768,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,15,UNIFORM_RANDOM,5000,1000000,24686,4932,0.024686,0.9864,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,16,UNIFORM_RANDOM,5000,1000000,26189,4936,0.026189,0.9872,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,20,UNIFORM_RANDOM,5000,1000000,32194,4985,0.032194,0.997,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,24,UNIFORM_RANDOM,5000,1000000,38348,4994,0.038348,0.9988,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,29,UNIFORM_RANDOM,5000,1000000,45830,5000,0.04583,1.0,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,30,UNIFORM_RANDOM,5000,1000000,47425,4999,0.047425,0.9998,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,31,UNIFORM_RANDOM,5000,1000000,49032,5000,0.049032,1.0,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,32,UNIFORM_RANDOM,5000,1000000,50249,5000,0.050249,1.0,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,48,UNIFORM_RANDOM,5000,1000000,74657,5000,0.074657,1.0,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S200,6.2999999999999998,-20,0,64,UNIFORM_RANDOM,5000,1000000,99272,5000,0.099272,1.0,RAW_COUNTS,BCH-S200 / -20,BCH-S200|-20|#1f77b4|--|o,true,
BCH-S300,6.4000000000000004,-12,0,1,UNIFORM_RANDOM,5000,1500000,1440,618,0.00096,0.1236,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,2,UNIFORM_RANDOM,5000,1500000,2209,927,0.0014726666666666666,0.1854,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,4,UNIFORM_RANDOM,5000,1500000,4626,1814,0.003084,0.3628,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,6,UNIFORM_RANDOM,5000,1500000,7310,2674,0.004873333333333334,0.5348,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,8,UNIFORM_RANDOM,5000,1500000,9430,3244,0.006286666666666667,0.6488,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,10,UNIFORM_RANDOM,5000,1500000,11799,3773,0.007866,0.7546,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,12,UNIFORM_RANDOM,5000,1500000,14287,4216,0.009524666666666667,0.8432,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,14,UNIFORM_RANDOM,5000,1500000,16102,4401,0.010734666666666667,0.8802,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,15,UNIFORM_RANDOM,5000,1500000,17107,4511,0.011404666666666667,0.9022,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,16,UNIFORM_RANDOM,5000,1500000,18365,4619,0.012243333333333333,0.9238,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,20,UNIFORM_RANDOM,5000,1500000,22736,4829,0.015157333333333333,0.9658,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,24,UNIFORM_RANDOM,5000,1500000,26777,4897,0.017851333333333334,0.9794,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,29,UNIFORM_RANDOM,5000,1500000,32331,4971,0.021554,0.9942,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,30,UNIFORM_RANDOM,5000,1500000,33322,4964,0.022214666666666667,0.9928,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,31,UNIFORM_RANDOM,5000,1500000,34167,4983,0.022778,0.9966,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,32,UNIFORM_RANDOM,5000,1500000,35367,4984,0.023578,0.9968,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,48,UNIFORM_RANDOM,5000,1500000,52779,4999,0.035186,0.9998,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-12,0,64,UNIFORM_RANDOM,5000,1500000,69659,5000,0.04643933333333333,1.0,RAW_COUNTS,BCH-S300 / -12,BCH-S300|-12|#2ca02c|-|^,true,
BCH-S300,6.4000000000000004,-20,0,1,UNIFORM_RANDOM,5000,1500000,1540,661,0.0010266666666666666,0.1322,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,2,UNIFORM_RANDOM,5000,1500000,3253,1344,0.002168666666666667,0.2688,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,4,UNIFORM_RANDOM,5000,1500000,7701,2851,0.005134,0.5702,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,6,UNIFORM_RANDOM,5000,1500000,11383,3807,0.007588666666666666,0.7614,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,8,UNIFORM_RANDOM,5000,1500000,14466,4325,0.009644,0.865,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,10,UNIFORM_RANDOM,5000,1500000,17470,4650,0.011646666666666666,0.93,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,12,UNIFORM_RANDOM,5000,1500000,20687,4825,0.013791333333333333,0.965,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,14,UNIFORM_RANDOM,5000,1500000,23522,4912,0.015681333333333332,0.9824,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,15,UNIFORM_RANDOM,5000,1500000,25074,4940,0.016716,0.988,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,16,UNIFORM_RANDOM,5000,1500000,26570,4952,0.017713333333333334,0.9904,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,20,UNIFORM_RANDOM,5000,1500000,32842,4988,0.021894666666666666,0.9976,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,24,UNIFORM_RANDOM,5000,1500000,38753,4997,0.02583533333333333,0.9994,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,29,UNIFORM_RANDOM,5000,1500000,46286,5000,0.030857333333333334,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,30,UNIFORM_RANDOM,5000,1500000,47841,5000,0.031894,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,31,UNIFORM_RANDOM,5000,1500000,49180,5000,0.032786666666666665,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,32,UNIFORM_RANDOM,5000,1500000,50603,5000,0.03373533333333333,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,48,UNIFORM_RANDOM,5000,1500000,75070,5000,0.05004666666666667,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
BCH-S300,6.4000000000000004,-20,0,64,UNIFORM_RANDOM,5000,1500000,99145,5000,0.06609666666666666,1.0,RAW_COUNTS,BCH-S300 / -20,BCH-S300|-20|#2ca02c|--|^,true,
