caseName,sourcePayloadEbN0Db,frameRotationDeg,payloadLength,encodedLength,frameRate,snrDb,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgTotalReceiverTimeUs,aggregation,seriesLabel,visualStyleKey,plotted,omissionReason
BCH-B300,4,30,300,390,0.76923076923076927,2.8605664769316324,20000,6000000,2644492,18268,0.4407486666666667,0.9134,1732,0.0866,1732,0.0866,0,0.0,18268,0.9134,0.460758717948718,99.51482000000014,171.65844999999976,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,4.2000000000000002,30,300,390,0.76923076923076927,3.0605664769316325,20000,6000000,2636275,17586,0.43937916666666665,0.8793,2414,0.1207,2414,0.1207,0,0.0,17586,0.8793,0.46004384615384614,99.62972500000006,172.68689000000006,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,4.4000000000000004,30,300,390,0.76923076923076927,3.2605664769316327,20000,6000000,2633602,16979,0.43893366666666667,0.84895,3021,0.15105,3021,0.15105,0,0.0,16979,0.84895,0.46017743589743587,130.86849500000005,224.01927500000048,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,4.5999999999999996,30,300,390,0.76923076923076927,3.460566476931632,20000,6000000,2629011,16310,0.4381685,0.8155,3690,0.1845,3690,0.1845,0,0.0,16310,0.8155,0.4598967948717949,144.60727,252.57267499999995,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,4.7999999999999998,30,300,390,0.76923076923076927,3.6605664769316322,20000,6000000,2625963,15825,0.4376605,0.79125,4175,0.20875,4175,0.20875,0,0.0,15825,0.79125,0.4595132051282051,120.57757000000004,211.03396500000008,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,5,30,300,390,0.76923076923076927,3.8605664769316324,20000,6000000,2624992,15487,0.43749866666666665,0.77435,4513,0.22565,4513,0.22565,0,0.0,15487,0.77435,0.45945641025641015,140.50791000000012,246.70771999999974,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,5.2000000000000002,30,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,2626161,15267,0.4376935,0.76335,4733,0.23665,4733,0.23665,0,0.0,15267,0.76335,0.4595308974358974,131.71298999999988,230.00087499999995,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,5.4000000000000004,30,300,390,0.76923076923076927,4.2605664769316327,23129,6938700,2627384,15200,0.37865652067390143,0.6571836222923603,7929,0.3428163777076398,7929,0.3428163777076398,0,0.0,15200,0.6571836222923603,0.3992646594185787,105.37494055082368,186.91311340741066,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,5.5999999999999996,30,300,390,0.76923076923076927,4.460566476931632,35638,10691400,2629141,15200,0.24591176085451857,0.42651102755485715,20438,0.5734889724451429,20438,0.5734889724451429,0,0.0,15200,0.42651102755485715,0.263183996914846,96.28965149559494,174.52477692350905,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,5.7999999999999998,30,300,390,0.76923076923076927,4.6605664769316322,65000,19500000,2630690,15194,0.13490717948717948,0.23375384615384615,49806,0.7662461538461538,49806,0.7662461538461538,0,0.0,15194,0.23375384615384615,0.148718067061144,83.4105800000003,156.50190153846097,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,6,30,300,390,0.76923076923076927,4.8605664769316324,65000,19500000,2631885,15068,0.13496846153846154,0.23181538461538462,49932,0.7681846153846154,49932,0.7681846153846154,0,0.0,15068,0.23181538461538462,0.1478208678500986,81.68488307692346,154.51717692307653,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,6.2000000000000002,30,300,390,0.76923076923076927,5.0605664769316325,65000,19500000,2631830,15015,0.13496564102564101,0.231,49985,0.769,49985,0.769,0,0.0,15015,0.231,0.14682520710059171,74.37071692307693,142.87041384615281,RAW_COUNTS,BCH-B300 / 30,BCH-B300|30|#9467bd|-|D,true,
BCH-B300,3.6000000000000001,60,300,390,0.76923076923076927,2.4605664769316329,20000,6000000,3016626,19999,0.502771,0.99995,1,5e-05,1,5e-05,0,0.0,19999,0.99995,0.5387867948717949,107.01273499999996,184.47083999999992,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,3.7999999999999998,60,300,390,0.76923076923076927,2.6605664769316322,20000,6000000,3018099,19997,0.5030165,0.99985,3,0.00015,3,0.00015,0,0.0,19997,0.99985,0.5392217948717949,103.95506500000015,178.98361500000001,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,4,60,300,390,0.76923076923076927,2.8605664769316324,20000,6000000,3019575,19991,0.5032625,0.99955,9,0.00045,9,0.00045,0,0.0,19991,0.99955,0.5397151282051281,98.36466499999985,168.96093499999995,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,4.2000000000000002,60,300,390,0.76923076923076927,3.0605664769316325,20000,6000000,3017426,19988,0.5029043333333333,0.9994,12,0.0006,12,0.0006,0,0.0,19988,0.9994,0.5395889743589743,100.75284500000004,172.98708000000013,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,4.4000000000000004,60,300,390,0.76923076923076927,3.2605664769316327,20000,6000000,3017710,19964,0.5029516666666667,0.9982,36,0.0018,36,0.0018,0,0.0,19964,0.9982,0.5398944871794873,98.62509999999995,169.8434500000002,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,4.5999999999999996,60,300,390,0.76923076923076927,3.460566476931632,20000,6000000,3017457,19936,0.5029095,0.9968,64,0.0032,64,0.0032,0,0.0,19936,0.9968,0.5400891025641026,97.46007999999996,167.76076500000005,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,4.7999999999999998,60,300,390,0.76923076923076927,3.6605664769316322,20000,6000000,3016139,19870,0.5026898333333333,0.9935,130,0.0065,130,0.0065,0,0.0,19870,0.9935,0.540016282051282,97.81111999999999,168.60091000000006,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,5,60,300,390,0.76923076923076927,3.8605664769316324,20000,6000000,3015683,19740,0.5026138333333333,0.987,260,0.013,259,0.01295,0,0.0,19741,0.98705,0.5402539743589743,97.56821500000007,168.42186999999984,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,5.2000000000000002,60,300,390,0.76923076923076927,4.0605664769316325,20000,6000000,3017509,19543,0.5029181666666667,0.97715,457,0.02285,457,0.02285,0,0.0,19543,0.97715,0.5408323076923077,94.94126999999993,164.07011499999976,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,5.4000000000000004,60,300,390,0.76923076923076927,4.2605664769316327,20000,6000000,3014730,19258,0.502455,0.9629,742,0.0371,740,0.037,0,0.0,19260,0.963,0.5407367948717949,94.32292000000007,163.22499999999988,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,5.5999999999999996,60,300,390,0.76923076923076927,4.460566476931632,20000,6000000,3013613,18802,0.5022688333333334,0.9401,1198,0.0599,1197,0.05985,0,0.0,18803,0.94015,0.5409601282051283,97.60116499999994,167.91552499999992,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,5.7999999999999998,60,300,390,0.76923076923076927,4.6605664769316322,20000,6000000,3011126,18248,0.5018543333333333,0.9124,1752,0.0876,1748,0.0874,0,0.0,18252,0.9126,0.540807435897436,97.52966,168.24394999999984,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,6,60,300,390,0.76923076923076927,4.8605664769316324,20000,6000000,3010726,17737,0.5017876666666666,0.88685,2263,0.11315,2261,0.11305,0,0.0,17739,0.88695,0.5412676923076923,100.31296000000006,173.21674500000026,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300,6.2000000000000002,60,300,390,0.76923076923076927,5.0605664769316325,20000,6000000,3008589,17158,0.5014315,0.8579,2842,0.1421,2842,0.1421,0,0.0,17158,0.8579,0.5412642307692307,97.43437499999996,169.0434300000001,RAW_COUNTS,BCH-B300 / 60,BCH-B300|60|#9467bd|--|D,true,
BCH-B300-426,3.3999999999999999,30,300,426,0.70422535211267601,1.8771165561694347,20000,6000000,2629835,19549,0.43830583333333334,0.97745,451,0.02255,451,0.02255,0,0.0,19549,0.97745,0.461530751173709,189.9024999999998,296.8188350000001,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,3.6000000000000001,30,300,426,0.70422535211267601,2.0771165561694351,20000,6000000,2623250,19151,0.4372083333333333,0.95755,849,0.04245,849,0.04245,0,0.0,19151,0.95755,0.46127018779342727,200.99955000000006,310.50016500000015,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,3.7999999999999998,30,300,426,0.70422535211267601,2.2771165561694344,20000,6000000,2617275,18627,0.4362125,0.93135,1373,0.06865,1373,0.06865,0,0.0,18627,0.93135,0.46096443661971825,162.27791000000013,257.68679499999956,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,4,30,300,426,0.70422535211267601,2.4771165561694346,20000,6000000,2610569,18017,0.4350948333333333,0.90085,1983,0.09915,1983,0.09915,0,0.0,18017,0.90085,0.4608325117370892,149.7493699999999,232.92320499999985,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,4.2000000000000002,30,300,426,0.70422535211267601,2.6771165561694348,20000,6000000,2605343,17283,0.4342238333333333,0.86415,2717,0.13585,2717,0.13585,0,0.0,17283,0.86415,0.46088638497652573,166.22793999999976,260.047755,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,4.4000000000000004,30,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2596854,16629,0.432809,0.83145,3371,0.16855,3371,0.16855,0,0.0,16629,0.83145,0.4602698356807512,144.4580900000001,225.2604149999999,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,4.5999999999999996,30,300,426,0.70422535211267601,3.0771165561694342,20000,6000000,2592782,16011,0.43213033333333334,0.80055,3989,0.19945,3989,0.19945,0,0.0,16011,0.80055,0.4600789906103286,155.36467999999996,243.27399999999994,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,4.7999999999999998,30,300,426,0.70422535211267601,3.2771165561694344,20000,6000000,2591482,15588,0.43191366666666664,0.7794,4412,0.2206,4412,0.2206,0,0.0,15588,0.7794,0.4601116197183099,144.96868999999973,227.8632049999997,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,5,30,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2589972,15299,0.431662,0.76495,4701,0.23505,4701,0.23505,0,0.0,15299,0.76495,0.4598793427230046,142.19939000000005,224.97332000000003,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,5.2000000000000002,30,300,426,0.70422535211267601,3.6771165561694348,23146,6943800,2591732,15200,0.3732440450473804,0.6567009418474035,7946,0.34329905815259654,7946,0.34329905815259654,0,0.0,15200,0.6567009418474035,0.40005421798917584,129.5832627667847,205.91036032143788,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,5.4000000000000004,30,300,426,0.70422535211267601,3.877116556169435,35143,10542900,2592861,15200,0.24593432547022168,0.43251856699769514,19943,0.5674814330023049,19943,0.5674814330023049,0,0.0,15200,0.43251856699769514,0.2692830192510573,127.3379250490853,205.41478815126715,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,5.5999999999999996,30,300,426,0.70422535211267601,4.0771165561694342,65000,19500000,2594953,15180,0.13307451282051283,0.23353846153846153,49820,0.7664615384615384,49820,0.7664615384615384,0,0.0,15180,0.23353846153846153,0.15235724088118452,117.08846615384569,193.49441230769145,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,5.7999999999999998,30,300,426,0.70422535211267601,4.2771165561694344,65000,19500000,2596137,15063,0.13313523076923076,0.23173846153846153,49937,0.7682615384615384,49937,0.7682615384615384,0,0.0,15063,0.23173846153846153,0.1509957385337667,109.68928615384613,184.25605538461485,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,6,30,300,426,0.70422535211267601,4.4771165561694346,65000,19500000,2595841,15012,0.1331200512820513,0.23095384615384615,49988,0.7690461538461538,49988,0.7690461538461538,0,0.0,15012,0.23095384615384615,0.14977872878295412,104.06370769230784,176.58135999999894,RAW_COUNTS,BCH-B300-426 / 30,BCH-B300-426|30|#ff7f0e|-|v,true,
BCH-B300-426,3.3999999999999999,60,300,426,0.70422535211267601,1.8771165561694347,20000,6000000,2957965,20000,0.4929941666666667,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5381231220657277,136.9337350000001,213.59356999999991,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,3.6000000000000001,60,300,426,0.70422535211267601,2.0771165561694351,20000,6000000,2957251,20000,0.49287516666666664,1.0,0,0.0,0,0.0,0,0.0,20000,1.0,0.5384153755868545,142.03179999999986,221.44525999999968,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,3.7999999999999998,60,300,426,0.70422535211267601,2.2771165561694344,20000,6000000,2956929,19998,0.4928215,0.9999,2,0.0001,2,0.0001,0,0.0,19998,0.9999,0.5386478873239436,138.74720500000018,216.47369999999967,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,4,60,300,426,0.70422535211267601,2.4771165561694346,20000,6000000,2955787,19996,0.4926311666666667,0.9998,4,0.0002,4,0.0002,0,0.0,19996,0.9998,0.538893309859155,138.99304000000024,217.1487549999997,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,4.2000000000000002,60,300,426,0.70422535211267601,2.6771165561694348,20000,6000000,2957703,19990,0.4929505,0.9995,10,0.0005,10,0.0005,0,0.0,19990,0.9995,0.5394334507042253,132.47008499999993,207.01370000000017,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,4.4000000000000004,60,300,426,0.70422535211267601,2.877116556169435,20000,6000000,2954083,19955,0.49234716666666667,0.99775,45,0.00225,45,0.00225,0,0.0,19955,0.99775,0.5393160798122066,130.46732500000007,205.1112799999998,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,4.5999999999999996,60,300,426,0.70422535211267601,3.0771165561694342,20000,6000000,2954917,19918,0.49248616666666667,0.9959,82,0.0041,82,0.0041,0,0.0,19918,0.9959,0.5396853286384976,145.18173999999985,225.91415499999994,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,4.7999999999999998,60,300,426,0.70422535211267601,3.2771165561694344,20000,6000000,2954125,19805,0.49235416666666665,0.99025,195,0.00975,195,0.00975,0,0.0,19805,0.99025,0.5398970657276996,135.3815499999999,211.10886999999983,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
BCH-B300-426,5,60,300,426,0.70422535211267601,3.4771165561694346,20000,6000000,2952467,19655,0.4920778333333333,0.98275,345,0.01725,345,0.01725,0,0.0,19655,0.98275,0.5399976525821596,153.26240000000013,238.23431499999947,RAW_COUNTS,BCH-B300-426 / 60,BCH-B300-426|60|#ff7f0e|--|v,true,
