channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgTotalReceiverTimeUs,xSemantic,bandwidthConvention,seriesLabel,visualStyleKey,plotted,omissionReason
AWGN,AWGN,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,37581,1192,200,0.00015859077725446368,0.0053218381629014664,0.99467816183709856,2.6609190814507331e-05,0.0052952289720869586,,46.547547963066357,46.547547963066357,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / AWGN,BCH-B200|AWGN|#d62728|-|s,true,
AWGN,AWGN,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,50000,601,100,6.0099999999999997e-05,0.002,0.998,0,0.002,,48.808570000000131,48.808570000000131,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / AWGN,BCH-B200|AWGN|#d62728|-|s,false,ZERO_OBSERVATION_ON_LOG_AXIS
AWGN,AWGN,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,50000,214,39,2.1399999999999998e-05,0.00077999999999999999,0.99922,0,0.00077999999999999999,,48.54762800000028,48.54762800000028,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / AWGN,BCH-B200|AWGN|#d62728|-|s,false,ZERO_OBSERVATION_ON_LOG_AXIS
AWGN,AWGN,BCH-B200,200,200,248,0.80645161290322576,6.0,5.065783148377649,50000,128,22,1.2799999999999999e-05,0.00044000000000000002,0.99956,0,0.00044000000000000002,,47.522343999999485,47.522343999999485,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / AWGN,BCH-B200|AWGN|#d62728|-|s,false,ZERO_OBSERVATION_ON_LOG_AXIS
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.5,2.565783148377649,5000,82755,5000,0.082754999999999995,1,0,0.00080000000000000004,0.99919999999999998,0.07962338709677419,59.845700000000072,94.048140000000402,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.7,2.765783148377649,5000,80185,4998,0.080185000000000006,0.99960000000000004,0.00040000000000000002,0.001,0.999,0.077214516129032254,62.330399999999884,95.311000000000064,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,3.9,2.965783148377649,5000,77635,4997,0.077634999999999996,0.99939999999999996,0.00059999999999999995,0.0014,0.99839999999999995,0.074497580645161293,54.785119999999949,91.179240000000007,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,4.1,3.1657831483776486,5000,75063,4990,0.075063000000000005,0.998,0.002,0.001,0.999,0.072155645161290319,57.975739999999959,88.862860000000097,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,4.3,3.365783148377649,5000,73675,4985,0.073675000000000004,0.997,0.0030000000000000001,0.001,0.99880000000000002,0.070482258064516135,53.120879999999978,87.05829999999996,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,4.5,3.565783148377649,5000,71133,4974,0.071133000000000002,0.99480000000000002,0.0051999999999999998,0.002,0.99719999999999998,0.067985483870967742,51.065560000000083,78.430119999999917,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,4.7,3.765783148377649,5000,69150,4971,0.069150000000000003,0.99419999999999997,0.0057999999999999996,0.00080000000000000004,0.998,0.06616129032258064,48.250699999999952,78.517800000000221,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,4.9,3.9657831483776493,5000,67240,4954,0.067239999999999994,0.99080000000000001,0.0091999999999999998,0.0011999999999999999,0.99760000000000004,0.064220161290322583,51.773220000000109,82.84653999999999,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,5.1,4.165783148377649,5000,65588,4956,0.065587999999999994,0.99119999999999997,0.0088000000000000005,0.0011999999999999999,0.99739999999999995,0.062461290322580645,50.37570000000013,78.76103999999988,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,5.3,4.365783148377649,5000,63865,4914,0.063865000000000005,0.98280000000000001,0.0172,0.00059999999999999995,0.99760000000000004,0.060880645161290325,52.364260000000073,83.864640000000136,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,5000,62386,4906,0.062385999999999997,0.98119999999999996,0.018800000000000001,0.00059999999999999995,0.99639999999999995,0.059461290322580643,51.783199999999887,78.592580000000297,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,5000,61437,4885,0.061436999999999999,0.97699999999999998,0.023,0.00059999999999999995,0.99580000000000002,0.05844274193548387,60.773120000000098,98.720059999999947,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,5000,60128,4850,0.060128000000000001,0.96999999999999997,0.029999999999999999,0.00080000000000000004,0.99560000000000004,0.057085483870967742,47.077239999999946,74.492179999999834,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,6.1,5.165783148377649,5000,59067,4818,0.059067000000000001,0.96360000000000001,0.036400000000000002,0.00080000000000000004,0.99399999999999999,0.056053225806451612,60.895840000000192,99.094579999999681,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,200,200,248,0.80645161290322576,6.3,5.365783148377649,5000,57580,4792,0.057579999999999999,0.95840000000000003,0.041599999999999998,0.00080000000000000004,0.99360000000000004,0.054695161290322578,39.92019999999998,63.730159999999913,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_H,BCH-B200|BLOCKAGE_H|#d62728|--|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,3.5,2.565783148377649,5000,46680,4813,0.046679999999999999,0.96260000000000001,0.037400000000000003,0.00059999999999999995,0.96199999999999997,0.047217741935483871,54.920579999999909,87.288140000000183,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,3.7,2.765783148377649,5000,43443,4694,0.043443000000000002,0.93879999999999997,0.061199999999999997,0.0011999999999999999,0.93799999999999994,0.044641935483870965,50.729539999999893,80.122780000000034,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,3.9,2.965783148377649,5000,39996,4556,0.039995999999999997,0.91120000000000001,0.088800000000000004,0.00059999999999999995,0.91159999999999997,0.041709677419354836,47.058899999999902,75.232339999999823,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.1,3.1657831483776486,5000,36596,4345,0.036595999999999997,0.86899999999999999,0.13100000000000001,0.00080000000000000004,0.86860000000000004,0.039238709677419353,55.91833999999983,87.852160000000197,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.3,3.365783148377649,5000,33454,4121,0.033453999999999998,0.82420000000000004,0.17580000000000001,0,0.8256,0.036808870967741936,46.306780000000089,73.28875999999994,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,false,ZERO_OBSERVATION_ON_LOG_AXIS
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.5,3.565783148377649,5000,30319,3887,0.030318999999999999,0.77739999999999998,0.22259999999999999,0.0011999999999999999,0.77759999999999996,0.034596774193548389,68.783939999999902,106.12493999999981,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.7,3.765783148377649,5000,26778,3555,0.026778,0.71099999999999997,0.28899999999999998,0.0018,0.71120000000000005,0.032459677419354842,53.845699999999987,83.131420000000048,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.9,3.9657831483776493,5000,23814,3261,0.023813999999999998,0.6522,0.3478,0.00020000000000000001,0.65480000000000005,0.030408064516129034,53.555779999999992,87.723640000000032,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.1,4.165783148377649,5000,20973,2911,0.020972999999999999,0.58220000000000005,0.4178,0.00059999999999999995,0.58540000000000003,0.02874516129032258,50.444359999999925,79.918400000000332,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.3,4.365783148377649,5000,18301,2612,0.018301000000000001,0.52239999999999998,0.47760000000000002,0.001,0.52500000000000002,0.027240322580645161,55.416280000000157,85.854179999999872,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,5000,14906,2157,0.014906000000000001,0.43140000000000001,0.56859999999999999,0.00020000000000000001,0.43580000000000002,0.025298387096774195,52.170619999999957,82.992459999999994,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,5000,12636,1858,0.012636,0.37159999999999999,0.62839999999999996,0.00020000000000000001,0.37759999999999999,0.023881451612903226,44.672800000000109,72.402180000000058,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,5000,11155,1649,0.011155,0.32979999999999998,0.67020000000000002,0.00020000000000000001,0.33700000000000002,0.022815322580645163,55.77070000000019,89.77702000000005,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.1,5.165783148377649,5000,9556,1422,0.0095560000000000003,0.28439999999999999,0.71560000000000001,0.00020000000000000001,0.2908,0.021810483870967741,48.743460000000098,78.295500000000189,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,true,
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.3,5.365783148377649,5000,7499,1129,0.0074989999999999996,0.2258,0.7742,0,0.2334,0.020576612903225808,53.459499999999991,86.09957999999979,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / BLOCKAGE_M,BCH-B200|BLOCKAGE_M|#d62728|-.|s,false,ZERO_OBSERVATION_ON_LOG_AXIS
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,3.5,2.565783148377649,20000,1777814,18904,0.4444535,0.9452,0.0548,0.00085,0.94435,0.46081189516129034,39.12565500000004,88.97002499999994,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,3.7,2.765783148377649,20000,1775476,18413,0.443869,0.92065,0.07935,0.001,0.91965,0.4606727822580645,36.977879999999985,85.26670999999983,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,3.9,2.965783148377649,20000,1770672,17934,0.442668,0.8967,0.1033,0.0007,0.896,0.46001512096774194,36.992285,84.85701000000002,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,4.1,3.1657831483776486,20000,1771928,17407,0.442982,0.87035,0.12965,0.0012,0.86915,0.4605524193548387,38.457735000000035,87.84070500000003,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,4.3,3.365783148377649,20000,1767499,16837,0.44187475,0.84185,0.15815,0.00085,0.841,0.45991995967741933,39.437065000000004,90.01540000000003,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,4.5,3.565783148377649,20000,1766268,16447,0.441567,0.82235,0.17765,0.00075,0.8216,0.45990181451612905,50.517134999999904,110.35039500000009,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,4.7,3.765783148377649,20000,1764183,15957,0.44104575,0.79785,0.20215,0.0008,0.79705,0.4595518145161291,45.916365,103.60591500000008,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,4.9,3.9657831483776493,20000,1763744,15652,0.440936,0.7826,0.2174,0.00095,0.78165,0.45953588709677423,45.21522999999991,103.64924500000001,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,5.1,4.165783148377649,20000,1764701,15397,0.44117525,0.76985,0.23015,0.0013,0.76855,0.45957741935483865,44.67158999999994,101.28841500000009,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,5.3,4.365783148377649,20000,1763829,15220,0.44095725,0.761,0.239,0.00065,0.76035,0.4592542338709678,41.15143000000002,94.68126500000007,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,23288,1764787,15200,0.37890480075575406,0.6526966678117485,0.34730333218825143,0.000644108553761594,0.652052559257987,0.39602200634966367,41.4064153211955,96.34232222603909,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,30870,1767081,15200,0.28621331389698734,0.49238743116294137,0.5076125688370586,0.0005183025591188856,0.49193391642371237,0.30109891114663995,34.918098477486176,83.43034661483652,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,49977,1767886,15200,0.17686996018168358,0.30413990435600374,0.6958600956439962,0.000260119655041319,0.30387978470096244,0.18904034565577582,32.362612801888915,79.28966324509274,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,6.1,5.165783148377649,65000,1766996,15150,0.13592276923076924,0.23307692307692307,0.7669230769230769,0.00027692307692307695,0.2328,0.14637183622828784,39.755970769230736,97.51210461538375,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_30_NO_COMPENSATION,CFO_30,BCH-B200,200,200,248,0.80645161290322576,6.3,5.365783148377649,65000,1767872,15050,0.13599015384615384,0.23153846153846153,0.7684615384615384,0.00027692307692307695,0.23126153846153846,0.1456701612903226,40.92038153846166,99.43726153846106,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_30_NO_COMPENSATION,BCH-B200|CFO_30_NO_COMPENSATION|#d62728|:|s,true,
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,200,200,248,0.80645161290322576,3.5,2.565783148377649,20000,2034894,19989,0.5087235,0.99945,0.00055,0.00115,0.9983,0.5391969758064515,42.063895000000024,95.74902499999999,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_60_NO_COMPENSATION,BCH-B200|CFO_60_NO_COMPENSATION|#d62728|-|s,true,
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,200,200,248,0.80645161290322576,3.7,2.765783148377649,20000,2035604,19971,0.508901,0.99855,0.00145,0.00085,0.9977,0.5394397177419356,47.24145999999996,105.04621000000006,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200 / CFO_60_NO_COMPENSATION,BCH-B200|CFO_60_NO_COMPENSATION|#d62728|-|s,true,
