stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,interleaverMode,interleaverDepth,interleaverRows,interleaverColumns,interleaverBlockCount,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage15_interleaving_formal,stage15_formal_v1,311e9a38373fe0483f65b1fe027d39b9b8cbfadd,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,SMOKE,3,5,0.017543859649122806,1397048147,50,10000,0,0,50,0,50,0,0,250,5,5,1,1,32100,31200,362400,642,624,7248,6000,8500,61100,61100,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L5.json,
stage15_interleaving_formal,stage15_formal_v1,311e9a38373fe0483f65b1fe027d39b9b8cbfadd,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,8,8,31,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,SMOKE,5,10,0.040322580645161289,1397048147,10,2000,77,10,0,10,0,0,0,10,1,1,10,10,5000,5100,168200,500,510,16820,16000,19400,19400,19400,248,31,248,0.0385,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D8_L10.json,
stage15_interleaving_formal,stage15_formal_v1,311e9a38373fe0483f65b1fe027d39b9b8cbfadd,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,PSEUDORANDOM,4,0,105,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,SMOKE,4,8,0.019047619047619049,1397048147,10,3000,17,6,10,0,4,6,0,71,7.0999999999999996,8,4,1.8,9700,9000,101500,970,900,10150,8800,15800,15800,15800,420,53,420,0.0056666666666666671,0.59999999999999998,0,0.59999999999999998,0,0.40000000000000002,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K300_S15_PSEUDORANDOM_D4_L8.json,
stage15_interleaving_formal,stage15_formal_v1,311e9a38373fe0483f65b1fe027d39b9b8cbfadd,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,PSEUDORANDOM,16,0,27,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,SMOKE,6,30,0.070422535211267609,1397048147,10,3000,203,10,0,10,0,0,0,10,1,1,30,30,7700,20200,658900,770,2020,65890,68500,72400,72400,72400,426,54,426,0.067666666666666667,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K300_M511K385_PSEUDORANDOM_D16_L30.json,
