sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
0,CC-B-R12-H,-5.0,0.0,-5.0,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
1,CC-B-R12-H,-4.5,0.0,-4.5,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
2,CC-B-R12-H,-4.0,0.0,-4.0,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
3,CC-B-R12-H,-3.5,0.0,-3.5,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
4,CC-B-R12-H,-3.0,0.0,-3.0,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
5,CC-B-R12-H,-2.5,0.0,-2.5,0.0,YES,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
6,CC-B-R12-H,-2.0,0.000980392156862746,-2.0,0.000980392156862746,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
7,CC-B-R12-H,-1.5,0.005882352941176476,-1.5,0.005882352941176476,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
8,CC-B-R12-H,-1.0,0.022549019607843158,-1.0,0.022549019607843158,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
9,CC-B-R12-H,-0.5,0.07598039215686275,-0.5,0.07598039215686275,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
10,CC-B-R12-H,0.0,0.18539215686274507,0.0,0.18539215686274507,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
11,CC-B-R12-H,0.2,0.2307843137254902,0.2,0.2307843137254902,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
12,CC-B-R12-H,0.4,0.28196078431372545,0.4,0.28196078431372545,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
13,CC-B-R12-H,0.5,0.3044117647058823,0.5,0.3044117647058823,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
14,CC-B-R12-H,0.6,0.327843137254902,0.6,0.327843137254902,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
15,CC-B-R12-H,0.8,0.36627450980392157,0.8,0.36627450980392157,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
16,CC-B-R12-H,1.0,0.39862745098039215,1.0,0.39862745098039215,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
17,CC-B-R12-H,1.2,0.42313725490196075,1.2,0.42313725490196075,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
18,CC-B-R12-H,1.4,0.44323529411764706,1.4,0.44323529411764706,NO,stage09_two_level_figure_data_goodput.csv,95fec6cd980181cfbd35d0a39f7effe7e1e26acf42fdf43b4c4ad40e830d0d88
