sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
0,A_BLOCK_300-R12,0.016,0.48235294117647054,0.016,0.48235294117647054,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
4,A_BLOCK_300-R23,0.088,0.596078431372549,0.088,0.596078431372549,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
1,B_CONT_50x6-R12,0.016,0.48235294117647054,0.016,0.48235294117647054,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
5,B_CONT_50x6-R23,0.089,0.5954248366013072,0.089,0.5954248366013072,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
2,C_CONT_100x3-R12,0.016,0.48235294117647054,0.016,0.48235294117647054,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
6,C_CONT_100x3-R23,0.089,0.5954248366013072,0.089,0.5954248366013072,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
3,D_CONT_150x2-R12,0.016,0.48235294117647054,0.016,0.48235294117647054,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
7,D_CONT_150x2-R23,0.089,0.5954248366013072,0.089,0.5954248366013072,NO,stage15_figure_data_goodput_fer_tradeoff.csv,00bd960506f01022737f615f33d06ccc70cb4a2c07d30a8f086371e14258fd1c
