scheme,configurationId,method,parameter,comparisonRole,engineeringComparisonGroup,controlledComparisonGroup,pureMethodDifferenceAllowed,fairnessGroupId,spanBits,spanTrellisSteps,bufferBits,mappingHash,EsN0Db,sigmaSquared,burstRatioRequested,burstLengthBits,burstRatioActual,burstPositionType,framesProcessed,totalBits,bitErrors,frameErrors,BER,FER,berZeroUpperBound,ferZeroUpperBound,affectedBlocksMean,maximumErrorsInBlock,correctedBlocksMean,detectedFailureFrames,undetectedFrameErrors,miscorrectedBlocks,decodeTimeMeanNs,decodeTimeMedianNs,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,interleaveTimeMeanNs,interleaveTimeP95Ns,interleaveTimeMaxNs,deinterleaveTimeMeanNs,deinterleaveTimeP95Ns,deinterleaveTimeMaxNs,payloadChecksum,noiseChecksum,burstStartChecksum,frameSequenceHash,configHash
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,HEAD,1000,300000,123181,1000,0.41060333333333332,1,0,0,0,0,0,0,0,0,259695.60000000001,237600,375700,459300,627700,637.29999999999995,1100,13900,375.60000000000002,800,4100,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,HEAD,1000,300000,124790,1000,0.41596666666666665,1,0,0,0,0,0,0,0,0,260222.20000000001,237800,365000,458500,767500,630.79999999999995,1000,20700,368.19999999999999,800,10300,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,HEAD,1000,300000,121748,1000,0.40582666666666667,1,0,0,0,0,0,0,0,0,260121,238100,379100,442700,564300,620.29999999999995,1100,3200,383.19999999999999,900,4400,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,HEAD,1000,300000,123681,1000,0.41227000000000003,1,0,0,0,0,0,0,0,0,261561.70000000001,237800,370800,491900,839900,645.20000000000005,1100,14800,408.10000000000002,1000,3000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,f0e1f6e82903f8c98fe871ea9b05e156da4305fdff95aa37c325c0289bf10f6f,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,QUARTER,1000,300000,120200,1000,0.40066666666666667,1,0,0,0,0,0,0,0,0,273176.70000000001,236900,387500,608500,2027100,1048.4000000000001,1200,200000,342.89999999999998,600,1300,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,QUARTER,1000,300000,123133,1000,0.41044333333333333,1,0,0,0,0,0,0,0,0,274627.5,236700,407100,625100,1512800,617,1100,3200,448.60000000000002,600,110600,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,QUARTER,1000,300000,122571,1000,0.40856999999999999,1,0,0,0,0,0,0,0,0,273843.09999999998,236400,388700,617100,1861400,664.29999999999995,1200,13300,336.30000000000001,600,1500,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,QUARTER,1000,300000,123586,1000,0.41195333333333334,1,0,0,0,0,0,0,0,0,273434,237500,392000,581900,2251800,644.5,1100,9800,380.80000000000001,800,11000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,39c5d52c01ce879d96dd95c00c6a468a870b6ee6a31fc4ee755083ab940c1116,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,MIDDLE,1000,300000,119784,1000,0.39928000000000002,1,0,0,0,0,0,0,0,0,253632,233000,358600,417500,489700,589.10000000000002,1100,1800,326.69999999999999,600,12900,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,MIDDLE,1000,300000,122079,1000,0.40693000000000001,1,0,0,0,0,0,0,0,0,254519.10000000001,233100,359400,458400,1022600,579.29999999999995,1000,1800,302.89999999999998,500,2000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,MIDDLE,1000,300000,124321,1000,0.41440333333333335,1,0,0,0,0,0,0,0,0,259174.70000000001,233200,376000,503500,1125200,590.60000000000002,1100,1900,325.80000000000001,600,10600,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,MIDDLE,1000,300000,121837,1000,0.40612333333333334,1,0,0,0,0,0,0,0,0,256321.39999999999,233000,364300,446600,786300,607.10000000000002,1100,3000,349.80000000000001,700,3000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,05ef1f09fc1b0e1a83db2032a6ea84c4e48771f63030ca60ca9e22010fea1cd8,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,THREE_QUARTER,1000,300000,120441,1000,0.40146999999999999,1,0,0,0,0,0,0,0,0,250807,232000,356000,438300,686900,569.79999999999995,1000,1700,308.39999999999998,500,4900,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,THREE_QUARTER,1000,300000,122945,1000,0.40981666666666666,1,0,0,0,0,0,0,0,0,250593.5,232400,364500,430100,884600,576.39999999999998,1000,26500,297.30000000000001,500,1700,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,THREE_QUARTER,1000,300000,123453,1000,0.41150999999999999,1,0,0,0,0,0,0,0,0,249422.89999999999,232000,350200,435900,747900,565.10000000000002,1000,10900,312.19999999999999,500,18000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,THREE_QUARTER,1000,300000,122403,1000,0.40800999999999998,1,0,0,0,0,0,0,0,0,250641.60000000001,232500,358700,413500,524100,558.70000000000005,1000,1700,345.5,700,12900,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,bf6e1947f56948d1a55e056b0e77cdceb2cb66efd91559c7509647b1e4925e81,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,TAIL,1000,300000,123506,1000,0.41168666666666665,1,0,0,0,0,0,0,0,0,248861,231700,357400,443100,506000,561,1000,2400,302,600,1300,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,TAIL,1000,300000,124236,1000,0.41411999999999999,1,0,0,0,0,0,0,0,0,249648.79999999999,231700,360500,460700,692000,631.10000000000002,1000,60100,293.60000000000002,500,2300,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,TAIL,1000,300000,123104,1000,0.41034666666666669,1,0,0,0,0,0,0,0,0,249679.70000000001,231600,355300,456200,738300,550.5,1000,1900,295.80000000000001,500,1900,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,TAIL,1000,300000,122403,1000,0.40800999999999998,1,0,0,0,0,0,0,0,0,247909.89999999999,231600,352200,411400,1048900,565,1000,2000,322.69999999999999,700,1000,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,8fff70873a2d2a064d7f2e4f043881e68eddb9164a145d994af6fed687848704,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.02,12,0.019607843137254902,RANDOM,1000,300000,120375,1000,0.40125,1,0,0,0,0,0,0,0,0,247558,230600,348500,455900,524800,611.79999999999995,1000,89600,294.39999999999998,500,3700,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.02,12,0.019607843137254902,RANDOM,1000,300000,122689,1000,0.40896333333333335,1,0,0,0,0,0,0,0,0,247468.10000000001,230700,348600,469100,576800,522.5,900,8300,292.39999999999998,500,14600,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.02,12,0.019607843137254902,RANDOM,1000,300000,123100,1000,0.41033333333333333,1,0,0,0,0,0,0,0,0,249262.70000000001,230900,352500,451100,726000,541,900,16200,298.60000000000002,500,15600,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.02,12,0.019607843137254902,RANDOM,1000,300000,122895,1000,0.40965000000000001,1,0,0,0,0,0,0,0,0,246799.29999999999,230900,347300,436800,601600,537.29999999999995,900,16500,326.39999999999998,800,1600,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,59a1e8e474dec5aa9d6c073e7ca26c5fd545f0b7df504079e994ea96d033c6f7,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.050000000000000003,31,0.050653594771241831,HEAD,1000,300000,123562,1000,0.41187333333333331,1,0,0,0,0,0,0,0,0,250015.20000000001,231300,361900,464700,608000,552.79999999999995,1000,5700,325.80000000000001,500,25800,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D8_RECOMMENDED,SHORT_DEPTH_BLOCK,8,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,,false,TRELLIS_SPAN_64,128,64,128,b7d385c52389b6b9c08ec711d00560da23211bef91faf1c565065d7b79b1e1c3,-5,1.5811388300841895,0.050000000000000003,31,0.050653594771241831,HEAD,1000,300000,127217,1000,0.42405666666666669,1,0,0,0,0,0,0,0,0,250628.39999999999,230900,359100,460300,729700,550.79999999999995,1000,4600,309.30000000000001,500,8700,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_PSEUDO_128_RECOMMENDED,PSEUDORANDOM,128,RECOMMENDED_ENGINEERING_CONFIGURATION,CC_RECOMMENDED_ENGINEERING_CONFIG,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,df42d59b270213241d518cbef367df079ed36681f26f5709d3c18cc77508e730,-5,1.5811388300841895,0.050000000000000003,31,0.050653594771241831,HEAD,1000,300000,128122,1000,0.42707333333333336,1,0,0,0,0,0,0,0,0,247855.70000000001,230700,350200,439300,909500,548.60000000000002,1000,4500,292.39999999999998,500,900,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_SHORT_D16_CONTROL_128,SHORT_DEPTH_BLOCK,16,CONTROLLED_EQUAL_SPAN_128,,CC_EQUAL_SPAN_128,false,TRELLIS_SPAN_128,256,128,256,47501f16671af7f35e1a78086a23e32c474416bf869619f297754ae6eeec45b6,-5,1.5811388300841895,0.050000000000000003,31,0.050653594771241831,HEAD,1000,300000,130492,1000,0.43497333333333332,1,0,0,0,0,0,0,0,0,247531.39999999999,230800,345400,449000,916800,553.60000000000002,1000,1900,336.10000000000002,700,3700,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,0c79440d07fc8b2fd679a1ecfd881260c38df03f251058f993ce83c1ce71f8ce,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
CC,CC_NONE,NONE,0,BASELINE,,,false,IDENTITY,2,1,0,930c628ef19cfe636f19e9bd17a208f84b3824a7793f7cb8944fa2ef6689ab1b,-5,1.5811388300841895,0.050000000000000003,31,0.050653594771241831,QUARTER,1000,300000,121020,1000,0.40339999999999998,1,0,0,0,0,0,0,0,0,247877.89999999999,232000,340900,417100,828400,663.20000000000005,1000,68400,303.69999999999999,600,800,08ec7ceefd5edddc416430cf958972d88028591172aa30858db77bb3b3d6f815,ac9e56be9674b2959aee8a068a31aafed2b056ef958164a35928f0eb9c7493f3,aebe1c0b6608f12e5613f803f00db1badce4159b9922e2d0746b5cce49e64597,c76dd6f3c17103439dfb85094b25f725c8a46fabf6288b0b9e6743774739eb3e,bc6830db87407420c2fe2f2e1292fac674218423ab9ecdddf7e0933adf540c5e
