scheme,configuration,channelCondition,interleaver,payloadBits,encodedBits,actualRate,EsN0Db,BER,FER,decodeLatencyNs,complexity,sourceCsv,sourceRowKey,comparisonRole
LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_BURST_AWGN,NONE,300,640,0.46875,9.5,0.0,0.0,48543.085999999996,avgIterations=1.0;avgEdgeMessageUpdates=2240.0,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,LDPC_BG2_K300_N640|line=184,NO_INTERLEAVING_NEAR_RATE_REFERENCE
LDPC,LDPC_BG2_K300_N640_DIRECT_LAYERED_NMS_A0P80,NO_BURST_AWGN,NONE,300,640,0.46875,10.0,0.0,0.0,48073.379999999997,avgIterations=1.0;avgEdgeMessageUpdates=2240.0,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design_LDPC\Task\LDPC\block\stages\stage23_s4_final_reintegration\results\s4_revised_formal_point_results.csv,LDPC_BG2_K300_N640|line=186,NO_INTERLEAVING_NEAR_RATE_REFERENCE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-5.0,0.40415944444444446,1,255621.71666666667,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-5|HEAD;CC_NONE|-5|QUARTER;CC_NONE|-5|MIDDLE;CC_NONE|-5|THREE_QUARTER;CC_NONE|-5|TAIL;CC_NONE|-5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-4.5,0.36276166666666665,1,313802.11666666664,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-4.5|HEAD;CC_NONE|-4.5|QUARTER;CC_NONE|-4.5|MIDDLE;CC_NONE|-4.5|THREE_QUARTER;CC_NONE|-4.5|TAIL;CC_NONE|-4.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-4.0,0.30663888888888891,1,257809.23333333334,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-4|HEAD;CC_NONE|-4|QUARTER;CC_NONE|-4|MIDDLE;CC_NONE|-4|THREE_QUARTER;CC_NONE|-4|TAIL;CC_NONE|-4|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-3.5,0.23830333333333334,1,336013.13333333336,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-3.5|HEAD;CC_NONE|-3.5|QUARTER;CC_NONE|-3.5|MIDDLE;CC_NONE|-3.5|THREE_QUARTER;CC_NONE|-3.5|TAIL;CC_NONE|-3.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-3.0,0.167405,1,255018.45000000001,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-3|HEAD;CC_NONE|-3|QUARTER;CC_NONE|-3|MIDDLE;CC_NONE|-3|THREE_QUARTER;CC_NONE|-3|TAIL;CC_NONE|-3|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-2.5,0.10746833333333333,1,355991.41666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-2.5|HEAD;CC_NONE|-2.5|QUARTER;CC_NONE|-2.5|MIDDLE;CC_NONE|-2.5|THREE_QUARTER;CC_NONE|-2.5|TAIL;CC_NONE|-2.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-2.0,0.061119444444444448,1,269313.11666666664,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-2|HEAD;CC_NONE|-2|QUARTER;CC_NONE|-2|MIDDLE;CC_NONE|-2|THREE_QUARTER;CC_NONE|-2|TAIL;CC_NONE|-2|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-1.5,0.035049444444444439,1,355663.68333333335,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-1.5|HEAD;CC_NONE|-1.5|QUARTER;CC_NONE|-1.5|MIDDLE;CC_NONE|-1.5|THREE_QUARTER;CC_NONE|-1.5|TAIL;CC_NONE|-1.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-1.0,0.021571666666666666,1,266419.63333333336,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-1|HEAD;CC_NONE|-1|QUARTER;CC_NONE|-1|MIDDLE;CC_NONE|-1|THREE_QUARTER;CC_NONE|-1|TAIL;CC_NONE|-1|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,-0.5,0.015864444444444445,1,360858.86666666664,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|-0.5|HEAD;CC_NONE|-0.5|QUARTER;CC_NONE|-0.5|MIDDLE;CC_NONE|-0.5|THREE_QUARTER;CC_NONE|-0.5|TAIL;CC_NONE|-0.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,0.0,0.012620555555555557,1,294027.01666666666,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|0|HEAD;CC_NONE|0|QUARTER;CC_NONE|0|MIDDLE;CC_NONE|0|THREE_QUARTER;CC_NONE|0|TAIL;CC_NONE|0|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,0.5,0.010743333333333332,1,297964.23333333334,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|0.5|HEAD;CC_NONE|0.5|QUARTER;CC_NONE|0.5|MIDDLE;CC_NONE|0.5|THREE_QUARTER;CC_NONE|0.5|TAIL;CC_NONE|0.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,1.0,0.0096444444444444433,1,310170.78333333333,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|1|HEAD;CC_NONE|1|QUARTER;CC_NONE|1|MIDDLE;CC_NONE|1|THREE_QUARTER;CC_NONE|1|TAIL;CC_NONE|1|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,1.5,0.0089527777777777765,1,268537.46666666667,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|1.5|HEAD;CC_NONE|1.5|QUARTER;CC_NONE|1.5|MIDDLE;CC_NONE|1.5|THREE_QUARTER;CC_NONE|1.5|TAIL;CC_NONE|1.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,2.0,0.0084772222222222211,1,335508.63333333336,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|2|HEAD;CC_NONE|2|QUARTER;CC_NONE|2|MIDDLE;CC_NONE|2|THREE_QUARTER;CC_NONE|2|TAIL;CC_NONE|2|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,2.5,0.0080688888888888893,1,267498.09999999998,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|2.5|HEAD;CC_NONE|2.5|QUARTER;CC_NONE|2.5|MIDDLE;CC_NONE|2.5|THREE_QUARTER;CC_NONE|2.5|TAIL;CC_NONE|2.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,3.0,0.007772222222222222,1,336225.66666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|3|HEAD;CC_NONE|3|QUARTER;CC_NONE|3|MIDDLE;CC_NONE|3|THREE_QUARTER;CC_NONE|3|TAIL;CC_NONE|3|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,3.5,0.0076011111111111106,1,270693.71666666667,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|3.5|HEAD;CC_NONE|3.5|QUARTER;CC_NONE|3.5|MIDDLE;CC_NONE|3.5|THREE_QUARTER;CC_NONE|3.5|TAIL;CC_NONE|3.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,4.0,0.0074816666666666668,1,335191.15000000002,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|4|HEAD;CC_NONE|4|QUARTER;CC_NONE|4|MIDDLE;CC_NONE|4|THREE_QUARTER;CC_NONE|4|TAIL;CC_NONE|4|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,4.5,0.0073638521143583992,1,269179.17842583882,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|4.5|HEAD;CC_NONE|4.5|QUARTER;CC_NONE|4.5|MIDDLE;CC_NONE|4.5|THREE_QUARTER;CC_NONE|4.5|TAIL;CC_NONE|4.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,5.0,0.0073065084236255415,1,356956.90008789924,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|5|HEAD;CC_NONE|5|QUARTER;CC_NONE|5|MIDDLE;CC_NONE|5|THREE_QUARTER;CC_NONE|5|TAIL;CC_NONE|5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,5.5,0.0072624506082804409,1,305216.13728129206,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|5.5|HEAD;CC_NONE|5.5|QUARTER;CC_NONE|5.5|MIDDLE;CC_NONE|5.5|THREE_QUARTER;CC_NONE|5.5|TAIL;CC_NONE|5.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,6.0,0.0072204529466795763,1,288432.53785584494,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|6|HEAD;CC_NONE|6|QUARTER;CC_NONE|6|MIDDLE;CC_NONE|6|THREE_QUARTER;CC_NONE|6|TAIL;CC_NONE|6|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,6.5,0.0072046576003590894,1,360301.82748538011,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|6.5|HEAD;CC_NONE|6.5|QUARTER;CC_NONE|6.5|MIDDLE;CC_NONE|6.5|THREE_QUARTER;CC_NONE|6.5|TAIL;CC_NONE|6.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,7.0,0.0071801693911215181,1,276784.97099666024,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|7|HEAD;CC_NONE|7|QUARTER;CC_NONE|7|MIDDLE;CC_NONE|7|THREE_QUARTER;CC_NONE|7|TAIL;CC_NONE|7|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,7.5,0.0071650765719491983,1,284747.11762988911,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|7.5|HEAD;CC_NONE|7.5|QUARTER;CC_NONE|7.5|MIDDLE;CC_NONE|7.5|THREE_QUARTER;CC_NONE|7.5|TAIL;CC_NONE|7.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,8.0,0.007158652663105068,1,327071.92106923653,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|8|HEAD;CC_NONE|8|QUARTER;CC_NONE|8|MIDDLE;CC_NONE|8|THREE_QUARTER;CC_NONE|8|TAIL;CC_NONE|8|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,8.5,0.0071377290009581118,1,331857.05382184038,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|8.5|HEAD;CC_NONE|8.5|QUARTER;CC_NONE|8.5|MIDDLE;CC_NONE|8.5|THREE_QUARTER;CC_NONE|8.5|TAIL;CC_NONE|8.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,9.0,0.0071231756481650683,1,311431.76995730365,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|9|HEAD;CC_NONE|9|QUARTER;CC_NONE|9|MIDDLE;CC_NONE|9|THREE_QUARTER;CC_NONE|9|TAIL;CC_NONE|9|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,9.5,0.0071119160856907759,1,310454.09721529094,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|9.5|HEAD;CC_NONE|9.5|QUARTER;CC_NONE|9.5|MIDDLE;CC_NONE|9.5|THREE_QUARTER;CC_NONE|9.5|TAIL;CC_NONE|9.5|RANDOM,BASELINE
CC,CC_NONE,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,NONE,300,612,0.49019607843137253,10.0,0.0071079885757094514,1,316406.41223868966,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_NONE|10|HEAD;CC_NONE|10|QUARTER;CC_NONE|10|MIDDLE;CC_NONE|10|THREE_QUARTER;CC_NONE|10|TAIL;CC_NONE|10|RANDOM,BASELINE
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-5.0,0.41016500000000006,1,256917.35000000001,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-5|HEAD;CC_PSEUDO_128_RECOMMENDED|-5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-5|TAIL;CC_PSEUDO_128_RECOMMENDED|-5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-4.5,0.37402444444444444,1,311289.15000000002,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-4.5|HEAD;CC_PSEUDO_128_RECOMMENDED|-4.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-4.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-4.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-4.5|TAIL;CC_PSEUDO_128_RECOMMENDED|-4.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-4.0,0.32844111111111113,1,257237.14999999999,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-4|HEAD;CC_PSEUDO_128_RECOMMENDED|-4|QUARTER;CC_PSEUDO_128_RECOMMENDED|-4|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-4|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-4|TAIL;CC_PSEUDO_128_RECOMMENDED|-4|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-3.5,0.27152166666666666,1,343419.93333333335,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-3.5|HEAD;CC_PSEUDO_128_RECOMMENDED|-3.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-3.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-3.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-3.5|TAIL;CC_PSEUDO_128_RECOMMENDED|-3.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-3.0,0.21031222222222223,1,254341.54999999999,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-3|HEAD;CC_PSEUDO_128_RECOMMENDED|-3|QUARTER;CC_PSEUDO_128_RECOMMENDED|-3|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-3|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-3|TAIL;CC_PSEUDO_128_RECOMMENDED|-3|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-2.5,0.1553488888888889,0.9986666666666667,354805.66666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-2.5|HEAD;CC_PSEUDO_128_RECOMMENDED|-2.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-2.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-2.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-2.5|TAIL;CC_PSEUDO_128_RECOMMENDED|-2.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-2.0,0.10974666666666666,0.9956666666666667,266421.91666666669,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-2|HEAD;CC_PSEUDO_128_RECOMMENDED|-2|QUARTER;CC_PSEUDO_128_RECOMMENDED|-2|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-2|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-2|TAIL;CC_PSEUDO_128_RECOMMENDED|-2|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-1.5,0.077594999999999997,0.98816666666666675,347473.48333333334,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-1.5|HEAD;CC_PSEUDO_128_RECOMMENDED|-1.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-1.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-1.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-1.5|TAIL;CC_PSEUDO_128_RECOMMENDED|-1.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-1.0,0.057198888888888889,0.96499999999999997,265495.70000000001,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-1|HEAD;CC_PSEUDO_128_RECOMMENDED|-1|QUARTER;CC_PSEUDO_128_RECOMMENDED|-1|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-1|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-1|TAIL;CC_PSEUDO_128_RECOMMENDED|-1|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
CC,CC_PSEUDO_128_RECOMMENDED,BURST_POLARITY_REVERSAL_AWGN_2_PERCENT,PSEUDORANDOM,300,612,0.49019607843137253,-0.5,0.044007777777777778,0.93766666666666676,354447,306_TRELLIS_STEPS_64_STATES_NO_COMMON_OPERATION_COUNT,C:\Users\V3169\Desktop\Project\SCL_Channel_Coding_Design\Task\Comparison\S7\stage11_cc_formal\results\formal_results.csv,CC_PSEUDO_128_RECOMMENDED|-0.5|HEAD;CC_PSEUDO_128_RECOMMENDED|-0.5|QUARTER;CC_PSEUDO_128_RECOMMENDED|-0.5|MIDDLE;CC_PSEUDO_128_RECOMMENDED|-0.5|THREE_QUARTER;CC_PSEUDO_128_RECOMMENDED|-0.5|TAIL;CC_PSEUDO_128_RECOMMENDED|-0.5|RANDOM,RECOMMENDED_ENGINEERING_CONFIGURATION
