caseName,sourcePayloadEbN0Db,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,aggregation
BCH-S200,6.2999999999999998,-6,0,10,ON_SEGMENT_BOUNDARY,5000,1000000,5696,1890,0.005696,0.378,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,6390,2083,0.00639,0.4166,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,12,ON_SEGMENT_BOUNDARY,5000,1000000,6642,2242,0.006642,0.4484,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,7036,2445,0.007036,0.489,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,14,ON_SEGMENT_BOUNDARY,5000,1000000,7237,2577,0.007237,0.5154,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,7311,2599,0.007311,0.5198,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,15,ON_SEGMENT_BOUNDARY,5000,1000000,7457,2721,0.007457,0.5442,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,7531,2741,0.007531,0.5482,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,16,ON_SEGMENT_BOUNDARY,5000,1000000,7576,2744,0.007576,0.5488,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,8583,2929,0.008583,0.5858,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,20,ON_SEGMENT_BOUNDARY,5000,1000000,9028,2992,0.009028,0.5984,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,11026,3286,0.011026,0.6572,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,24,ON_SEGMENT_BOUNDARY,5000,1000000,11609,3363,0.011609,0.6726,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,13552,3714,0.013552,0.7428,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,29,ON_SEGMENT_BOUNDARY,5000,1000000,13750,3791,0.01375,0.7582,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,13824,3801,0.013824,0.7602,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,30,ON_SEGMENT_BOUNDARY,5000,1000000,14033,3894,0.014033,0.7788,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,14107,3904,0.014107,0.7808,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,31,ON_SEGMENT_BOUNDARY,5000,1000000,14141,3903,0.014141,0.7806,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,14215,3913,0.014215,0.7826,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,32,ON_SEGMENT_BOUNDARY,5000,1000000,14333,3930,0.014333,0.786,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,20767,4472,0.020767,0.8944,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,48,ON_SEGMENT_BOUNDARY,5000,1000000,21003,4476,0.021003,0.8952,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,27322,4729,0.027322,0.9458,RAW_COUNTS
BCH-S200,6.2999999999999998,-6,0,64,ON_SEGMENT_BOUNDARY,5000,1000000,27702,4737,0.027702,0.9474,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1234,553,0.001234,0.1106,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,1,ON_SEGMENT_BOUNDARY,5000,1000000,1324,554,0.001324,0.1108,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1495,651,0.001495,0.1302,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,2,ON_SEGMENT_BOUNDARY,5000,1000000,2234,949,0.002234,0.1898,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,3953,1496,0.003953,0.2992,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,4,ON_SEGMENT_BOUNDARY,5000,1000000,5534,1917,0.005534,0.3834,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,7533,2459,0.007533,0.4918,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,6,ON_SEGMENT_BOUNDARY,5000,1000000,9097,2838,0.009097,0.5676,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,11002,3271,0.011002,0.6542,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,8,ON_SEGMENT_BOUNDARY,5000,1000000,12530,3585,0.01253,0.717,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,14212,3890,0.014212,0.778,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,10,ON_SEGMENT_BOUNDARY,5000,1000000,15468,4096,0.015468,0.8192,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,16947,4286,0.016947,0.8572,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,12,ON_SEGMENT_BOUNDARY,5000,1000000,16920,4427,0.01692,0.8854,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,17194,4557,0.017194,0.9114,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,14,ON_SEGMENT_BOUNDARY,5000,1000000,17065,4639,0.017065,0.9278,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,17236,4647,0.017236,0.9294,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,15,ON_SEGMENT_BOUNDARY,5000,1000000,17143,4723,0.017143,0.9446,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,17314,4730,0.017314,0.946,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,16,ON_SEGMENT_BOUNDARY,5000,1000000,17446,4732,0.017446,0.9464,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,21733,4819,0.021733,0.9638,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,20,ON_SEGMENT_BOUNDARY,5000,1000000,23384,4842,0.023384,0.9684,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,28761,4912,0.028761,0.9824,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,24,ON_SEGMENT_BOUNDARY,5000,1000000,30236,4931,0.030236,0.9862,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33409,4977,0.033409,0.9954,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,29,ON_SEGMENT_BOUNDARY,5000,1000000,33352,4983,0.033352,0.9966,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33523,4984,0.033523,0.9968,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,30,ON_SEGMENT_BOUNDARY,5000,1000000,33456,4989,0.033456,0.9978,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33627,4989,0.033627,0.9978,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,31,ON_SEGMENT_BOUNDARY,5000,1000000,33741,4989,0.033741,0.9978,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33912,4989,0.033912,0.9978,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,32,ON_SEGMENT_BOUNDARY,5000,1000000,34618,4992,0.034618,0.9984,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,50937,5000,0.050937,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,48,ON_SEGMENT_BOUNDARY,5000,1000000,52216,5000,0.052216,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,68615,5000,0.068615,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-12,0,64,ON_SEGMENT_BOUNDARY,5000,1000000,70311,5000,0.070311,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1337,607,0.001337,0.1214,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,1,ON_SEGMENT_BOUNDARY,5000,1000000,1496,617,0.001496,0.1234,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1770,766,0.00177,0.1532,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,2,ON_SEGMENT_BOUNDARY,5000,1000000,3274,1394,0.003274,0.2788,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,6602,2352,0.006602,0.4704,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,4,ON_SEGMENT_BOUNDARY,5000,1000000,9437,2995,0.009437,0.599,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,12188,3620,0.012188,0.724,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,6,ON_SEGMENT_BOUNDARY,5000,1000000,14236,3996,0.014236,0.7992,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,16781,4367,0.016781,0.8734,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,8,ON_SEGMENT_BOUNDARY,5000,1000000,18436,4551,0.018436,0.9102,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,20573,4724,0.020573,0.9448,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,10,ON_SEGMENT_BOUNDARY,5000,1000000,22061,4820,0.022061,0.964,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,24138,4875,0.024138,0.975,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,12,ON_SEGMENT_BOUNDARY,5000,1000000,23775,4920,0.023775,0.984,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,24059,4951,0.024059,0.9902,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,14,ON_SEGMENT_BOUNDARY,5000,1000000,23848,4966,0.023848,0.9932,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,24122,4968,0.024122,0.9936,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,15,ON_SEGMENT_BOUNDARY,5000,1000000,23825,4980,0.023825,0.996,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,24099,4982,0.024099,0.9964,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,16,ON_SEGMENT_BOUNDARY,5000,1000000,24264,4981,0.024264,0.9962,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,32390,4989,0.03239,0.9978,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,20,ON_SEGMENT_BOUNDARY,5000,1000000,34741,4991,0.034741,0.9982,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,41598,4997,0.041598,0.9994,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,24,ON_SEGMENT_BOUNDARY,5000,1000000,43176,4997,0.043176,0.9994,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,46953,5000,0.046953,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,29,ON_SEGMENT_BOUNDARY,5000,1000000,46756,5000,0.046756,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,47030,5000,0.04703,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,30,ON_SEGMENT_BOUNDARY,5000,1000000,46629,5000,0.046629,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,46903,5000,0.046903,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,31,ON_SEGMENT_BOUNDARY,5000,1000000,47061,5000,0.047061,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,47335,5000,0.047335,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,32,ON_SEGMENT_BOUNDARY,5000,1000000,48826,5000,0.048826,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,71852,5000,0.071852,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,48,ON_SEGMENT_BOUNDARY,5000,1000000,74365,5000,0.074365,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,97423,5000,0.097423,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,-20,0,64,ON_SEGMENT_BOUNDARY,5000,1000000,100328,5000,0.100328,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1408,649,0.001408,0.1298,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,1,ON_SEGMENT_BOUNDARY,5000,1000000,1600,651,0.0016,0.1302,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1945,840,0.001945,0.168,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,2,ON_SEGMENT_BOUNDARY,5000,1000000,4291,1819,0.004291,0.3638,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,8866,2983,0.008866,0.5966,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,4,ON_SEGMENT_BOUNDARY,5000,1000000,12355,3666,0.012355,0.7332,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,15336,4244,0.015336,0.8488,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,6,ON_SEGMENT_BOUNDARY,5000,1000000,17378,4533,0.017378,0.9066,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,20255,4761,0.020255,0.9522,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,8,ON_SEGMENT_BOUNDARY,5000,1000000,21973,4861,0.021973,0.9722,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,24514,4924,0.024514,0.9848,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,10,ON_SEGMENT_BOUNDARY,5000,1000000,26334,4959,0.026334,0.9918,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,28879,4977,0.028879,0.9954,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,12,ON_SEGMENT_BOUNDARY,5000,1000000,28473,4985,0.028473,0.997,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,28851,4992,0.028851,0.9984,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,14,ON_SEGMENT_BOUNDARY,5000,1000000,28429,4996,0.028429,0.9992,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,28774,4996,0.028774,0.9992,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,15,ON_SEGMENT_BOUNDARY,5000,1000000,28530,4998,0.02853,0.9996,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,28875,4998,0.028875,0.9996,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,16,ON_SEGMENT_BOUNDARY,5000,1000000,29094,4998,0.029094,0.9996,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,40034,4998,0.040034,0.9996,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,20,ON_SEGMENT_BOUNDARY,5000,1000000,42424,4999,0.042424,0.9998,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,49849,5000,0.049849,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,24,ON_SEGMENT_BOUNDARY,5000,1000000,51725,5000,0.051725,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,56347,5000,0.056347,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,29,ON_SEGMENT_BOUNDARY,5000,1000000,55980,5000,0.05598,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,56325,5000,0.056325,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,30,ON_SEGMENT_BOUNDARY,5000,1000000,56012,5000,0.056012,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,56357,5000,0.056357,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,31,ON_SEGMENT_BOUNDARY,5000,1000000,56547,5000,0.056547,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,56892,5000,0.056892,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,32,ON_SEGMENT_BOUNDARY,5000,1000000,59162,5000,0.059162,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,87014,5000,0.087014,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,48,ON_SEGMENT_BOUNDARY,5000,1000000,90669,5000,0.090669,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,118451,5000,0.118451,1.0,RAW_COUNTS
BCH-S200,6.2999999999999998,0,1,64,ON_SEGMENT_BOUNDARY,5000,1000000,121995,5000,0.121995,1.0,RAW_COUNTS
