caseName,sourcePayloadEbN0Db,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,processedFrames,processedPayloadBits,decodedBitErrors,decodedFrameErrors,BER,FER,aggregation
BCH-B200,6,0,0,24,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,24,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,29,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,30,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,31,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,32,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,48,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,FRAME_START,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,FRAME_MIDDLE,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,FRAME_END,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,SEGMENT_INTERIOR,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,ON_SEGMENT_BOUNDARY,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,0,0,64,UNIFORM_RANDOM,5000,1000000,33,6,3.3e-05,0.0012,RAW_COUNTS
BCH-B200,6,-6,0,1,FRAME_START,5000,1000000,37,7,3.7e-05,0.0014,RAW_COUNTS
BCH-B200,6,-6,0,1,FRAME_MIDDLE,5000,1000000,53,9,5.3e-05,0.0018,RAW_COUNTS
BCH-B200,6,-6,0,1,FRAME_END,5000,1000000,39,7,3.9e-05,0.0014,RAW_COUNTS
BCH-B200,6,-6,0,1,SEGMENT_INTERIOR,5000,1000000,40,7,4e-05,0.0014,RAW_COUNTS
BCH-B200,6,-6,0,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,46,8,4.6e-05,0.0016,RAW_COUNTS
BCH-B200,6,-6,0,1,ON_SEGMENT_BOUNDARY,5000,1000000,39,7,3.9e-05,0.0014,RAW_COUNTS
BCH-B200,6,-6,0,1,UNIFORM_RANDOM,5000,1000000,39,7,3.9e-05,0.0014,RAW_COUNTS
BCH-B200,6,-6,0,2,FRAME_START,5000,1000000,48,9,4.8e-05,0.0018,RAW_COUNTS
BCH-B200,6,-6,0,2,FRAME_MIDDLE,5000,1000000,53,9,5.3e-05,0.0018,RAW_COUNTS
BCH-B200,6,-6,0,2,FRAME_END,5000,1000000,44,8,4.4e-05,0.0016,RAW_COUNTS
BCH-B200,6,-6,0,2,SEGMENT_INTERIOR,5000,1000000,45,8,4.5e-05,0.0016,RAW_COUNTS
BCH-B200,6,-6,0,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,52,9,5.2e-05,0.0018,RAW_COUNTS
BCH-B200,6,-6,0,2,ON_SEGMENT_BOUNDARY,5000,1000000,45,8,4.5e-05,0.0016,RAW_COUNTS
BCH-B200,6,-6,0,2,UNIFORM_RANDOM,5000,1000000,54,9,5.4e-05,0.0018,RAW_COUNTS
BCH-B200,6,-6,0,4,FRAME_START,5000,1000000,76,13,7.6e-05,0.0026,RAW_COUNTS
BCH-B200,6,-6,0,4,FRAME_MIDDLE,5000,1000000,82,14,8.2e-05,0.0028,RAW_COUNTS
BCH-B200,6,-6,0,4,FRAME_END,5000,1000000,57,11,5.7e-05,0.0022,RAW_COUNTS
BCH-B200,6,-6,0,4,SEGMENT_INTERIOR,5000,1000000,107,18,0.000107,0.0036,RAW_COUNTS
BCH-B200,6,-6,0,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,76,13,7.6e-05,0.0026,RAW_COUNTS
BCH-B200,6,-6,0,4,ON_SEGMENT_BOUNDARY,5000,1000000,76,13,7.6e-05,0.0026,RAW_COUNTS
BCH-B200,6,-6,0,4,UNIFORM_RANDOM,5000,1000000,61,10,6.1e-05,0.002,RAW_COUNTS
BCH-B200,6,-6,0,6,FRAME_START,5000,1000000,108,18,0.000108,0.0036,RAW_COUNTS
BCH-B200,6,-6,0,6,FRAME_MIDDLE,5000,1000000,110,18,0.00011,0.0036,RAW_COUNTS
BCH-B200,6,-6,0,6,FRAME_END,5000,1000000,102,22,0.000102,0.0044,RAW_COUNTS
BCH-B200,6,-6,0,6,SEGMENT_INTERIOR,5000,1000000,151,25,0.000151,0.005,RAW_COUNTS
BCH-B200,6,-6,0,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,113,19,0.000113,0.0038,RAW_COUNTS
BCH-B200,6,-6,0,6,ON_SEGMENT_BOUNDARY,5000,1000000,142,24,0.000142,0.0048,RAW_COUNTS
BCH-B200,6,-6,0,6,UNIFORM_RANDOM,5000,1000000,131,22,0.000131,0.0044,RAW_COUNTS
BCH-B200,6,-6,0,8,FRAME_START,5000,1000000,184,30,0.000184,0.006,RAW_COUNTS
BCH-B200,6,-6,0,8,FRAME_MIDDLE,5000,1000000,168,27,0.000168,0.0054,RAW_COUNTS
BCH-B200,6,-6,0,8,FRAME_END,5000,1000000,148,36,0.000148,0.0072,RAW_COUNTS
BCH-B200,6,-6,0,8,SEGMENT_INTERIOR,5000,1000000,199,33,0.000199,0.0066,RAW_COUNTS
BCH-B200,6,-6,0,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,207,34,0.000207,0.0068,RAW_COUNTS
BCH-B200,6,-6,0,8,ON_SEGMENT_BOUNDARY,5000,1000000,204,33,0.000204,0.0066,RAW_COUNTS
BCH-B200,6,-6,0,8,UNIFORM_RANDOM,5000,1000000,179,31,0.000179,0.0062,RAW_COUNTS
BCH-B200,6,-6,0,10,FRAME_START,5000,1000000,317,51,0.000317,0.0102,RAW_COUNTS
BCH-B200,6,-6,0,10,FRAME_MIDDLE,5000,1000000,290,46,0.00029,0.0092,RAW_COUNTS
BCH-B200,6,-6,0,10,FRAME_END,5000,1000000,205,52,0.000205,0.0104,RAW_COUNTS
BCH-B200,6,-6,0,10,SEGMENT_INTERIOR,5000,1000000,319,52,0.000319,0.0104,RAW_COUNTS
BCH-B200,6,-6,0,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,295,47,0.000295,0.0094,RAW_COUNTS
BCH-B200,6,-6,0,10,ON_SEGMENT_BOUNDARY,5000,1000000,288,45,0.000288,0.009,RAW_COUNTS
BCH-B200,6,-6,0,10,UNIFORM_RANDOM,5000,1000000,300,53,0.0003,0.0106,RAW_COUNTS
BCH-B200,6,-6,0,12,FRAME_START,5000,1000000,545,86,0.000545,0.0172,RAW_COUNTS
BCH-B200,6,-6,0,12,FRAME_MIDDLE,5000,1000000,434,68,0.000434,0.0136,RAW_COUNTS
BCH-B200,6,-6,0,12,FRAME_END,5000,1000000,267,72,0.000267,0.0144,RAW_COUNTS
BCH-B200,6,-6,0,12,SEGMENT_INTERIOR,5000,1000000,520,83,0.00052,0.0166,RAW_COUNTS
BCH-B200,6,-6,0,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,405,63,0.000405,0.0126,RAW_COUNTS
BCH-B200,6,-6,0,12,ON_SEGMENT_BOUNDARY,5000,1000000,412,63,0.000412,0.0126,RAW_COUNTS
BCH-B200,6,-6,0,12,UNIFORM_RANDOM,5000,1000000,411,69,0.000411,0.0138,RAW_COUNTS
BCH-B200,6,-6,0,14,FRAME_START,5000,1000000,765,118,0.000765,0.0236,RAW_COUNTS
BCH-B200,6,-6,0,14,FRAME_MIDDLE,5000,1000000,600,91,0.0006,0.0182,RAW_COUNTS
BCH-B200,6,-6,0,14,FRAME_END,5000,1000000,345,100,0.000345,0.02,RAW_COUNTS
BCH-B200,6,-6,0,14,SEGMENT_INTERIOR,5000,1000000,749,115,0.000749,0.023,RAW_COUNTS
BCH-B200,6,-6,0,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,608,93,0.000608,0.0186,RAW_COUNTS
BCH-B200,6,-6,0,14,ON_SEGMENT_BOUNDARY,5000,1000000,623,95,0.000623,0.019,RAW_COUNTS
BCH-B200,6,-6,0,14,UNIFORM_RANDOM,5000,1000000,556,90,0.000556,0.018,RAW_COUNTS
BCH-B200,6,-6,0,15,FRAME_START,5000,1000000,874,134,0.000874,0.0268,RAW_COUNTS
BCH-B200,6,-6,0,15,FRAME_MIDDLE,5000,1000000,729,109,0.000729,0.0218,RAW_COUNTS
BCH-B200,6,-6,0,15,FRAME_END,5000,1000000,407,122,0.000407,0.0244,RAW_COUNTS
BCH-B200,6,-6,0,15,SEGMENT_INTERIOR,5000,1000000,881,134,0.000881,0.0268,RAW_COUNTS
BCH-B200,6,-6,0,15,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,737,112,0.000737,0.0224,RAW_COUNTS
BCH-B200,6,-6,0,15,ON_SEGMENT_BOUNDARY,5000,1000000,707,107,0.000707,0.0214,RAW_COUNTS
BCH-B200,6,-6,0,15,UNIFORM_RANDOM,5000,1000000,739,120,0.000739,0.024,RAW_COUNTS
BCH-B200,6,-6,0,16,FRAME_START,5000,1000000,1005,152,0.001005,0.0304,RAW_COUNTS
BCH-B200,6,-6,0,16,FRAME_MIDDLE,5000,1000000,881,131,0.000881,0.0262,RAW_COUNTS
BCH-B200,6,-6,0,16,FRAME_END,5000,1000000,457,140,0.000457,0.028,RAW_COUNTS
BCH-B200,6,-6,0,16,SEGMENT_INTERIOR,5000,1000000,986,148,0.000986,0.0296,RAW_COUNTS
BCH-B200,6,-6,0,16,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,829,125,0.000829,0.025,RAW_COUNTS
BCH-B200,6,-6,0,16,ON_SEGMENT_BOUNDARY,5000,1000000,869,129,0.000869,0.0258,RAW_COUNTS
BCH-B200,6,-6,0,16,UNIFORM_RANDOM,5000,1000000,910,145,0.00091,0.029,RAW_COUNTS
BCH-B200,6,-6,0,20,FRAME_START,5000,1000000,1698,250,0.001698,0.05,RAW_COUNTS
BCH-B200,6,-6,0,20,FRAME_MIDDLE,5000,1000000,1617,236,0.001617,0.0472,RAW_COUNTS
BCH-B200,6,-6,0,20,FRAME_END,5000,1000000,687,239,0.000687,0.0478,RAW_COUNTS
BCH-B200,6,-6,0,20,SEGMENT_INTERIOR,5000,1000000,1661,245,0.001661,0.049,RAW_COUNTS
BCH-B200,6,-6,0,20,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1678,243,0.001678,0.0486,RAW_COUNTS
BCH-B200,6,-6,0,20,ON_SEGMENT_BOUNDARY,5000,1000000,1669,241,0.001669,0.0482,RAW_COUNTS
BCH-B200,6,-6,0,20,UNIFORM_RANDOM,5000,1000000,1367,223,0.001367,0.0446,RAW_COUNTS
BCH-B200,6,-6,0,24,FRAME_START,5000,1000000,2682,383,0.002682,0.0766,RAW_COUNTS
BCH-B200,6,-6,0,24,FRAME_MIDDLE,5000,1000000,2730,388,0.00273,0.0776,RAW_COUNTS
BCH-B200,6,-6,0,24,FRAME_END,5000,1000000,1013,382,0.001013,0.0764,RAW_COUNTS
BCH-B200,6,-6,0,24,SEGMENT_INTERIOR,5000,1000000,2763,396,0.002763,0.0792,RAW_COUNTS
BCH-B200,6,-6,0,24,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,2741,384,0.002741,0.0768,RAW_COUNTS
BCH-B200,6,-6,0,24,ON_SEGMENT_BOUNDARY,5000,1000000,2755,385,0.002755,0.077,RAW_COUNTS
BCH-B200,6,-6,0,24,UNIFORM_RANDOM,5000,1000000,2594,407,0.002594,0.0814,RAW_COUNTS
BCH-B200,6,-6,0,29,FRAME_START,5000,1000000,4506,628,0.004506,0.1256,RAW_COUNTS
BCH-B200,6,-6,0,29,FRAME_MIDDLE,5000,1000000,4457,614,0.004457,0.1228,RAW_COUNTS
BCH-B200,6,-6,0,29,FRAME_END,5000,1000000,1406,583,0.001406,0.1166,RAW_COUNTS
BCH-B200,6,-6,0,29,SEGMENT_INTERIOR,5000,1000000,4660,647,0.00466,0.1294,RAW_COUNTS
BCH-B200,6,-6,0,29,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,4584,631,0.004584,0.1262,RAW_COUNTS
BCH-B200,6,-6,0,29,ON_SEGMENT_BOUNDARY,5000,1000000,4585,628,0.004585,0.1256,RAW_COUNTS
BCH-B200,6,-6,0,29,UNIFORM_RANDOM,5000,1000000,4065,620,0.004065,0.124,RAW_COUNTS
BCH-B200,6,-6,0,30,FRAME_START,5000,1000000,4980,693,0.00498,0.1386,RAW_COUNTS
BCH-B200,6,-6,0,30,FRAME_MIDDLE,5000,1000000,4921,675,0.004921,0.135,RAW_COUNTS
BCH-B200,6,-6,0,30,FRAME_END,5000,1000000,1513,636,0.001513,0.1272,RAW_COUNTS
BCH-B200,6,-6,0,30,SEGMENT_INTERIOR,5000,1000000,5080,700,0.00508,0.14,RAW_COUNTS
BCH-B200,6,-6,0,30,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,5002,683,0.005002,0.1366,RAW_COUNTS
BCH-B200,6,-6,0,30,ON_SEGMENT_BOUNDARY,5000,1000000,5055,691,0.005055,0.1382,RAW_COUNTS
BCH-B200,6,-6,0,30,UNIFORM_RANDOM,5000,1000000,4675,713,0.004675,0.1426,RAW_COUNTS
BCH-B200,6,-6,0,31,FRAME_START,5000,1000000,5402,742,0.005402,0.1484,RAW_COUNTS
BCH-B200,6,-6,0,31,FRAME_MIDDLE,5000,1000000,5281,720,0.005281,0.144,RAW_COUNTS
BCH-B200,6,-6,0,31,FRAME_END,5000,1000000,1598,675,0.001598,0.135,RAW_COUNTS
BCH-B200,6,-6,0,31,SEGMENT_INTERIOR,5000,1000000,5601,770,0.005601,0.154,RAW_COUNTS
BCH-B200,6,-6,0,31,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,5490,748,0.00549,0.1496,RAW_COUNTS
BCH-B200,6,-6,0,31,ON_SEGMENT_BOUNDARY,5000,1000000,5540,756,0.00554,0.1512,RAW_COUNTS
BCH-B200,6,-6,0,31,UNIFORM_RANDOM,5000,1000000,4811,745,0.004811,0.149,RAW_COUNTS
BCH-B200,6,-6,0,32,FRAME_START,5000,1000000,5982,817,0.005982,0.1634,RAW_COUNTS
BCH-B200,6,-6,0,32,FRAME_MIDDLE,5000,1000000,5746,779,0.005746,0.1558,RAW_COUNTS
BCH-B200,6,-6,0,32,FRAME_END,5000,1000000,1692,725,0.001692,0.145,RAW_COUNTS
BCH-B200,6,-6,0,32,SEGMENT_INTERIOR,5000,1000000,6118,835,0.006118,0.167,RAW_COUNTS
BCH-B200,6,-6,0,32,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,6001,816,0.006001,0.1632,RAW_COUNTS
BCH-B200,6,-6,0,32,ON_SEGMENT_BOUNDARY,5000,1000000,6012,816,0.006012,0.1632,RAW_COUNTS
BCH-B200,6,-6,0,32,UNIFORM_RANDOM,5000,1000000,5381,807,0.005381,0.1614,RAW_COUNTS
BCH-B200,6,-6,0,48,FRAME_START,5000,1000000,15899,1991,0.015899,0.3982,RAW_COUNTS
BCH-B200,6,-6,0,48,FRAME_MIDDLE,5000,1000000,15880,1971,0.01588,0.3942,RAW_COUNTS
BCH-B200,6,-6,0,48,FRAME_END,5000,1000000,3267,1666,0.003267,0.3332,RAW_COUNTS
BCH-B200,6,-6,0,48,SEGMENT_INTERIOR,5000,1000000,16042,2017,0.016042,0.4034,RAW_COUNTS
BCH-B200,6,-6,0,48,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,15710,1964,0.01571,0.3928,RAW_COUNTS
BCH-B200,6,-6,0,48,ON_SEGMENT_BOUNDARY,5000,1000000,15690,1957,0.01569,0.3914,RAW_COUNTS
BCH-B200,6,-6,0,48,UNIFORM_RANDOM,5000,1000000,14452,1985,0.014452,0.397,RAW_COUNTS
BCH-B200,6,-6,0,64,FRAME_START,5000,1000000,27846,3183,0.027846,0.6366,RAW_COUNTS
BCH-B200,6,-6,0,64,FRAME_MIDDLE,5000,1000000,28275,3212,0.028275,0.6424,RAW_COUNTS
BCH-B200,6,-6,0,64,FRAME_END,5000,1000000,10332,3146,0.010332,0.6292,RAW_COUNTS
BCH-B200,6,-6,0,64,SEGMENT_INTERIOR,5000,1000000,27790,3166,0.02779,0.6332,RAW_COUNTS
BCH-B200,6,-6,0,64,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,27926,3192,0.027926,0.6384,RAW_COUNTS
BCH-B200,6,-6,0,64,ON_SEGMENT_BOUNDARY,5000,1000000,28036,3210,0.028036,0.642,RAW_COUNTS
BCH-B200,6,-6,0,64,UNIFORM_RANDOM,5000,1000000,25517,3156,0.025517,0.6312,RAW_COUNTS
BCH-B200,6,-12,0,1,FRAME_START,5000,1000000,45,8,4.5e-05,0.0016,RAW_COUNTS
BCH-B200,6,-12,0,1,FRAME_MIDDLE,5000,1000000,60,10,6e-05,0.002,RAW_COUNTS
BCH-B200,6,-12,0,1,FRAME_END,5000,1000000,50,9,5e-05,0.0018,RAW_COUNTS
BCH-B200,6,-12,0,1,SEGMENT_INTERIOR,5000,1000000,46,8,4.6e-05,0.0016,RAW_COUNTS
BCH-B200,6,-12,0,1,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,61,10,6.1e-05,0.002,RAW_COUNTS
BCH-B200,6,-12,0,1,ON_SEGMENT_BOUNDARY,5000,1000000,57,10,5.7e-05,0.002,RAW_COUNTS
BCH-B200,6,-12,0,1,UNIFORM_RANDOM,5000,1000000,50,9,5e-05,0.0018,RAW_COUNTS
BCH-B200,6,-12,0,2,FRAME_START,5000,1000000,88,15,8.8e-05,0.003,RAW_COUNTS
BCH-B200,6,-12,0,2,FRAME_MIDDLE,5000,1000000,99,17,9.9e-05,0.0034,RAW_COUNTS
BCH-B200,6,-12,0,2,FRAME_END,5000,1000000,74,14,7.4e-05,0.0028,RAW_COUNTS
BCH-B200,6,-12,0,2,SEGMENT_INTERIOR,5000,1000000,109,18,0.000109,0.0036,RAW_COUNTS
BCH-B200,6,-12,0,2,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,84,14,8.4e-05,0.0028,RAW_COUNTS
BCH-B200,6,-12,0,2,ON_SEGMENT_BOUNDARY,5000,1000000,96,16,9.6e-05,0.0032,RAW_COUNTS
BCH-B200,6,-12,0,2,UNIFORM_RANDOM,5000,1000000,79,13,7.9e-05,0.0026,RAW_COUNTS
BCH-B200,6,-12,0,4,FRAME_START,5000,1000000,288,45,0.000288,0.009,RAW_COUNTS
BCH-B200,6,-12,0,4,FRAME_MIDDLE,5000,1000000,254,40,0.000254,0.008,RAW_COUNTS
BCH-B200,6,-12,0,4,FRAME_END,5000,1000000,160,38,0.00016,0.0076,RAW_COUNTS
BCH-B200,6,-12,0,4,SEGMENT_INTERIOR,5000,1000000,350,56,0.00035,0.0112,RAW_COUNTS
BCH-B200,6,-12,0,4,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,232,37,0.000232,0.0074,RAW_COUNTS
BCH-B200,6,-12,0,4,ON_SEGMENT_BOUNDARY,5000,1000000,253,41,0.000253,0.0082,RAW_COUNTS
BCH-B200,6,-12,0,4,UNIFORM_RANDOM,5000,1000000,223,36,0.000223,0.0072,RAW_COUNTS
BCH-B200,6,-12,0,6,FRAME_START,5000,1000000,660,101,0.00066,0.0202,RAW_COUNTS
BCH-B200,6,-12,0,6,FRAME_MIDDLE,5000,1000000,742,115,0.000742,0.023,RAW_COUNTS
BCH-B200,6,-12,0,6,FRAME_END,5000,1000000,352,100,0.000352,0.02,RAW_COUNTS
BCH-B200,6,-12,0,6,SEGMENT_INTERIOR,5000,1000000,848,131,0.000848,0.0262,RAW_COUNTS
BCH-B200,6,-12,0,6,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,654,101,0.000654,0.0202,RAW_COUNTS
BCH-B200,6,-12,0,6,ON_SEGMENT_BOUNDARY,5000,1000000,649,99,0.000649,0.0198,RAW_COUNTS
BCH-B200,6,-12,0,6,UNIFORM_RANDOM,5000,1000000,696,116,0.000696,0.0232,RAW_COUNTS
BCH-B200,6,-12,0,8,FRAME_START,5000,1000000,1444,217,0.001444,0.0434,RAW_COUNTS
BCH-B200,6,-12,0,8,FRAME_MIDDLE,5000,1000000,1563,231,0.001563,0.0462,RAW_COUNTS
BCH-B200,6,-12,0,8,FRAME_END,5000,1000000,685,231,0.000685,0.0462,RAW_COUNTS
BCH-B200,6,-12,0,8,SEGMENT_INTERIOR,5000,1000000,1626,240,0.001626,0.048,RAW_COUNTS
BCH-B200,6,-12,0,8,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,1526,226,0.001526,0.0452,RAW_COUNTS
BCH-B200,6,-12,0,8,ON_SEGMENT_BOUNDARY,5000,1000000,1551,229,0.001551,0.0458,RAW_COUNTS
BCH-B200,6,-12,0,8,UNIFORM_RANDOM,5000,1000000,1372,228,0.001372,0.0456,RAW_COUNTS
BCH-B200,6,-12,0,10,FRAME_START,5000,1000000,3027,440,0.003027,0.088,RAW_COUNTS
BCH-B200,6,-12,0,10,FRAME_MIDDLE,5000,1000000,3102,448,0.003102,0.0896,RAW_COUNTS
BCH-B200,6,-12,0,10,FRAME_END,5000,1000000,1135,433,0.001135,0.0866,RAW_COUNTS
BCH-B200,6,-12,0,10,SEGMENT_INTERIOR,5000,1000000,3077,443,0.003077,0.0886,RAW_COUNTS
BCH-B200,6,-12,0,10,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,2879,411,0.002879,0.0822,RAW_COUNTS
BCH-B200,6,-12,0,10,ON_SEGMENT_BOUNDARY,5000,1000000,2855,410,0.002855,0.082,RAW_COUNTS
BCH-B200,6,-12,0,10,UNIFORM_RANDOM,5000,1000000,2837,463,0.002837,0.0926,RAW_COUNTS
BCH-B200,6,-12,0,12,FRAME_START,5000,1000000,5058,705,0.005058,0.141,RAW_COUNTS
BCH-B200,6,-12,0,12,FRAME_MIDDLE,5000,1000000,5275,738,0.005275,0.1476,RAW_COUNTS
BCH-B200,6,-12,0,12,FRAME_END,5000,1000000,1664,688,0.001664,0.1376,RAW_COUNTS
BCH-B200,6,-12,0,12,SEGMENT_INTERIOR,5000,1000000,5158,720,0.005158,0.144,RAW_COUNTS
BCH-B200,6,-12,0,12,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,4989,700,0.004989,0.14,RAW_COUNTS
BCH-B200,6,-12,0,12,ON_SEGMENT_BOUNDARY,5000,1000000,5014,707,0.005014,0.1414,RAW_COUNTS
BCH-B200,6,-12,0,12,UNIFORM_RANDOM,5000,1000000,4601,730,0.004601,0.146,RAW_COUNTS
BCH-B200,6,-12,0,14,FRAME_START,5000,1000000,7815,1055,0.007815,0.211,RAW_COUNTS
BCH-B200,6,-12,0,14,FRAME_MIDDLE,5000,1000000,8143,1111,0.008143,0.2222,RAW_COUNTS
BCH-B200,6,-12,0,14,FRAME_END,5000,1000000,2260,1015,0.00226,0.203,RAW_COUNTS
BCH-B200,6,-12,0,14,SEGMENT_INTERIOR,5000,1000000,8085,1098,0.008085,0.2196,RAW_COUNTS
BCH-B200,6,-12,0,14,ONE_BEFORE_SEGMENT_BOUNDARY,5000,1000000,7768,1060,0.007768,0.212,RAW_COUNTS
BCH-B200,6,-12,0,14,ON_SEGMENT_BOUNDARY,5000,1000000,7880,1072,0.00788,0.2144,RAW_COUNTS
BCH-B200,6,-12,0,14,UNIFORM_RANDOM,5000,1000000,6783,1041,0.006783,0.2082,RAW_COUNTS
