caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,27,8.500000,segmentCount,950000,19,19,19
BCH-S200,27,8.500000,initialSyndromeCount,950000,19,19,19
BCH-S200,27,8.500000,nonzeroSyndromeCount,1188,0.02376,0,3
BCH-S200,27,8.500000,syndromeCalculationCount,951188,19.023759999999999,19,22
BCH-S200,27,8.500000,syndromeBitTestCount,10463068,209.26136,209,242
BCH-S200,27,8.500000,syndromeXorCount,15623112,312.46224000000001,351,408
BCH-S200,27,8.500000,syndromeShiftCount,5207704,104.15407999999999,117,136
BCH-S200,27,8.500000,tableLookupCount,1188,0.02376,0,3
BCH-S200,27,8.500000,lookupHitCount,1188,0.02376,0,3
BCH-S200,27,8.500000,lookupMissCount,0,0,0,0
BCH-S200,27,8.500000,bitFlipCount,1188,0.02376,0,3
BCH-S200,27,8.500000,postSyndromeCheckCount,1188,0.02376,0,3
BCH-S200,27,8.500000,correctedSegmentCount,1188,0.02376,0,3
BCH-S200,27,8.500000,failedSegmentCount,0,0,0,0
BCH-S200,27,8.500000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,27,8.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,27,8.500000,syndromeValueCount,0,0,0,0
BCH-S200,27,8.500000,syndromeEvaluationCount,0,0,0,0
BCH-S200,27,8.500000,bmIterationCount,0,0,0,0
BCH-S200,27,8.500000,bmDiscrepancyCount,0,0,0,0
BCH-S200,27,8.500000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,27,8.500000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,27,8.500000,chienPositionTestCount,0,0,0,0
BCH-S200,27,8.500000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,27,8.500000,chienRootCount,0,0,0,0
BCH-S200,27,8.500000,gfAddCount,0,0,0,0
BCH-S200,27,8.500000,gfMultiplyCount,0,0,0,0
BCH-S200,27,8.500000,gfDivideCount,0,0,0,0
BCH-S200,27,8.500000,gfInverseCount,0,0,0,0
BCH-S200,27,8.500000,locatorDegree,0,0,0,0
BCH-S200,27,8.500000,rootCount,0,0,0,0
BCH-S200,27,8.500000,decoderFailureCount,0,0,0,0
BCH-S200,27,8.500000,miscorrectionCount,0,0,0,0
