figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
bch_03_segmented_operations,综合征计算,-5.000000,36.661999999999999,36.661999999999999,true,false,
bch_03_segmented_operations,综合征计算,-4.500000,36.463000000000001,36.463000000000001,true,false,
bch_03_segmented_operations,综合征计算,-4.000000,36.439,36.439,true,false,
bch_03_segmented_operations,综合征计算,-3.500000,36.195999999999998,36.195999999999998,true,false,
bch_03_segmented_operations,综合征计算,-3.000000,35.966999999999999,35.966999999999999,true,false,
bch_03_segmented_operations,综合征计算,-2.500000,35.607999999999997,35.607999999999997,true,false,
bch_03_segmented_operations,综合征计算,-2.000000,35.173000000000002,35.173000000000002,true,false,
bch_03_segmented_operations,综合征计算,-1.500000,34.746000000000002,34.746000000000002,true,false,
bch_03_segmented_operations,综合征计算,-1.000000,34.021000000000001,34.021000000000001,true,false,
bch_03_segmented_operations,综合征计算,-0.500000,33.173000000000002,33.173000000000002,true,false,
bch_03_segmented_operations,综合征计算,0.000000,32.32,32.32,true,false,
bch_03_segmented_operations,综合征计算,0.500000,31.247,31.247,true,false,
bch_03_segmented_operations,综合征计算,1.000000,30.041,30.041,true,false,
bch_03_segmented_operations,综合征计算,1.500000,28.635000000000002,28.635000000000002,true,false,
bch_03_segmented_operations,综合征计算,2.000000,27.332999999999998,27.332999999999998,true,false,
bch_03_segmented_operations,综合征计算,2.500000,25.815000000000001,25.815000000000001,true,false,
bch_03_segmented_operations,综合征计算,3.000000,24.655000000000001,24.655000000000001,true,false,
bch_03_segmented_operations,综合征计算,3.500000,23.452000000000002,23.452000000000002,true,false,
bch_03_segmented_operations,综合征计算,4.000000,22.187000000000001,22.187000000000001,true,false,
bch_03_segmented_operations,综合征计算,4.500000,21.307789740341988,21.307789740341988,true,false,
bch_03_segmented_operations,综合征计算,5.000000,20.636448890278213,20.636448890278213,true,false,
bch_03_segmented_operations,综合征计算,5.500000,20.06755753526355,20.06755753526355,true,false,
bch_03_segmented_operations,综合征计算,6.000000,19.661879471060047,19.661879471060047,true,false,
bch_03_segmented_operations,综合征计算,6.500000,19.395520000000001,19.395520000000001,true,false,
bch_03_segmented_operations,综合征计算,7.000000,19.21848,19.21848,true,false,
bch_03_segmented_operations,综合征计算,7.500000,19.11402,19.11402,true,false,
bch_03_segmented_operations,综合征计算,8.000000,19.054600000000001,19.054600000000001,true,false,
bch_03_segmented_operations,综合征计算,8.500000,19.023759999999999,19.023759999999999,true,false,
bch_03_segmented_operations,综合征计算,9.000000,19.008880000000001,19.008880000000001,true,false,
bch_03_segmented_operations,综合征计算,9.500000,19.003620000000002,19.003620000000002,true,false,
bch_03_segmented_operations,综合征计算,10.000000,19.001159999999999,19.001159999999999,true,false,
bch_03_segmented_operations,综合征位测试,-5.000000,403.28199999999998,403.28199999999998,true,false,
bch_03_segmented_operations,综合征位测试,-4.500000,401.09300000000002,401.09300000000002,true,false,
bch_03_segmented_operations,综合征位测试,-4.000000,400.82900000000001,400.82900000000001,true,false,
bch_03_segmented_operations,综合征位测试,-3.500000,398.15600000000001,398.15600000000001,true,false,
bch_03_segmented_operations,综合征位测试,-3.000000,395.637,395.637,true,false,
bch_03_segmented_operations,综合征位测试,-2.500000,391.68799999999999,391.68799999999999,true,false,
bch_03_segmented_operations,综合征位测试,-2.000000,386.90300000000002,386.90300000000002,true,false,
bch_03_segmented_operations,综合征位测试,-1.500000,382.20600000000002,382.20600000000002,true,false,
bch_03_segmented_operations,综合征位测试,-1.000000,374.23099999999999,374.23099999999999,true,false,
bch_03_segmented_operations,综合征位测试,-0.500000,364.90300000000002,364.90300000000002,true,false,
bch_03_segmented_operations,综合征位测试,0.000000,355.51999999999998,355.51999999999998,true,false,
bch_03_segmented_operations,综合征位测试,0.500000,343.71699999999998,343.71699999999998,true,false,
bch_03_segmented_operations,综合征位测试,1.000000,330.45100000000002,330.45100000000002,true,false,
bch_03_segmented_operations,综合征位测试,1.500000,314.98500000000001,314.98500000000001,true,false,
bch_03_segmented_operations,综合征位测试,2.000000,300.66300000000001,300.66300000000001,true,false,
bch_03_segmented_operations,综合征位测试,2.500000,283.96499999999997,283.96499999999997,true,false,
bch_03_segmented_operations,综合征位测试,3.000000,271.20499999999998,271.20499999999998,true,false,
bch_03_segmented_operations,综合征位测试,3.500000,257.97199999999998,257.97199999999998,true,false,
bch_03_segmented_operations,综合征位测试,4.000000,244.05699999999999,244.05699999999999,true,false,
bch_03_segmented_operations,综合征位测试,4.500000,234.38568714376188,234.38568714376188,true,false,
bch_03_segmented_operations,综合征位测试,5.000000,227.00093779306033,227.00093779306033,true,false,
bch_03_segmented_operations,综合征位测试,5.500000,220.74313288789904,220.74313288789904,true,false,
bch_03_segmented_operations,综合征位测试,6.000000,216.28067418166052,216.28067418166052,true,false,
bch_03_segmented_operations,综合征位测试,6.500000,213.35072,213.35072,true,false,
bch_03_segmented_operations,综合征位测试,7.000000,211.40328,211.40328,true,false,
bch_03_segmented_operations,综合征位测试,7.500000,210.25422,210.25422,true,false,
bch_03_segmented_operations,综合征位测试,8.000000,209.60059999999999,209.60059999999999,true,false,
bch_03_segmented_operations,综合征位测试,8.500000,209.26136,209.26136,true,false,
bch_03_segmented_operations,综合征位测试,9.000000,209.09768,209.09768,true,false,
bch_03_segmented_operations,综合征位测试,9.500000,209.03981999999999,209.03981999999999,true,false,
bch_03_segmented_operations,综合征位测试,10.000000,209.01275999999999,209.01275999999999,true,false,
bch_03_segmented_operations,查表,-5.000000,17.661999999999999,17.661999999999999,true,false,
bch_03_segmented_operations,查表,-4.500000,17.463000000000001,17.463000000000001,true,false,
bch_03_segmented_operations,查表,-4.000000,17.439,17.439,true,false,
bch_03_segmented_operations,查表,-3.500000,17.196000000000002,17.196000000000002,true,false,
