stageId,gitCommit,configHash,caseId,displayName,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,channelModelId,rawImpulseResponse,normalizedImpulseResponse,channelEnergy,equalizerType,solverType,waveformSnrIndex,waveformSnrDb,snrLinear,derivedEbn0Db,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,channelTimeTotalNs,equalizeTimeTotalNs,hardDecisionTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,channelTimeMeanNs,equalizeTimeMeanNs,hardDecisionTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,equalizeTimeP50Ns,equalizeTimeP95Ns,equalizeTimeP99Ns,equalizeTimeMaxNs,solverResidualMean,solverResidualMax,stopReason,checkpointId,shardId,gridType
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,4,2,1.5848931924611136,-0.076083105017461072,0.63095734448019325,8080808,1000,200000,28272,1000,999,1,1,0,0.14136000000000001,1,0.999,0.001,0.001,0,5010500,2318300,5379800,655100,23966600,5010.5,2318.3000000000002,5379.8000000000002,655.10000000000002,23966.599999999999,23500,30600,51200,129500,4900,6700,15200,162400,1.8440765555673752e-16,2.2849335164150179e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_4,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,6,3,1.9952623149688795,0.92391689498253893,0.50118723362727235,8080808,1000,200000,23400,1000,1000,0,0,0,0.11700000000000001,1,1,0,0,0,4841600,2169300,5017200,615600,22963400,4841.6000000000004,2169.3000000000002,5017.1999999999998,615.60000000000002,22963.400000000001,22400,30300,48100,259500,4700,6500,7900,53300,1.8872020171017972e-16,2.4453831808612507e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_6,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,8,4,2.5118864315095801,1.9239168949825389,0.39810717055349726,8080808,1000,200000,19221,1000,1000,0,0,0,0.096104999999999996,1,1,0,0,0,5427100,2431400,7204800,649100,24176400,5427.1000000000004,2431.4000000000001,7204.8000000000002,649.10000000000002,24176.400000000001,23600,31500,52600,112300,4900,6800,17700,1390000,1.9354960109510608e-16,2.3767789303999993e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_8,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,10,5,3.1622776601683795,2.9239168949825389,0.31622776601683794,8080808,1000,200000,15001,999,998,1,1,1,0.075005000000000002,0.999,0.998,0.001,0.001,0.001,6328300,2682000,5821600,814200,27814900,6328.3000000000002,2682,5821.6000000000004,814.20000000000005,27814.900000000001,24800,33900,69100,888500,5200,7100,17200,92000,1.7387597947881435e-16,2.161526554128571e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_10,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,12,6,3.9810717055349722,3.9239168949825389,0.25118864315095801,8080808,1000,200000,11524,982,981,1,1,18,0.057619999999999998,0.98199999999999998,0.98099999999999998,0.001,0.001,0.017999999999999999,4640900,2203900,5089600,603100,22204500,4640.8999999999996,2203.9000000000001,5089.6000000000004,603.10000000000002,22204.5,21800,28300,41300,86300,4600,6300,16000,126200,1.9136268521914477e-16,2.5105900904110038e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_12,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,14,7,5.011872336272722,4.9239168949825389,0.199526231496888,8080808,1000,200000,8063,868,865,3,3,132,0.040314999999999997,0.86799999999999999,0.86499999999999999,0.0030000000000000001,0.0030000000000000001,0.13200000000000001,4446600,2135200,4905600,593200,22995400,4446.6000000000004,2135.1999999999998,4905.6000000000004,593.20000000000005,22995.400000000001,21900,30700,61900,341300,4600,6000,7300,106000,1.7394704559940261e-16,2.1330277509825497e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_14,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,16,8,6.3095734448019334,5.9239168949825389,0.15848931924611132,8080808,1000,200000,4497,593,592,1,1,407,0.022485000000000002,0.59299999999999997,0.59199999999999997,0.001,0.001,0.40699999999999997,4858500,2208500,4909000,610500,22273600,4858.5,2208.5,4909,610.5,22273.599999999999,21900,28300,52000,163600,4700,6000,7900,37900,1.8219598347012422e-16,2.2373027062634219e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_16,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,18,9,7.9432823472428158,6.9239168949825389,0.1258925411794167,8080808,1000,200000,1480,213,213,0,0,787,0.0074000000000000003,0.21299999999999999,0.21299999999999999,0,0,0.78700000000000003,4722200,2202100,4985200,616900,20704300,4722.1999999999998,2202.0999999999999,4985.1999999999998,616.89999999999998,20704.299999999999,20100,28300,47100,179400,4700,6200,13500,67600,2.2264106430061131e-16,2.6252191673763765e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_18,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,20,10,10,7.9239168949825389,0.10000000000000001,8080808,2893,578600,1286,200,200,0,0,2693,0.0022226062910473557,0.069132388524023508,0.069132388524023508,0,0,0.93086761147597652,13110000,6357600,14103000,1725400,53562500,4531.6280677497407,2197.5803664016594,4874.8703767715178,596.40511579675081,18514.517801590046,17400,25600,43200,425000,4600,5900,7700,244900,1.8044901111163469e-16,2.2056761512005614e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_20,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,22,11,12.589254117941675,8.9239168949825398,0.079432823472428138,8080808,16660,3332000,1257,200,201,0,0,16460,0.00037725090036014406,0.012004801920768308,0.012064825930372149,0,0,0.98799519807923164,100077200,43945700,106579400,12122400,342664400,6007.0348139255702,2637.797118847539,6397.3229291716689,727.63505402160865,20568.091236494598,16700,28200,84200,3139600,4700,6600,18800,9697900,1.7503385929971947e-16,2.2726648321525218e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_22,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,24,12,15.848931924611133,9.9239168949825398,0.063095734448019331,8080808,50000,10000000,751,113,113,1,1,49887,7.5099999999999996e-05,0.0022599999999999999,0.0022599999999999999,2.0000000000000002e-05,2.0000000000000002e-05,0.99773999999999996,328021200,172229900,339707600,38646200,1087496600,6560.424,3444.598,6794.152,772.92399999999998,21749.932000000001,15400,28500,103200,16653700,4800,6900,23800,7596700,1.7478490201526638e-16,2.2135239757588677e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_24,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,26,13,19.952623149688797,10.92391689498254,0.050118723362727227,8080808,50000,10000000,60,11,12,0,0,49989,6.0000000000000002e-06,0.00022000000000000001,0.00024000000000000001,0,0,0.99978,398534100,180612200,400638800,51208400,1088684500,7970.6819999999998,3612.2440000000001,8012.7759999999998,1024.1679999999999,21773.689999999999,15200,32100,131400,8547200,5200,7300,30800,10683300,1.7623826133076829e-16,2.2866047089046734e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_26,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,28,14,25.118864315095795,11.92391689498254,0.039810717055349734,8080808,50000,10000000,7,1,1,0,0,49999,6.9999999999999997e-07,2.0000000000000002e-05,2.0000000000000002e-05,0,0,0.99997999999999998,439382200,282749300,449134000,63657300,1354734200,8787.6440000000002,5654.9859999999999,8982.6800000000003,1273.146,27094.684000000001,15100,41500,195000,32711500,5300,7900,49500,8994200,1.7368513134114122e-16,2.2545665263503408e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_28,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,30,15,31.622776601683793,12.92391689498254,0.031622776601683791,8080808,50000,10000000,16,2,3,0,0,49998,1.5999999999999999e-06,4.0000000000000003e-05,6.0000000000000002e-05,0,0,0.99995999999999996,342216000,224301900,361779800,43900800,933032200,6844.3199999999997,4486.0379999999996,7235.5959999999995,878.01599999999996,18660.644,13900,25800,85300,10847600,5000,7100,24100,25379800,1.8179771407115233e-16,2.3402111167284227e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_30,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,32,16,39.810717055349734,13.92391689498254,0.025118864315095794,8080808,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,354999800,162737100,349051200,47210700,1002480500,7099.9960000000001,3254.7420000000002,6981.0240000000003,944.21400000000006,20049.610000000001,13500,24700,93900,61918500,4900,7000,26400,5097700,1.8561663658134449e-16,2.4164721936589832e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_32,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,34,17,50.118723362727224,14.92391689498254,0.019952623149688799,8080808,50000,10000000,7,1,1,0,0,49999,6.9999999999999997e-07,2.0000000000000002e-05,2.0000000000000002e-05,0,0,0.99997999999999998,351504000,142248100,306231100,35901300,904612100,7030.0799999999999,2844.962,6124.6220000000003,718.02599999999995,18092.241999999998,13700,19500,60900,36652900,5000,6900,19700,3321600,1.8507625805224558e-16,2.4431061715033085e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_34,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,36,18,63.095734448019329,15.92391689498254,0.015848931924611134,8080808,50000,10000000,0,0,0,0,0,50000,0,0,0,0,0,1,532435900,301967700,485662800,66393300,1342217200,10648.718000000001,6039.3540000000003,9713.2559999999994,1327.866,26844.344000000001,14700,35200,174300,55647400,5300,7500,45300,43193200,1.7794740743882049e-16,2.3179949283062194e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_36,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,0.5,1.1220184543019633,-0.89661993429006337,0.89125093813374556,8080808,1000,200000,35430,1000,1000,0,0,0,0.17715,1,1,0,0,0,10320000,4198300,7923600,1180600,85991400,10320,4198.3000000000002,7923.6000000000004,1180.5999999999999,85991.399999999994,67000,142400,599300,1291600,6400,8800,31300,520900,2.1189531008903913e-16,2.7061243630310279e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_1,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,3,1.5,1.4125375446227544,0.10338006570993663,0.70794578438413791,8080808,1000,200000,30477,1000,1000,0,0,0,0.15238499999999999,1,1,0,0,0,8078600,3320000,6312500,786800,66703400,8078.6000000000004,3320,6312.5,786.79999999999995,66703.399999999994,63200,86000,179500,530700,5900,8100,9300,92100,1.8089440162765051e-16,2.2127758792919428e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_3,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,5,2.5,1.7782794100389228,1.1033800657099366,0.56234132519034907,8080808,1000,200000,25518,1000,1000,0,0,0,0.12759000000000001,1,1,0,0,0,7221600,3068100,6742400,841200,68108800,7221.6000000000004,3068.0999999999999,6742.3999999999996,841.20000000000005,68108.800000000003,62700,97800,211400,589500,6000,8000,21100,257400,2.2528908644025622e-16,2.8837477454025982e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_5,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,7,3.5,2.2387211385683394,2.1033800657099366,0.44668359215096315,8080808,1000,200000,21053,1000,1000,0,0,0,0.105265,1,1,0,0,0,6666500,2787400,6421900,779000,63133500,6666.5,2787.4000000000001,6421.8999999999996,779,63133.5,61400,81900,128900,522900,5800,7900,21100,67700,1.7440251020000772e-16,2.1515967994489095e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_7,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,9,4.5,2.8183829312644537,3.1033800657099366,0.35481338923357547,8080808,1000,200000,17012,997,997,0,0,3,0.085059999999999997,0.997,0.997,0,0,0.0030000000000000001,6617400,2951400,6499200,783500,64756900,6617.3999999999996,2951.4000000000001,6499.1999999999998,783.5,64756.900000000001,62400,90200,132000,245300,6000,7900,20100,65100,2.3620768613290653e-16,2.8197077110681202e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_9,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,11,5.5,3.548133892335755,4.1033800657099366,0.28183829312644537,8080808,1000,200000,13133,982,982,0,0,18,0.065665000000000001,0.98199999999999998,0.98199999999999998,0,0,0.017999999999999999,6767600,3143500,6515800,835800,65753300,6767.6000000000004,3143.5,6515.8000000000002,835.79999999999995,65753.300000000003,62400,94800,153800,414700,5800,7900,21600,112100,2.1186898197836069e-16,2.5918248903468062e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_11,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,13,6.5,4.4668359215096318,5.1033800657099366,0.22387211385683392,8080808,1000,200000,8907,822,822,0,0,178,0.044534999999999998,0.82199999999999995,0.82199999999999995,0,0,0.17799999999999999,6164000,2623700,5977300,791800,64654300,6164,2623.6999999999998,5977.3000000000002,791.79999999999995,64654.300000000003,63300,78300,138300,407600,5800,7500,8400,82200,1.8446377278112513e-16,2.2634970817045946e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_13,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,15,7.5,5.6234132519034912,6.1033800657099366,0.17782794100389226,8080808,1000,200000,4617,473,473,0,0,527,0.023085000000000001,0.47299999999999998,0.47299999999999998,0,0,0.52700000000000002,6768200,2755500,6325600,824600,63268000,6768.1999999999998,2755.5,6325.6000000000004,824.60000000000002,63268,61200,86100,160900,334800,5800,7900,19500,69900,1.7688039017379839e-16,2.1695033166483798e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_15,SHARD_1,BASE_0P5DB
stage08_multipath_formal_common_snr,a251a4f1d4cfb87fd01e99da592a8ae9a9bfe790,BC8C55A2713D7A06EBAA8A6EDD34813874918E3535AC4C23C9BAE7ABA7755784,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,17,8.5,7.0794578438413787,7.1033800657099366,0.14125375446227545,8080808,1566,313200,1704,200,200,0,0,1366,0.0054406130268199234,0.1277139208173691,0.1277139208173691,0,0,0.8722860791826309,10247700,4154900,9721700,1315900,86248100,6543.8697318007662,2653.1928480204342,6207.982120051086,840.29374201787994,55075.415070242656,52900,74300,120200,432300,5800,7700,15200,64800,1.7008244756019553e-16,2.0250092676415456e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_17,SHARD_1,BASE_0P5DB
