schemeId,rate,decisionMode,quantMode,quantBits,clipMax,tracebackMode,dtb,window,slide,organization,snrDb,frames,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,normalizedGoodput,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,p95DecodeTimeUs,inputMemoryBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,ACSCount,tracebackOperations,sourceStage,sourceCsv,sourceRowId,sourceHash
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,0.5,1000,0.0133733333333333,0.379,0.012968480189623,0.013790648692807,0.3494484337583002,0.4094776417952041,0.3044117647058823,N/A,N/A,N/A,N/A,303.6378999999999,509.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-022,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,1.5,2572,0.0015279937791601,0.077760497667185,0.0014432876574237,0.0016176632242557,0.0680293957147184,0.0887510060595375,0.4520781874180465,N/A,N/A,N/A,N/A,303.140124416796,430.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-026,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,2.5,20407,0.0001507652602865,0.009800558631842,0.0001413482634503,0.0001608095415665,0.0085382083697129,0.0112474266142955,0.4853918830236068,N/A,N/A,N/A,N/A,357.9732395746559,573.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-030,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,3.0,50000,3.866666666666667e-05,0.0027399999999999,3.564535055834541e-05,4.194406015926579e-05,0.0023184421392784,0.0032379601433242,0.4888529411764706,N/A,N/A,N/A,N/A,343.41724399999737,505.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-032,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,3.5,50000,9.466666666666667e-06,0.00076,8.032419780284335e-06,1.1157005893402704e-05,0.0005537877445791,0.0010429187581891,0.4898235294117647,N/A,N/A,N/A,N/A,339.1796080000011,501.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-034,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,4.0,50000,2.6e-06,0.00016,1.9020653425985925e-06,3.5540305148231785e-06,8.107813281404951e-05,0.0003157205578832,0.4901176470588234,N/A,N/A,N/A,N/A,335.3134560000004,490.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-036,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,4.5,50000,2.666666666666667e-07,2e-05,1.0370146364631063e-07,6.857289222290097e-07,3.530499822832098e-06,0.0001132897013912,0.4901862745098039,N/A,N/A,N/A,N/A,326.21016799999865,470.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-038,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,322.76229399999977,454.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-040,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,317.49322400000057,447.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-042,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,315.72690600000027,445.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-044,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,312.9353320000026,441.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-046,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,310.33531200000016,438.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-048,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,311.63464000000056,437.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-050,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,309.713378,435.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-052,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,303.84853600000025,420.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-054,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,297.48734200000314,400.1,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-056,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,296.22091199999977,398.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-058,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R12_H_BLOCK_FULL,R12,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,10.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.4901960784313725,N/A,N/A,N/A,N/A,296.35145000000404,395.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-060,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-5.0,1000,0.4838,1.0,0.4820119640882525,0.4855884507839877,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,328.9267999999997,458.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-062,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-4.5,1000,0.4801266666666666,1.0,0.4783391522637601,0.481914690013667,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,296.6165999999999,376.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-064,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-4.0,1000,0.4740766666666666,1.0,0.4722902222361519,0.4758637749781305,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,342.13219999999967,498.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-066,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-3.5,1000,0.46426,1.0,0.4624758515625331,0.4660450637173352,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,310.25440000000015,419.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-068,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-3.0,1000,0.4563566666666666,1.0,0.45457487161991,0.4581395793928969,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,294.7576999999999,367.6,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-070,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-2.5,1000,0.43844,1.0,0.4366652178706061,0.4402163586439068,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,335.02040000000045,482.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-072,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-2.0,1000,0.4160333333333333,1.0,0.4142706348233115,0.4177981821791025,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,301.4772000000001,372.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-074,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-1.5,1000,0.3841,1.0,0.3823610318790829,0.3858419362500927,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,295.8658,385.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-076,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-1.0,1000,0.3366033333333333,1.0,0.3349144751959344,0.3382963759609266,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,291.91769999999985,365.6,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-078,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-0.5,1000,0.2765366666666666,0.999,0.2749389752621058,0.2781400808325678,0.994357441402042,0.999823453629374,0.0006535947712418,N/A,N/A,N/A,N/A,293.5030000000001,377.5,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-080,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,0.0,1000,0.2117033333333333,0.988,0.2102452019849751,0.2131688477856395,0.9791427315245016,0.9931223521935963,0.0078431372549019,N/A,N/A,N/A,N/A,305.44900000000007,403.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-082,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,0.5,1000,0.1418333333333333,0.947,0.1405894941693644,0.1430863449298568,0.9313253831625082,0.9592534947514054,0.034640522875817,N/A,N/A,N/A,N/A,299.2221999999998,383.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-084,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,4.5,50000,4.88e-05,0.0025799999999999,4.539061808504431e-05,5.246545410899719e-05,0.0021719478760799,0.0030644789899704,0.6519084967320261,N/A,N/A,N/A,N/A,280.3107340000018,365.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-100,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.0,50000,1.1866666666666666e-05,0.00064,1.024674781213218e-05,1.3742676632288353e-05,0.000453402234229,0.000903322706125,0.6531764705882352,N/A,N/A,N/A,N/A,289.5765139999995,379.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-102,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,5.5,50000,2.1333333333333334e-06,0.00016,1.5112241931851212e-06,3.0115385699273595e-06,8.107813281404951e-05,0.0003157205578832,0.6534901960784314,N/A,N/A,N/A,N/A,279.1692580000005,360.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-104,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.0,50000,3.3333333333333335e-07,2e-05,1.4238008397552725e-07,7.803836010868345e-07,3.530499822832098e-06,0.0001132897013912,0.6535816993464052,N/A,N/A,N/A,N/A,271.29159200000225,350.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-106,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,6.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,266.5997320000023,341.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-108,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,265.93752399999795,340.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-110,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,7.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,266.11318799999884,341.0,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-112,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,264.44032999999973,341.7,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-114,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,8.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,257.9691259999976,327.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-116,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,264.1180079999985,339.9,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-118,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,9.5,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,257.9120299999983,329.8,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-120,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R23_H_BLOCK_FULL,R23,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,10.0,50000,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0.65359477124183,N/A,N/A,N/A,N/A,255.6555400000012,324.2,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-122,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R34_H_BLOCK_FULL,R34,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-5.0,1000,0.4897199999999999,1.0,0.4879313271347247,0.491508936129882,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,264.1924000000003,319.4,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-124,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R34_H_BLOCK_FULL,R34,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-4.5,1000,0.48703,1.0,0.4852415854377381,0.4888187467161481,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,263.3625000000002,326.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-126,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
R34_H_BLOCK_FULL,R34,Hard,Hard,1,N/A,Full traceback,306,306,300,Block300,-4.0,1000,0.4854999999999999,1.0,0.483711755479429,0.4872886158568353,0.996173241514445,1.0,0.0,N/A,N/A,N/A,N/A,251.60800000000023,317.3,N/A,N/A,N/A,N/A,N/A,N/A,Stage09,stage09_awgn_formal/results/stage09_two_level_merged_point_results.csv,coarse-128,0efd6914aca0415c0e7f7a888f8eb749d699f9f7e4f08625678746dc161fae25
