schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,esN0Db,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,totalDecodeTimeUs,timedFrames,decoderMemoryBytes,peakWorkspaceBytes,memoryMeasurementMethod,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.s6.result.v1,stage03_bch_formal_rerun,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,-5.000000,-4.0657831483776494,0.39212242986087903,1.2574334296829355,1.5811388300841898,20260804,1,0,0,1000,1000,1000,200000,52798,1000,42584,1000,0.21292,1,0,0,2,0.002,2,0.002,998,0.998,0,2,998,5.4730000000000016,34.126100000000008,22.600000000000001,35.624999999999979,217.815,2864,34126.100000000006,1000,2400,802,EXACT_FROM_TYPE_AND_COUNT,acbff4d215e45f80fa960c0c0630cb7d0a2433b40a4d1a64c16c81de4a78928a,53d2cf7d24c35e3e29108109b64d4938a0d7154fe06bdad74b37e453aed1d866,MAX_FRAMES_REACHED,200,1000,1000,1,0,0,1,b390d045d92d353ebcede5c6454934dbe27c64b81b35b76d62933a7f357f28f3
