figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-5,1,1,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-4.5,1,1,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-4,1,1,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-3.5,0.998,0.998,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-3,0.97799999999999998,0.97799999999999998,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-2.5,0.86299999999999999,0.86299999999999999,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-2,0.61699999999999999,0.61699999999999999,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-1.5,0.36899999999999999,0.36899999999999999,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-1,0.17641743844590016,0.17641743844590016,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-0.5,0.062982382550335572,0.062982382550335572,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,0,0.019259999999999999,0.019259999999999999,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,0.5,0.0050200000000000002,0.0050200000000000002,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,1,0.0010399999999999999,0.0010399999999999999,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,1.5,0.00020000000000000001,0.00020000000000000001,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,2,2.0000000000000002e-05,2.0000000000000002e-05,true,false,
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,2.5,0,,false,true,6.0000000000000002e-05
rate_near_1_2__awgn__fer,S5_FORMAL_20260802,FER,CC_R12_BLOCK_FLOAT,卷积码 R1/2,3,0,,false,true,6.0000000000000002e-05
