rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,quantMode,quantBits,clipMax,quantStep,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,inputMemoryBytes,pathMetricMemoryBytes,survivorMemoryBytes,totalDecoderMemoryBytes,trueClipCount,trueClipRatePercent,edgeBinCount,edgeBinRatePercent,integerOverflowCount,pathMetricSaturationCount,relativeBerIncreaseVsFloat,relativeFerIncreaseVsFloat,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,gridLayer,stopReason,timingBatchCount
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,Q6,6,1.5,0.048387096774193547,2276,2045,202,0.0029950205038078502,0.088752196836555358,0.0028681734657115404,0.0031274598483514568,0.077751021051644525,0.10113925100773827,369.88791739894543,376.69999999999999,423.19999999999999,884.10000000000002,345,512,58752,59609,222994,21.345593500044032,234848,22.480290690773479,0,0,0.00048923679060664427,0.0099999999999999273,2026072001,2026072902,0-2275,CC-B-R23-S-Q6,STAGE11-2300,dense,TARGET_ERRORS_REACHED,5
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,Q7,7,2,0.031746031746031744,2276,2060,202,0.003016988869361453,0.088752196836555358,0.0028896687682398929,0.0031499010297419768,0.077751021051644525,0.10113925100773827,367.12078207381415,373.60000000000002,417.19999999999999,1209.5999999999999,402,512,58752,59666,58374,5.5877183913987389,61312,5.8689517595751441,0,0,0.0078277886497064523,0.0099999999999999273,2026072001,2026072902,0-2275,CC-B-R23-S-Q7,STAGE11-2300,dense,TARGET_ERRORS_REACHED,5
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,Q8,8,2,0.015748031496062992,2276,2086,204,0.0030550673696543643,0.089630931458699478,0.0029269313884716934,0.0031887949816362224,0.078576463333163413,0.10206831669190446,367.5661687170475,372,417.80000000000001,4006,459,512,58752,59723,58374,5.5877183913987389,59808,5.7249847800866096,0,0,0.02054794520547935,0.020000000000000014,2026072001,2026072902,0-2275,CC-B-R23-S-Q8,STAGE11-2300,dense,TARGET_ERRORS_REACHED,5
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,Float,0,0,0,2276,2044,200,0.0029935559461042767,0.087873462214411252,0.0028667405076462861,0.0031259637074887866,0.076925920919574675,0.10020984317412304,405.01366432337437,411.10000000000002,483.5,947.79999999999995,3672,1024,58752,63448,0,0,0,0,0,0,0,0,2026072001,2026072902,0-2275,CC-B-R23-S-Float,STAGE11-2300,dense,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q3,3,1.5,0.5,2558,6339,444,0.0082603596559812347,0.17357310398749023,0.0080603018588010032,0.008465340539226018,0.15938828686809176,0.18873686964773734,455.4191946833464,419.19999999999999,766.89999999999998,2304.5,153,512,58752,59417,194269,18.614132517745176,341610,32.731798739824313,0,0,1.6724283305227652,1.2200000000000002,2026072001,2026072902,0-2557,CC-B-R34-S-Q3,STAGE11-3400,coarse,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q4,4,1.5,0.21428571428571427,2558,2849,234,0.0037125358352879854,0.091477716966379991,0.0035789270340158838,0.0038511132534833261,0.080910074204195187,0.10327051089645323,439.63221266614522,402.69999999999999,709.39999999999998,3646.8000000000002,204,512,58752,59468,194269,18.614132517745176,251936,24.13956982323813,0,0,0.20109612141652608,0.17000000000000012,2026072001,2026072902,0-2557,CC-B-R34-S-Q4,STAGE11-3400,coarse,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q5,5,1.5,0.10000000000000001,2558,2559,210,0.0033346364347146208,0.082095387021110244,0.0032081149153358451,0.003466130354383117,0.072073653674146101,0.093370408979053091,379.72486317435539,381.19999999999999,441.89999999999998,1138.0999999999999,255,512,58752,59519,194269,18.614132517745176,220115,21.09060003985957,0,0,0.078836424957841447,0.050000000000000051,2026072001,2026072902,0-2557,CC-B-R34-S-Q5,STAGE11-3400,dense,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q6,6,1.5,0.048387096774193547,2558,2392,201,0.0031170185040396143,0.078577013291634093,0.0029947633525147233,0.0032442482345514754,0.068770231979633611,0.089647634755772115,373.02779515246345,375.60000000000002,433.5,991,306,512,58752,59570,194269,18.614132517745176,206468,19.782995293504424,0,0,0.0084317032040471963,0.0050000000000000764,2026072001,2026072902,0-2557,CC-B-R34-S-Q6,STAGE11-3400,dense,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q7,7,2,0.031746031746031744,2558,2481,202,0.0032329945269741985,0.078967943706020324,0.0031084476251663851,0.0033625148466668543,0.069136983833689533,0.090061571337026566,370.46161063330732,372.60000000000002,433.10000000000002,1045.7,357,512,58752,59621,38866,3.723995462141072,41443,3.9709140106394396,0,0,0.045952782462057272,0.0099999999999999759,2026072001,2026072902,0-2557,CC-B-R34-S-Q7,STAGE11-3400,dense,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Q8,8,2,0.015748031496062992,2558,2474,203,0.0032238728173051862,0.07935887412040657,0.003099504646908675,0.0033532144969091794,0.069503810590421433,0.090475433015605067,367.40449569976568,371.19999999999999,418.69999999999999,977.20000000000005,408,512,58752,59672,38866,3.723995462141072,40128,3.8449156050223059,0,0,0.043001686340640728,0.015000000000000051,2026072001,2026072902,0-2557,CC-B-R34-S-Q8,STAGE11-3400,dense,TARGET_ERRORS_REACHED,5
R34,2,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,Float,0,0,0,2558,2372,200,0.0030909564764138651,0.078186082877247848,0.0029692222145845772,0.0032176655781519488,0.06840355553726718,0.089233622762828146,408.7287724784988,409.69999999999999,480.39999999999998,1952.7,3264,1024,58752,63040,0,0,0,0,0,0,0,0,2026072001,2026072902,0-2557,CC-B-R34-S-Float,STAGE11-3400,dense,TARGET_ERRORS_REACHED,5
